SUBJECT	VERB	OBJECT	typicality	LC_sim	AC_sim	computed_score
girl	pluck	truck	N	0.3983764465010928	0.570050352895558	0.9684267993966509
girl	ride	log	P	0.34699031150972487	0.39885673283191575	0.7458470443416406
girl	ride	pin	N	0.44206195386496117	0.5319921600845391	0.9740541139495003
girl	slide	ice	P	0.46618151566392646	0.5086330525593965	0.9748145682233229
girl	slide	water	N	0.4905921534346066	0.5638960775932832	1.0544882310278898
girl	toss	turtle	P	0.4455064685780257	0.5247195579252969	0.9702260265033227
girl	toss	bear	N	0.4147661275615434	0.45865482280811126	0.8734209503696546
glue	fuse	monkey	P	0.36627220542637945		0.36627220542637945
glue	fuse	water	N	0.40266054266193296		0.40266054266193296
gorilla	climb	boat	P	0.40550559143460907		0.40550559143460907
gorilla	climb	rabbit	N	0.4141834386714298		0.4141834386714298
gorilla	grab	pin	P	0.45182760993451626		0.45182760993451626
gorilla	grab	wind	N	0.29385641524881856		0.29385641524881856
gorilla	ride	camel	P	0.5352124721003231		0.5352124721003231
gorilla	ride	bowl	N	0.39529159626799465		0.39529159626799465
grandma	sew	mittens	P	0.5029400735100581	0.31650133905471806	0.8194414125647762
grandma	sew	paper	N	0.3455298346260129	0.4325828908252589	0.7781127254512719
hand	clench	bird	P	0.3376582725493444	0.5699130032979046	0.907571275847249
hand	clench	desk	N	0.3912894183053072	0.5315576395611694	0.9228470578664767
hand	fasten	rabbit	P	0.32052548555341526	0.5487362910609254	0.8692617766143407
hand	fasten	house	N	0.4157058370021022	0.622527950994878	1.03823378799698
hand	grab	cloth	P	0.4126828603065129	0.6644317552205906	1.0771146155271034
hand	grab	house	N	0.3987765194761032	0.622527950994878	1.0213044704709813
hand	grasp	paper	P	0.43078959558198776	0.5939827068132266	1.0247723023952144
hand	grasp	oil	N	0.3119488242236658	0.5222612635254035	0.8342100877490692
hand	grip	pan	P	0.3853599746055754	0.5158473122374951	0.9012072868430705
hand	grip	oven	N	0.3625862577628801	0.5709838550197381	0.9335701127826183
hand	grope	policeman	P	0.3897621095695959	0.5278345946913796	0.9175967042609755
hand	grope	wind	N	0.3833061904768121	0.5409453532084767	0.9242515436852887
hand	hold	pen	P	0.5045945208566907	0.5874674494857948	1.0920619703424854
hand	hold	air	N	0.413571044028767	0.5131993074037042	0.9267703514324712
hand	hurl	bag	P	0.43930710706715626	0.6250025379644653	1.0643096450316216
hand	hurl	air	N	0.4297487754689093	0.5131993074037042	0.9429480828726136
hand	peel	apple	P	0.5227118899045318	0.588423964162882	1.1111358540674137
hand	peel	pebbles	N	0.37782230267113776	0.5416858354295764	0.9195081381007142
hand	pierce	leaf	P	0.44954992269302674	0.5832889074483579	1.0328388301413847
hand	pierce	ant	N	0.28463597106101807	0.4839548714822828	0.7685908425433008
hand	rip	book	P	0.45347090635687626	0.6358464004508514	1.0893173068077275
hand	rip	cream	N	0.37110021795003795	0.5658099792433484	0.9369101971933864
hand	roll	cup	P	0.4119774088113757	0.5562866507586168	0.9682640595699925
hand	roll	chair	N	0.49434517287650553	0.588603413841657	1.0829485867181625
hand	rotate	pen	P	0.44192392775509826	0.5874674494857948	1.0293913772408931
hand	rotate	cream	N	0.3891918879799924	0.5658099792433484	0.9550018672233408
hand	seize	spatula	P	0.30077159915859675	0.47063382243562774	0.7714054215942245
hand	seize	water	N	0.3575242663629061	0.5795549999890337	0.9370792663519398
hand	shove	monkey	P	0.39295297550977315	0.5550083287875994	0.9479613042973726
hand	shove	milk	N	0.37172782981422836	0.5639499554144826	0.9356777852287109
hand	spin	cup	P	0.38129397457201125	0.5562866507586168	0.937580625330628
hand	spin	house	N	0.44740119905941433	0.622527950994878	1.0699291500542922
hand	stretch	rope	P	0.5440150146869056	0.6097235596455403	1.1537385743324458
hand	stretch	knife	N	0.4666363251936179	0.6445725503240552	1.1112088755176732
hand	tear	cloth	P	0.4512060628658202	0.6644317552205906	1.1156378180864108
hand	tear	table	N	0.3894092502045166	0.5796283150613581	0.9690375652658747
hand	throw	monkey	P	0.41912583581005797	0.5550083287875994	0.9741341645976573
hand	throw	air	N	0.425551884503578	0.5131993074037042	0.9387511919072822
hand	wear	glove	P	0.6112516839894248	0.6493454413488398	1.2605971253382644
hand	wear	wool	N	0.4307672267050515	0.5671753393692592	0.9979425660743108
hay	construct	house	P	0.5344430292121286		0.5344430292121286
hay	construct	boat	N	0.43615894269602257		0.43615894269602257
hook	hang	cloth	P	0.32684615164901076	0.4640732568978714	0.7909194085468821
hook	hang	house	N	0.38703812430425827	0.5120669275072598	0.899105051811518
horse	kick	table	P	0.3884862980359932	0.5447790968200671	0.9332653948560603
horse	kick	milk	N	0.47579704501675274	0.5582886745656832	1.034085719582436
horse	tackle	turtle	P	0.5160900801516952	0.5623313002551215	1.0784213804068168
horse	tackle	elephant	N	0.5312543571451348	0.5930085192621121	1.1242628764072469
horse	throw	man	P	0.5288607312474846	0.638578200151975	1.1674389313994595
horse	throw	elephant	N	0.4980435769543235	0.5930085192621121	1.0910520962164356
horse	toss	monkey	P	0.5209381429838983	0.578184698555456	1.0991228415393541
horse	toss	elephant	N	0.5086756189717168	0.5930085192621121	1.101684138233829
horse	tug	car	P	0.49406698044183384	0.7025150983400904	1.1965820787819244
horse	tug	air	N	0.4298936078183625	0.5502798472890876	0.9801734551074501
horse	wear	necklace	P	0.5189219838171645	0.5490750996805193	1.0679970834976837
horse	wear	boat	N	0.48333184456254696	0.7131509457595288	1.1964827903220758
hose	squirt	juice	P	0.45812164030863034	0.5195251437892513	0.9776467840978816
hose	squirt	beans	N	0.3134988154659938	0.3794995147484675	0.6929983302144613
house	absorb	rain	P	0.4150358789597522	0.5358427681230724	0.9508786470828245
house	absorb	air	N	0.44553224393733076	0.548028807653198	0.9935610515905287
house	contain	man	P	0.41136205968712775	0.5778507491828582	0.9892128088699859
house	contain	wind	N	0.405958475914446	0.54561171719632	0.951570193110766
ice	freeze	water	P	0.5431138156928919	0.7626133140362454	1.3057271297291373
ice	freeze	fire	N	0.4178100493912026	0.5178278472535659	0.9356378966447685
infant	count	pebbles	P	0.353595363852587	0.4348919289723112	0.7884872928248983
infant	count	rust	N	0.2738237987639802	0.3674235405388385	0.6412473393028187
infant	rotate	ball	P	0.4628765982192063	0.5250681801808335	0.9879447784000397
infant	rotate	house	N	0.4267025372140716	0.5658661939912047	0.9925687312052763
kangaroo	kick	table	P	0.337179114883387		0.337179114883387
kangaroo	kick	oil	N	0.36758627177603626		0.36758627177603626
kid	carry	cat	P	0.41879596432448396	0.537408595351079	0.956204559675563
kid	carry	chef	N	0.32923798752422345	0.5084338790540314	0.8376718665782548
kid	squash	fruit	P	0.46842399498026693	0.5578618323547255	1.0262858273349924
kid	squash	closet	N	0.4294626738870097	0.545399319774699	0.9748619936617087
knife	chop	tree	P	0.4384404445694522	0.4194349322466117	0.8578753768160639
knife	chop	spatula	N	0.5299295839635223	0.5782347940750688	1.108164378038591
knife	clip	paper	P	0.482922062417652	0.4299384995924907	0.9128605620101427
knife	clip	pebbles	N	0.3824546968073175	0.3565399061820543	0.7389946029893717
knife	crop	shirt	P	0.5034402062958361	0.4586880964424905	0.9621283027383265
knife	crop	water	N	0.5066856772110669	0.4604100265049824	0.9670957037160494
knife	damage	rabbit	P	0.40946272688585683	0.3883645777744434	0.7978273046603002
knife	damage	oil	N	0.40184577039021874	0.3427944166126583	0.744640187002877
knife	erase	text	P	0.3662962430838364	0.3066763757826947	0.672972618866531
knife	erase	pond	N	0.32624046475161955	0.395717233245428	0.7219576979970476
knife	etch	pebbles	P	0.376236476280493	0.3565399061820543	0.7327763824625473
knife	etch	water	N	0.4253049271363324	0.4604100265049824	0.8857149536413148
knife	fracture	table	P	0.4364958517283082	0.425427384327995	0.8619232360563032
knife	fracture	air	N	0.3649915094658559	0.3657748708022567	0.7307663802681126
knife	mince	leaf	P	0.40908019035045823	0.48521496808421755	0.8942951584346758
knife	mince	water	N	0.40071683314359585	0.4604100265049824	0.8611268596485783
knife	poke	finger	P	0.5365930308746527	0.4832928308136934	1.0198858616883462
knife	poke	air	N	0.37097036025013397	0.3657748708022567	0.7367452310523906
knife	sever	bear	P	0.43785876610506946	0.3350422050475151	0.7729009711525845
knife	sever	pebbles	N	0.27700379323367397	0.3565399061820543	0.6335436994157282
knife	sharpen	glass	P	0.3928603693486919	0.4699659230738024	0.8628262924224943
knife	sharpen	shirt	N	0.37119147190933455	0.4586880964424905	0.829879568351825
knife	slice	rabbit	P	0.4050283102046141	0.3883645777744434	0.7933928879790575
knife	slice	knife	N	0.8816384167137226	0.9214361849061032	1.8030746016198258
knife	tear	paper	P	0.48753498156566083	0.4299384995924907	0.9174734811581515
knife	tear	pebbles	N	0.36740803657593396	0.3565399061820543	0.7239479427579882
knife	trim	rope	P	0.4832578512280692	0.4780292214105525	0.9612870726386217
knife	trim	house	N	0.4844636704997825	0.455141480265964	0.9396051507657466
laptop	absorb	oil	P	0.3852607041018382	0.450710867173357	0.8359715712751952
laptop	absorb	rock	N	0.4123722180123201	0.5163142659469463	0.9286864839592663
lion	roll	rock	P	0.6318108171256451	0.5882219586701449	1.22003277579579
lion	roll	house	N	0.4725690832224236	0.5466372781574638	1.0192063613798874
lion	slide	kid	P	0.4705614651840721	0.5659614463321831	1.0365229115162553
lion	slide	tree	N	0.4105282170057325	0.549455994436816	0.9599842114425485
lion	stomp	table	P	0.3650999874188627	0.4983366701265867	0.8634366575454494
lion	stomp	air	N	0.39420382165322676	0.500906285399628	0.8951101070528548
lion	swallow	dog	P	0.47391797059460405	0.5625986600717026	1.0365166306663065
lion	swallow	house	N	0.4204936039530874	0.5466372781574638	0.9671308821105511
lion	vomit	mud	P	0.46770345294159726	0.5260281101015933	0.9937315630431907
lion	vomit	tree	N	0.3832433471599065	0.549455994436816	0.9326993415967225
lion	wear	necklace	P	0.5074365685045654	0.48513728305191267	0.9925738515564781
lion	wear	boat	N	0.424856176840824	0.601181142139171	1.026037318979995
lion	wrestle	elephant	P	0.5853512057897883	0.596709521693379	1.1820607274831674
lion	wrestle	tree	N	0.38715883791444344	0.549455994436816	0.9366148323512595
man	beat	boxer	P	0.4738639590947611	0.5082917540463031	0.9821557131410642
man	beat	dress	N	0.429239845896682	0.6370771032090732	1.0663169491057551
man	break	arm	P	0.4973561033546028	0.5624043476694296	1.0597604510240324
man	break	air	N	0.45551556719424735	0.5278672785714149	0.9833828457656623
man	breed	fish	P	0.5469621432445438	0.5630275555491718	1.1099896987937157
man	breed	water	N	0.45001007786296054	0.5753721557507219	1.0253822336136824
man	build	cup	P	0.38210002990346437	0.520499550646923	0.9025995805503874
man	build	woman	N	0.6162669287714423	0.7121856798453687	1.3284526086168111
man	burn	rug	P	0.36981510251336847	0.5131722535271502	0.8829873560405187
man	burn	water	N	0.46287117060908206	0.5753721557507219	1.0382433263598039
man	bury	corpse	P	0.6032485777920739	0.6142916652172102	1.217540243009284
man	bury	air	N	0.4091601559542892	0.5278672785714149	0.9370274345257041
man	chafe	cup	P	0.27509003107756086	0.520499550646923	0.7955895817244838
man	chafe	water	N	0.2641518634370073	0.5753721557507219	0.8395240191877291
man	choke	bird	P	0.4668378043542617	0.5545060433039989	1.0213438476582606
man	choke	elephant	N	0.42029329943130483	0.5160760152085986	0.9363693146399035
man	chop	rabbit	P	0.4960995071457977	0.544561702075266	1.0406612092210636
man	chop	air	N	0.3995939027411604	0.5278672785714149	0.9274611813125753
man	clench	wallet	P	0.4603966335988947	0.5932950300781337	1.0536916636770284
man	clench	water	N	0.4187947878433036	0.5753721557507219	0.9941669435940255
man	climb	ladder	P	0.6065017442152699	0.494674057684865	1.101175801900135
man	climb	rabbit	N	0.4272844119477167	0.544561702075266	0.9718461140229827
man	clip	grass	P	0.47775412808567846	0.5433102907507662	1.0210644188364446
man	clip	water	N	0.44944993120127374	0.5753721557507219	1.0248220869519957
man	close	window	P	0.46256182406320284	0.5604324725633545	1.0229942966265573
man	close	rock	N	0.42099971987834084	0.5853275422713872	1.006327262149728
man	construct	building	P	0.607656246254133	0.5903973786339336	1.1980536248880664
man	construct	sand	N	0.46672085201165375	0.5390699244116985	1.0057907764233522
man	cook	bug	P	0.3696295666759275	0.48554343776267045	0.8551730044385979
man	cook	oven	N	0.5835402661003362	0.5712887084326979	1.154828974533034
man	count	dog	P	0.4704963190347824	0.5948013449859557	1.065297664020738
man	count	milk	N	0.3496711891935698	0.5437602925322075	0.8934314817257774
man	create	door	P	0.4070371486452442	0.624402801802406	1.0314399504476501
man	create	air	N	0.41964325933080016	0.5278672785714149	0.9475105379022151
man	crop	picture	P	0.615184017942724	0.6257067319351883	1.2408907498779125
man	crop	air	N	0.4127625621338417	0.5278672785714149	0.9406298407052567
man	crush	child	P	0.5212939684588641	0.6611595427999443	1.1824535112588084
man	crush	pillow	N	0.47252450301324933	0.5900751799209618	1.062599682934211
man	damage	glass	P	0.45114621956057005	0.5830737136899204	1.0342199332504904
man	damage	air	N	0.41046717715165754	0.5278672785714149	0.9383344557230724
man	drive	van	P	0.48298024584813015	0.5105736925601048	0.9935539384082349
man	drive	house	N	0.5083429877423109	0.6764786368984468	1.1848216246407577
man	drop	water	P	0.5157910661085792	0.5753721557507219	1.091163221859301
man	drop	house	N	0.4455438709017957	0.6764786368984468	1.1220225078002426
man	enter	house	P	0.5099098225356247	0.6764786368984468	1.1863884594340715
man	enter	cup	N	0.3961820706985545	0.520499550646923	0.9166816213454775
man	erect	tree	P	0.43479114953563464	0.547078809481663	0.9818699590172977
man	erect	water	N	0.38888071783313183	0.5753721557507219	0.9642528735838537
man	exhale	air	P	0.5398004669877394	0.5278672785714149	1.0676677455591543
man	exhale	oil	N	0.34995890021762216	0.502205801226267	0.8521647014438891
man	feed	gorilla	P	0.44004902802348755	0.48823466023578377	0.9282836882592713
man	feed	pebbles	N	0.3725973102401169	0.4920277926417757	0.8646251028818925
man	fish	bike	P	0.4638883431510359	0.5616277055075579	1.0255160486585937
man	fish	air	N	0.44167605991247577	0.5278672785714149	0.9695433384838907
man	fix	boat	P	0.5108201235623747	0.6347992503149545	1.1456193738773293
man	fix	water	N	0.45207913290511637	0.5753721557507219	1.0274512886558382
man	flip	rabbit	P	0.48435241239979304	0.544561702075266	1.028914114475059
man	flip	lion	N	0.44240401633229504	0.5326741252147782	0.9750781415470733
man	fold	paper	P	0.5004723075872202	0.5655447305671402	1.0660170381543603
man	fold	lion	N	0.44980965155738356	0.5326741252147782	0.9824837767721617
man	fry	apple	P	0.43078489585175145	0.49758615413332674	0.9283710499850781
man	fry	air	N	0.4079603172509695	0.5278672785714149	0.9358275958223844
man	grab	ham	P	0.398119528465184	0.4993586141692844	0.8974781426344685
man	grab	elephant	N	0.394937232449934	0.5160760152085986	0.9110132476585326
man	grip	brush	P	0.4624490307940337	0.5151757690846691	0.9776247998787029
man	grip	elephant	N	0.4020429434961552	0.5160760152085986	0.9181189587047538
man	grope	stranger	P	0.5339174309171622	0.57977842611539	1.1136958570325521
man	grope	oil	N	0.37270094819063077	0.502205801226267	0.8749067494168978
man	halt	person	P	0.4967122052952969	0.6471989504184047	1.1439111557137016
man	halt	elephant	N	0.3743473189979237	0.5160760152085986	0.8904233342065222
man	haul	woman	P	0.6344456063742757	0.7121856798453687	1.3466312862196443
man	haul	elephant	N	0.44488168707640363	0.5160760152085986	0.9609577022850022
man	hit	remote	P	0.35517356505644226	0.4399833179789707	0.795156883035413
man	hit	water	N	0.4415530418940854	0.5753721557507219	1.0169251976448073
man	hug	child	P	0.5368058478874624	0.6611595427999443	1.1979653906874068
man	hug	ant	N	0.4119488547616592	0.49667272171746113	0.9086215764791203
man	hurl	monkey	P	0.45469153700851145	0.5620353386506238	1.0167268756591352
man	hurl	air	N	0.43109174922392923	0.5278672785714149	0.9589590277953441
man	jail	dog	P	0.5127665941145723	0.5948013449859557	1.107567939100528
man	jail	air	N	0.38527089253980473	0.5278672785714149	0.9131381711112196
man	kick	elephant	P	0.42610978507719405	0.5160760152085986	0.9421858002857926
man	kick	moon	N	0.46795611992805664	0.562591088225621	1.0305472081536777
man	kill	dog	P	0.5114077588738589	0.5948013449859557	1.1062091038598147
man	kill	book	N	0.45023120469189387	0.6531078242245237	1.1033390289164176
man	knead	pillow	P	0.43898546140211303	0.5900751799209618	1.029060641323075
man	knead	knife	N	0.4815768949166162	0.621131316874451	1.1027082117910671
man	lengthen	string	P	0.41107353641068783	0.5391710509460496	0.9502445873567373
man	lengthen	pebbles	N	0.33204705567519954	0.4920277926417757	0.8240748483169753
man	open	bottle	P	0.47841747554051633	0.5818444542297333	1.0602619297702496
man	open	rock	N	0.4883470224393977	0.5853275422713872	1.0736745647107848
man	pack	bag	P	0.6247891303073017	0.6300275585289247	1.2548166888362262
man	pack	air	N	0.40322789363278816	0.5278672785714149	0.9310951722042031
man	pet	infant	P	0.5385625797045288	0.5257265190666515	1.0642890987711802
man	pet	house	N	0.5693318811141724	0.6764786368984468	1.245810518012619
man	pluck	string	P	0.48298074791011253	0.5391710509460496	1.0221517988561621
man	pluck	truck	N	0.4125354067610965	0.6165173046066316	1.0290527113677281
man	poison	dog	P	0.4944276624052105	0.5948013449859557	1.0892290073911663
man	poison	chair	N	0.40545567161496787	0.5711653864316232	0.976621058046591
man	pull	woman	P	0.6171350696942148	0.7121856798453687	1.3293207495395836
man	pull	ant	N	0.4208308685067301	0.49667272171746113	0.9175035902241913
man	push	chair	P	0.46050848259604094	0.5711653864316232	1.0316738690276641
man	push	air	N	0.45676175599712654	0.5278672785714149	0.9846290345685415
man	roll	dumbbell	P	0.41178024371410266	0.4289892234276321	0.8407694671417347
man	roll	car	N	0.5248835023100643	0.639638631397512	1.1645221337075764
man	rub	pen	P	0.40379389574391894	0.5274399017203387	0.9312337974642577
man	rub	water	N	0.45341494892123707	0.5753721557507219	1.028787104671959
man	seize	child	P	0.461045423853295	0.6611595427999443	1.1222049666532392
man	seize	elephant	N	0.35854361462706424	0.5160760152085986	0.8746196298356628
man	slam	window	P	0.42230907276016527	0.5604324725633545	0.9827415453235198
man	slam	smoke	N	0.35288204804506385	0.5297190765492933	0.8826011245943571
man	spill	milk	P	0.4573718651731799	0.5437602925322075	1.0011321577053873
man	spill	rock	N	0.47840397645954386	0.5853275422713872	1.063731518730931
man	steal	knife	P	0.4549688211836102	0.621131316874451	1.0761001380580613
man	steal	lake	N	0.36183255996015073	0.5327873446214428	0.8946199045815936
man	stomp	spoon	P	0.37671650147234803	0.5289472257293154	0.9056637272016634
man	stomp	horse	N	0.48293955895074236	0.5745953191515251	1.0575348781022673
man	strike	dog	P	0.4700175851328795	0.5948013449859557	1.064818930118835
man	strike	air	N	0.5162325624790775	0.5278672785714149	1.0440998410504925
man	stroke	cat	P	0.4281219913514696	0.5308354362381736	0.9589574275896433
man	stroke	ant	N	0.42748608386201714	0.49667272171746113	0.9241588055794783
man	swallow	pill	P	0.5848672135640872	0.5269358392186015	1.1118030527826888
man	swallow	desk	N	0.34113090469435675	0.5110147048151789	0.8521456095095357
man	tackle	woman	P	0.6155620433960829	0.7121856798453687	1.3277477232414516
man	tackle	lion	N	0.43113274819122355	0.5326741252147782	0.9638068734060017
man	tear	banana	P	0.4181991773366666	0.5026052195466474	0.920804396883314
man	tear	knife	N	0.46006466304344307	0.621131316874451	1.081195979917894
man	tick	elephant	P	0.4057364626894641	0.5160760152085986	0.9218124778980628
man	tick	box	N	0.6122903778624115	0.5827156440146962	1.1950060218771077
man	toss	shirt	P	0.49202958158570853	0.6987832175005955	1.190812799086304
man	toss	air	N	0.4540747045753076	0.5278672785714149	0.9819419831467224
man	wrestle	dog	P	0.49223199147288366	0.5948013449859557	1.0870333364588394
man	wrestle	butterfly	N	0.3594824444307097	0.5124889696876488	0.8719714141183585
milk	wet	sand	P	0.5004994354385708	0.5306026806047447	1.0311021160433156
milk	wet	pond	N	0.48325127845369487	0.5252166985407148	1.0084679769944098
mole	bury	cup	P	0.2930934224967782	0.27926548722471306	0.5723589097214913
mole	bury	rain	N	0.33364452271145295	0.29261106265636255	0.6262555853678156
monkey	fill	bucket	P	0.5159160967901638	0.48411916949668204	1.000035266286846
monkey	fill	cup	N	0.42964085564391785	0.4473624647755036	0.8770033204194214
monkey	grasp	cup	P	0.4288786349182539	0.4473624647755036	0.8762410996937575
monkey	grasp	water	N	0.39220794445946805	0.5131046772912795	0.9053126217507476
monkey	hug	rabbit	P	0.504863522496716	0.5732227161703363	1.0780862386670522
monkey	hug	pen	N	0.4454461766118653	0.45727076935749356	0.9027169459693589
monkey	open	closet	P	0.4593034825041311	0.417218435423667	0.8765219179277981
monkey	open	bowl	N	0.4339091202469311	0.49648243854967905	0.9303915587966102
monkey	rotate	pen	P	0.3966566663291115	0.45727076935749356	0.8539274356866051
monkey	rotate	car	N	0.39304425757516387	0.521481247766768	0.9145255053419319
monkey	steal	cloth	P	0.41430217891179233	0.5317342396303267	0.9460364185421191
monkey	steal	hill	N	0.3776595547284649	0.46558674882325773	0.8432463035517226
mouth	puff	smoke	P	0.5702098252717646	0.4438997888220166	1.014109614093781
mouth	puff	water	N	0.4353452414982594	0.5179087907132726	0.9532540322115319
nail	scratch	pin	P	0.5068492261390282		0.5068492261390282
nail	scratch	air	N	0.3536702497054153		0.3536702497054153
nail	slash	skin	P	0.44772965467312736		0.44772965467312736
nail	slash	pebbles	N	0.28551873925262605		0.28551873925262605
neck	hang	necklace	P	0.4823136268175757	0.4710746420898342	0.9533882689074099
neck	hang	boat	N	0.4183539281601536	0.5086434010726523	0.9269973292328059
needle	knit	cloth	P	0.5475713694985558	0.5485044863861269	1.0960758558846826
needle	knit	table	N	0.3455572504606322	0.48342851500274847	0.8289857654633807
octopus	grope	curtain	P	0.31381733921560334		0.31381733921560334
octopus	grope	cream	N	0.2888590377741716		0.2888590377741716
officer	jail	clown	P	0.4158224980768072	0.48249635038436745	0.8983188484611746
officer	jail	book	N	0.45428857659781563	0.6267297400521217	1.0810183166499372
oil	dampen	house	P	0.3877067345271575	0.6181191195924907	1.005825854119648
oil	dampen	rain	N	0.4188573208932277	0.5577759421788284	0.9766332630720561
oil	wet	car	P	0.4959009778791761	0.5988820330174163	1.0947830108965924
oil	wet	water	N	0.6387216003792677	0.7057523233256205	1.3444739237048884
panda	choke	dolphin	P	0.48007979703013515		0.48007979703013515
panda	choke	rock	N	0.39095944619702555		0.39095944619702555
paper	tick	rabbit	P	0.46737335240263733	0.4431202039641391	0.9104935563667764
paper	tick	table	N	0.411458852530557	0.572214959607565	0.9836738121381219
pebbles	crash	ant	P	0.38252887411169645		0.38252887411169645
pebbles	crash	shirt	N	0.41207135507991466		0.41207135507991466
pen	etch	cake	P	0.32685703669493854	0.3691667314915656	0.6960237681865041
pen	etch	oil	N	0.3529001898580532	0.4657128352634158	0.8186130251214689
pen	pierce	shirt	P	0.400457311416367	0.48842685064696717	0.8888841620633341
pen	pierce	car	N	0.3257830549503297	0.370117646781421	0.6959007017317507
pencil	hang	rope	P	0.5522079249610736		0.5522079249610736
pencil	hang	horse	N	0.3571832732451778		0.3571832732451778
person	chafe	chef	P	0.2681020288592496	0.47459430776727934	0.7426963366265289
person	chafe	sand	N	0.29505690988088357	0.48698609385900954	0.7820430037398931
person	grope	arm	P	0.3921198089933861	0.5318381137876323	0.9239579227810184
person	grope	fire	N	0.3366718711573911	0.5162048358289655	0.8528767069863565
pillow	cover	pea	P	0.41675887322016086	0.3580391931314088	0.7747980663515697
pillow	cover	elephant	N	0.40477133828410267	0.35756617162333537	0.7623375099074381
pillow	mask	rabbit	P	0.42975379240800504	0.33516632215633396	0.764920114564339
pillow	mask	elephant	N	0.4416666087380289	0.35756617162333537	0.7992327803613642
pipe	ejaculate	water	P	0.5265516618601584	0.7699689965169831	1.2965206583771416
pipe	ejaculate	wind	N	0.4042618259899924	0.6473095292995279	1.0515713552895203
pipe	leak	water	P	0.5453247352859074	0.7699689965169831	1.3152937318028906
pipe	leak	brick	N	0.42370761121048917	0.5453959864179762	0.9691035976284653
pipe	pour	water	P	0.5086442657560456	0.7699689965169831	1.2786132622730286
pipe	pour	house	N	0.3970915780252917	0.6150548040980732	1.012146382123365
pipe	puff	air	P	0.4979174354062211	0.7146146451890483	1.2125320805952693
pipe	puff	sand	N	0.48299847904339627	0.5820558350503353	1.0650543140937316
pitcher	pour	water	P	0.5140105748266341	0.49587718951993603	1.0098877643465702
pitcher	pour	laptop	N	0.27582136429640336	0.46566777414998245	0.7414891384463858
policeman	cook	dolphin	P	0.3743091207553905	0.4964360639608683	0.8707451847162588
policeman	cook	stove	N	0.570585313694624	0.5475788838554391	1.1181641975500631
policeman	halt	bowling	P	0.3065210631745697	0.4406814806393195	0.7472025438138892
policeman	halt	oil	N	0.3512957626178308	0.5375005231619878	0.8887962857798186
policeman	hold	cup	P	0.4131183349419679	0.4678386703140577	0.8809570052560256
policeman	hold	boat	N	0.4552349598049549	0.6668566130204518	1.1220915728254068
policeman	spill	milk	P	0.4519809709726656	0.49005244621074245	0.942033417183408
policeman	spill	rock	N	0.3941505640132552	0.5630105672380308	0.957161131251286
purse	contain	scissors	P	0.3180647550693713		0.3180647550693713
purse	contain	lion	N	0.3229102108416935		0.3229102108416935
rabbit	chew	carrot	P	0.4681029085531289	0.49399716596228976	0.9621000745154187
rabbit	chew	diamond	N	0.3336905524391177	0.41385584249959895	0.7475463949387167
rabbit	drink	milk	P	0.580221546796925	0.5230965972484742	1.1033181440453992
rabbit	drink	air	N	0.4754542035347528	0.5363848958186468	1.0118390993533997
rabbit	grasp	ant	P	0.371176499805456	0.4806254397976198	0.8518019396030758
rabbit	grasp	elephant	N	0.44058971023697074	0.5040538811401366	0.9446435913771074
rabbit	grip	stick	P	0.5250229808235377	0.5191677163549062	1.0441906971784438
rabbit	grip	dog	N	0.5854149302331816	0.595691764095662	1.1811066943288435
rabbit	hug	dog	P	0.5849750194917087	0.595691764095662	1.1806667835873708
rabbit	hug	air	N	0.41079549544538396	0.5363848958186468	0.9471803912640308
rabbit	move	pebble	P	0.4132621667891024	0.4306066063503775	0.8438687731394798
rabbit	move	gorilla	N	0.4225100049189102	0.44333766337304464	0.8658476682919549
rock	fracture	leg	P	0.5044582330446268	0.5125580298583826	1.0170162629030095
rock	fracture	water	N	0.49104551454796463	0.6358520420839336	1.1268975566318984
rock	sharpen	nail	P	0.49044474425600426	0.42723679470397335	0.9176815389599776
rock	sharpen	water	N	0.4425758630197897	0.6358520420839336	1.0784279051037233
rock	slam	table	P	0.39074486933110375	0.515018079899341	0.9057629492304448
rock	slam	sand	N	0.4946901469923079	0.6322615890029394	1.1269517359952472
rock	strike	table	P	0.4087322187159557	0.515018079899341	0.9237502986152968
rock	strike	cloud	N	0.42082454877785225	0.5302534950166675	0.9510780437945198
room	vent	oxygen	P	0.48095942916131956	0.5466670969459949	1.0276265261073145
room	vent	milk	N	0.3900592575586915	0.5725682604014489	0.9626275179601405
rope	fasten	gorilla	P	0.25270484408637317	0.35994789934619037	0.6126527434325635
rope	fasten	water	N	0.3977752488311966	0.5864846947672536	0.9842599435984503
rope	yank	closet	P	0.38646936570577045	0.46854545799205727	0.8550148236978277
rope	yank	water	N	0.4363919030505903	0.5864846947672536	1.0228765978178438
saw	mince	meat	P	0.5436984503843584	0.41944220960873757	0.963140659993096
saw	mince	air	N	0.3579839715101775	0.33767634236284655	0.6956603138730241
scissors	clip	magazine	P	0.46134558971927675		0.46134558971927675
scissors	clip	rock	N	0.49197086360873427		0.49197086360873427
scissors	damage	shirt	P	0.45732886555089536		0.45732886555089536
scissors	damage	water	N	0.4209194512910677		0.4209194512910677
scissors	erase	text	P	0.3782148789923556		0.3782148789923556
scissors	erase	lake	N	0.2948875989273827		0.2948875989273827
screwdriver	scrape	wood	P	0.4346477309258544		0.4346477309258544
