SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
model	face	camera	T	6.9	0.3	The model faced the camera .	0.08665657043457031	camera_(0.08665657);window_(0.069135234);door_(0.034645855);screen_(0.026474396);wall_(0.023552427);	2.7938167477259412e-06
artist	hang	picture	T	5.5	1.63	The artist hung the picture .	0.043574851006269455	painting_(0.20169069);picture_(0.04357485);sign_(0.022328775);canvas_(0.021247037);door_(0.020847391);	1.975996383407619e-05
roofer	climb	ladder	T	6.6	1.02	The roofer climbed the ladder .	0.23080670833587646	stairs_(0.32515734);ladder_(0.23080671);steps_(0.15424225);hill_(0.03262011);wall_(0.019545866);	1.6995551277432241e-07
child	cut	paper	T	5.35	1.53	The child cut the paper .	0.006106149405241013	rope_(0.039729986);strings_(0.034544684);grass_(0.026820453);string_(0.025576225);cord_(0.02485829);	7.90912757508977e-09
mason	build	house	T	6.45	0.74	The mason built the house .	0.2048208862543106	house_(0.20482089);church_(0.06731332);building_(0.041330963);bridge_(0.023932323);tower_(0.020594586);	3.489258460831479e-06
guide	describe	monument	T	5.9	1.58	The guide described the monument .	0.0007578812073916197	route_(0.034201555);trip_(0.025034064);journey_(0.020219835);area_(0.016569838);village_(0.01616333);	7.340400998145924e-07
child	grab	frisbee	T	4.95	1.47	The child grabbed the frisbee .			
tourist	visit	museum	T	5.95	1.32	The tourist visited the museum .	0.008350888267159462	village_(0.10127513);area_(0.048165385);town_(0.045978934);temple_(0.038021587);place_(0.03156429);	3.963680512697465e-07
mechanic	assemble	bicycle	T	4.5	2.09	The mechanic assembled the bicycle .	0.0003826943866442889	gear_(0.045273207);car_(0.037230995);vehicle_(0.026028356);engine_(0.022142984);equipment_(0.017566495);	6.875745270917832e-07
cyclist	complete	race	T	6.25	1.22	The cyclist completed the race .	0.29671916365623474	course_(0.3965425);race_(0.29671916);podium_(0.10761645);circuit_(0.09161414);marathon_(0.018299915);	1.1909704333845639e-08
child	eat	candy	T	6.35	0.73	The child ate the candy .	0.003954227082431316	food_(0.048273157);fruit_(0.045566928);meat_(0.03843738);bread_(0.03804958);meal_(0.025032563);	8.648326144111707e-08
chemist	mix	substance	T	6.85	0.36	The chemist mixed the substance .	0.002421257784590125	drinks_(0.09805482);ingredients_(0.052602064);blood_(0.034103177);two_(0.034087148);water_(0.027216922);	1.5374193935713265e-06
assistant	help	cook	T	5.25	1.34	The assistant helped the cook .	0.003416698658838868	man_(0.070888974);boy_(0.04609351);girl_(0.044290677);woman_(0.038173415);others_(0.034523364);	1.718679050100036e-05
singer	record	song	T	6.8	0.51	The singer recorded the song .	0.7942936420440674	song_(0.79429364);album_(0.041103773);track_(0.041036755);songs_(0.012832772);vocals_(0.008493114);	3.511999693728285e-06
butcher	use	knife	T	6.35	1.42	The butcher used the knife .	0.018056850880384445	name_(0.027248135);latter_(0.02437296);knife_(0.01805685);money_(0.015152795);term_(0.012881594);	3.36582992588319e-08
doctor	help	woman	T	6.1	1.22	The doctor helped the woman .	0.0767846331000328	girl_(0.16655652);boy_(0.12877771);woman_(0.07678463);baby_(0.06677492);man_(0.05396058);	0.00014119003026280552
sailor	mop	deck	T	4.6	2.37	The sailor mopped the deck .	0.02452279068529606	floor_(0.21421689);ground_(0.058622647);fire_(0.041607834);grass_(0.04108597);table_(0.04089824);	5.531704871941656e-08
soldier	fight	enemy	T	5.95	1.43	The soldier fought the enemy .	0.006005007307976484	wind_(0.027949512);man_(0.025649723);beast_(0.02229288);pain_(0.022249615);attack_(0.022161964);	9.02171668712981e-05
veterinarian	examine	dog	T	6.85	0.36	The veterinarian examined the dog .	0.019011160358786583	animal_(0.118227355);animals_(0.044882216);body_(0.03202886);specimen_(0.02191381);dog_(0.01901116);	9.885742002779807e-08
horse	draw	carriage	T	4.05	2.65	The horse drew the carriage .	0.0010239402763545513	reins_(0.2087744);line_(0.11210893);trigger_(0.041667208);sword_(0.035343688);bow_(0.031253073);	2.250496899947052e-09
swimmer	wear	goggles	T	6.2	1.4	The swimmer wore the goggles .			
archer	release	arrow	T	6.6	0.92	The archer released the arrow .	0.2241191864013672	arrow_(0.22411919);bow_(0.067351975);sword_(0.042047102);arrows_(0.036459215);spear_(0.029204614);	2.1102416667417856e-06
mechanic	check	tire	T	6.7	0.56	The mechanic checked the tire .	0.0017386479303240776	time_(0.0481541);gauge_(0.03559496);engine_(0.024187805);screen_(0.021700677);radio_(0.019079465);	8.880708719516406e-07
scoutmaster	assemble	tent	T	4.7	2.24	The scoutmaster assembled the tent .	0.004848228767514229	men_(0.060747523);group_(0.032766394);team_(0.027433094);others_(0.023728076);weapons_(0.022589985);	1.5606996583983346e-08
policeman	fight	crime	T	6.4	0.86	The policeman fought the crime .	0.001750230323523283	man_(0.053567518);dog_(0.021196214);crowd_(0.020255199);woman_(0.014204461);attacker_(0.014137334);	1.1518637847984792e-06
painter	sign	paint	T	5.9	1.87	The painter signed the paint .	7.16386130079627e-05	painting_(0.09749344);contract_(0.085418925);work_(0.076657146);portrait_(0.045491982);document_(0.023823675);	1.2776638413924957e-06
actor	win	award	T	5.8	1.03	The actor won the award .	0.35296446084976196	award_(0.35296446);competition_(0.23904783);contest_(0.062056553);prize_(0.04122122);title_(0.030420577);	9.950930746072117e-09
housemaid	wash	floor	T	6.8	0.51	The housemaid washed the floor .	0.03958632051944733	dishes_(0.47341654);floor_(0.03958632);table_(0.034609362);dish_(0.019459099);plates_(0.011704662);	2.3507212176809844e-07
carver	build	sculpture	T	6.05	1.77	The carver built the sculpture .	0.007154819089919329	house_(0.04048092);bridge_(0.02629351);roof_(0.014717876);door_(0.014355701);statue_(0.013596249);	2.2537554400514637e-07
guard	open	jail	T	6.5	0.81	The guard opened the jail .	3.7487720874196384e-06	door_(0.9045077);gate_(0.049002253);doors_(0.017873846);window_(0.0036112687);gates_(0.0026945947);	2.7017515336069664e-08
secretary	write	note	T	6.45	0.86	The secretary wrote the note .	0.017042387276887894	letter_(0.12595803);report_(0.042956166);bill_(0.027745487);address_(0.021070445);reply_(0.020201813);	1.104166926779726e-07
cook	buy	food	T	5.1	2.17	The cook bought the food .	0.05780799686908722	food_(0.057807997);bread_(0.019436555);wine_(0.017980436);meal_(0.016919464);fish_(0.015845934);	1.343677354270767e-06
student	begin	trip	T	3.5	1.8	The student began the trip .	0.0005394586478359997	song_(0.039215513);game_(0.035345145);play_(0.034133177);process_(0.03323185);story_(0.0279642);	6.490341153408963e-09
cook	check	grocery	T	6.2	1.21	The cook checked the grocery .	3.203501910320483e-05	menu_(0.06498101);food_(0.063835785);dishes_(0.039160974);contents_(0.026435146);table_(0.025242642);	1.0359904933920916e-07
cook	mix	ingredient	T	6.15	1.59	The cook mixed the ingredient .	9.791297634365037e-05	ingredients_(0.13985498);drinks_(0.13675159);dishes_(0.09368633);food_(0.053410493);vegetables_(0.036902845);	3.2788520343274286e-08
surfer	ride	wave	T	6.2	1.44	The surfer rode the wave .	0.16262438893318176	wave_(0.16262439);bike_(0.08612841);waves_(0.059444327);motorcycle_(0.021263858);horse_(0.018536713);	1.3115028423271724e-06
spectator	hear	speech	T	4.4	1.83	The spectator heard the speech .	0.0016830277163535357	words_(0.07101784);noise_(0.055243384);sound_(0.04399584);gunshot_(0.020503817);music_(0.01932529);	3.062760924876784e-07
tourist	ride	camel	T	4.55	1.47	The tourist rode the camel .			
illustrator	draw	picture	T	6.3	1.65	The illustrator drew the picture .	0.0353313647210598	cover_(0.102064304);illustrations_(0.068143524);painting_(0.06031116);book_(0.04072747);picture_(0.035331365);	1.975996383407619e-05
student	pass	exam	T	6.35	0.91	The student passed the exam .	0.2977272570133209	test_(0.47448632);exam_(0.29772726);tests_(0.053153455);examination_(0.025363088);class_(0.020474667);	8.888744673640758e-08
cook	clean	fish	T	6.1	0.77	The cook cleaned the fish .	0.0016463790088891983	dishes_(0.20241772);table_(0.0879309);kitchen_(0.06276382);room_(0.03923025);house_(0.034061994);	2.36089613281365e-06
gardener	cut	grass	T	6.5	0.74	The gardener cut the grass .	0.10567742586135864	grass_(0.105677426);flowers_(0.04568095);hay_(0.027010433);cord_(0.020968147);ribbon_(0.017763864);	3.657698499637263e-08
carpenter	fix	chair	T	5.55	1.43	The carpenter fixed the chair .	0.002276697428897023	door_(0.043957897);roof_(0.019483471);bridge_(0.016291674);window_(0.01331449);wheel_(0.013290227);	1.326802845369457e-08
businessman	tie	necktie	T	6.5	0.67	The businessman tied the necktie .			
lumberjack	stack	wood	T	6.75	0.54	The lumberjack stacked the wood .	0.012327741831541061	boxes_(0.1668525);bags_(0.07469439);sacks_(0.02647299);logs_(0.02268855);papers_(0.01905002);	2.203212829954282e-07
truck	plow	snow	T	4.65	1.85	The truck plowed the snow .	0.01746448315680027	road_(0.27839068);driveway_(0.052334953);ground_(0.040464696);highway_(0.027628152);street_(0.027621012);	5.216770659899339e-07
soldier	gather	ammunition	T	6.25	1.34	The soldier gathered the ammunition .	0.0010740766301751137	papers_(0.054447263);weapons_(0.044140067);items_(0.026158137);others_(0.023536902);books_(0.014709056);	1.7205549340815196e-07
nurse	push	wheelchair	T	5.9	1.37	The nurse pushed the wheelchair .	0.0014568199403584003	button_(0.8267722);buttons_(0.028068502);door_(0.027998617);nurse_(0.013701887);lever_(0.0052975067);	7.383427202967141e-10
teenager	hear	music	T	6.4	1.16	The teenager heard the music .	0.013751519843935966	noise_(0.067492105);sound_(0.04745539);words_(0.04614494);voice_(0.03695752);laughter_(0.02871165);	1.1710781109286472e-06
footballer	hit	ball	T	6.05	1.77	The footballer hit the ball .	0.008015760220587254	ground_(0.36547348);wall_(0.11129762);floor_(0.06972131);pavement_(0.020914279);tree_(0.014601591);	3.340313980970677e-07
soldier	use	knife	T	5.05	1.6	The soldier used the knife .	0.07979115098714828	knife_(0.07979115);gun_(0.054334227);weapon_(0.032685507);key_(0.024893748);word_(0.02429824);	3.36582992588319e-08
sailor	face	ocean	T	6.75	0.43	The sailor faced the ocean .	0.0027103431057184935	door_(0.057464927);man_(0.03392543);window_(0.022855015);boy_(0.01966113);woman_(0.019052833);	1.6576700900827745e-08
horse	move	cart	T	4.3	2.05	The horse moved the cart .	0.024606188759207726	cart_(0.024606189);horse_(0.018756554);reins_(0.01803683);ground_(0.015302647);body_(0.014981471);	1.0725344168349693e-08
illusionist	perform	trick	T	5.05	2.58	The illusionist performed the trick .	0.14271891117095947	illusion_(0.23275161);trick_(0.14271891);dance_(0.043127906);act_(0.029424397);spell_(0.022283282);	1.2128942898925743e-06
monkey	grab	banana	T	6.15	1.42	The monkey grabbed the banana .	0.0007469681440852582	knife_(0.034159973);gun_(0.019779328);bag_(0.019305963);stick_(0.01724835);rope_(0.015880182);	1.4507038770261715e-07
pilot	start	race	T	2.95	1.99	The pilot started the race .	0.00020874146139249206	engine_(0.73071873);engines_(0.102928765);car_(0.03110414);motor_(0.012488189);helicopter_(0.012158064);	1.1909704333845639e-08
singer	begin	performance	T	6.5	1.02	The singer began the performance .	0.048844464123249054	song_(0.34385633);performance_(0.048844464);recording_(0.040393624);show_(0.032659356);tour_(0.019567424);	3.578236018597636e-08
fisherman	check	net	T	6.15	1.77	The fisherman checked the net .	0.00454648956656456	fish_(0.06661187);boat_(0.03655589);gauge_(0.02552497);water_(0.020805255);list_(0.018653497);	6.642899847975059e-07
cobbler	fix	shoe	T	6.25	1.18	The cobbler fixed the shoe .	0.003986709285527468	glass_(0.023557302);table_(0.02256959);wheel_(0.020113265);door_(0.019321628);plate_(0.013685083);	1.0268792038914398e-08
policeman	hit	demonstrator	T	4.75	1.79	The policeman hit the demonstrator .			
speleologist	examine	cave	T	6.0	1.76	The speleologist examined the cave .	0.00561366556212306	area_(0.030206472);rock_(0.023469273);remains_(0.021260925);site_(0.014507993);specimen_(0.0141398385);	3.4281330840713053e-07
burglar	climb	wall	T	6.05	1.43	The burglar climbed the wall .	0.020321602001786232	stairs_(0.6135817);steps_(0.16681162);ladder_(0.08644983);staircase_(0.024969932);wall_(0.020321602);	1.6888392565306276e-05
fisherman	catch	fish	T	6.45	1.12	The fisherman caught the fish .	0.5975123047828674	fish_(0.5975123);bait_(0.021324582);trout_(0.019561894);salmon_(0.010550627);shark_(0.009042667);	4.033318873553071e-06
student	wear	jeans	T	5.6	1.24	The student wore the jeans .	0.0037083765491843224	uniform_(0.09727625);badge_(0.043390643);mask_(0.03278729);hat_(0.03206741);helmet_(0.030213019);	5.743002162716948e-08
librarian	stack	book	T	6.5	0.67	The librarian stacked the book .	0.015191332437098026	books_(0.42539883);boxes_(0.11286608);papers_(0.0712247);pages_(0.03060991);bags_(0.025651943);	2.184381264669355e-05
cyclist	fix	bike	T	6.1	0.89	The cyclist fixed the bike .	0.002401096047833562	wheel_(0.057968296);ball_(0.021189244);problem_(0.015127559);knot_(0.014907743);time_(0.012722164);	1.1575911784689197e-08
nurse	wash	infant	T	6.45	0.8	The nurse washed the infant .	0.0006414249073714018	dishes_(0.23451355);table_(0.056884386);glass_(0.028186385);plates_(0.027679753);wound_(0.02616371);	1.3595616792372311e-06
child	enjoy	ride	T	6.7	0.56	The child enjoyed the ride .	0.01624821126461029	view_(0.035586897);moment_(0.028870368);music_(0.02569724);game_(0.02289312);company_(0.019757418);	1.4042271345715562e-08
mason	fix	roof	T	4.15	2.2	The mason fixed the roof .	0.0019660512916743755	door_(0.07891515);hammer_(0.049045812);lock_(0.02190939);table_(0.015943503);window_(0.014410115);	3.3497487947897753e-06
dog	eat	bone	T	6.25	1.34	The dog ate the bone .	0.0026361241471022367	food_(0.051974945);meat_(0.04838018);dog_(0.040059954);bread_(0.024723828);meal_(0.021395914);	8.044741548474121e-07
binman	pick	trash	T	5.35	2.17	The binman picked the trash .	6.427912012441084e-05	lock_(0.26868713);receiver_(0.032671414);locks_(0.017375667);phone_(0.0116417995);gun_(0.010595825);	1.3446640423353529e-07
businessman	wear	tie	T	6.55	1.12	The businessman wore the tie .	0.003030817024409771	uniform_(0.07516157);mask_(0.06903268);suit_(0.051997695);badge_(0.04759093);hat_(0.043536536);	6.209141201196644e-09
farmer	pick	vegetable	T	5.8	1.57	The farmer picked the vegetable .	0.0025470496620982885	lock_(0.0746015);one_(0.01794845);fruit_(0.014234314);axe_(0.014102141);bread_(0.013320423);	3.880460042182676e-07
child	climb	tree	T	5.2	1.21	The child climbed the tree .	0.014642590656876564	stairs_(0.38629612);steps_(0.24591783);ladder_(0.13795201);staircase_(0.023771282);hill_(0.0209147);	2.1961284801363945e-05
mother	hang	laundry	T	5.8	1.96	The mother hung the laundry .	0.009653137065470219	towel_(0.04394469);basket_(0.031190647);cross_(0.026761694);lantern_(0.02595681);phone_(0.022823809);	2.528732466089423e-06
woman	open	bag	T	6.45	0.8	The woman opened the bag .	0.0028386986814439297	door_(0.88363457);window_(0.012338249);doors_(0.008424594);gate_(0.008373211);refrigerator_(0.005270016);	5.3117222620358007e-08
cat	drink	milk	T	5.6	1.53	The cat drank the milk .	0.05576604977250099	water_(0.09871754);tea_(0.07300889);rest_(0.0653181);milk_(0.05576605);wine_(0.054746453);	9.529734334989826e-09
coach	check	team	T	6.95	0.22	The coach checked the team .	0.0002686856605578214	time_(0.026082817);clock_(0.022519473);watch_(0.019375887);map_(0.01576508);screen_(0.014761957);	8.09381981525803e-06
footballer	deliver	kick	T	5.9	1.81	The footballer delivered the kick .	0.03862994536757469	message_(0.07678439);punch_(0.041889083);kick_(0.038629945);call_(0.03697051);ball_(0.036387444);	2.9102244525347487e-07
surfer	wear	swimsuit	T	6.25	1.18	The surfer wore the swimsuit .			
hairstylist	wash	hair	T	6.15	0.96	The hairstylist washed the hair .	0.18272873759269714	hair_(0.18272874);mirror_(0.045094803);dishes_(0.03897806);floor_(0.024457695);dress_(0.021568818);	1.5938287106109783e-05
student	read	book	T	6.6	0.8	The student read the book .	0.044933777302503586	paper_(0.13861501);note_(0.05964965);letter_(0.05102027);book_(0.044933777);text_(0.0411613);	2.184381264669355e-05
child	cross	park	T	5.55	1.86	The child crossed the park .	0.0009571523987688124	room_(0.2987165);threshold_(0.27246657);street_(0.08633947);floor_(0.019525703);courtyard_(0.014055591);	4.476808896924922e-07
student	hear	lecture	T	6.75	0.54	The student heard the lecture .	0.0014465786516666412	words_(0.06595763);noise_(0.058084853);sound_(0.03726048);gunshot_(0.029410407);voice_(0.02891399);	1.198959580506198e-07
doctor	sew	wound	T	5.65	1.42	The doctor sewed the wound .	0.005554798059165478	dress_(0.029991448);towel_(0.019357232);shirt_(0.019345291);clothes_(0.017861601);blanket_(0.017723937);	7.581175509585591e-08
author	sign	book	T	6.15	1.35	The author signed the book .	0.09646745771169662	work_(0.108056046);book_(0.09646746);manuscript_(0.07281176);contract_(0.05420543);letter_(0.040327914);	2.184381264669355e-05
passenger	pull	suitcase	T	5.6	1.59	The passenger pulled the suitcase .	0.0017781535862013698	trigger_(0.14752509);wheel_(0.11536356);lever_(0.09645212);plug_(0.046703376);door_(0.043817937);	4.255602803482361e-08
waiter	clear	table	T	6.25	1.41	The waiter cleared the table .	0.9105984568595886	table_(0.91059846);plates_(0.03533576);tray_(0.0067652375);plate_(0.0055314186);dishes_(0.005241744);	3.466723228484625e-06
nanny	watch	child	T	6.35	1.39	The nanny watched the child .	0.06722953915596008	children_(0.13455522);baby_(0.07359003);child_(0.06722954);kids_(0.061386876);boy_(0.020992348);	0.00019249845354352146
boxer	deliver	punch	T	6.15	1.65	The boxer delivered the punch .	0.3867441713809967	punch_(0.38674417);blow_(0.12493836);kick_(0.090076104);attack_(0.017749729);punches_(0.017337762);	3.5507662232703296e-06
speaker	entertain	audience	T	5.9	1.45	The speaker entertained the audience .	0.05816717445850372	crowd_(0.15746514);audience_(0.058167174);boy_(0.019421035);guests_(0.018201927);man_(0.016988266);	1.2160794540250208e-06
baker	gather	bread	T	6.3	1.14	The baker gathered the bread .	0.10131529718637466	ingredients_(0.15431407);bread_(0.1013153);food_(0.076533414);pieces_(0.03525239);dishes_(0.02005973);	1.4510720802718424e-07
soldier	celebrate	victory	T	5.2	1.75	The soldier celebrated the victory .	0.314902663230896	victory_(0.31490266);event_(0.06678137);occasion_(0.050061315);day_(0.044526942);triumph_(0.022465438);	4.2578438552709486e-08
soldier	wear	helmet	T	6.5	0.81	The soldier wore the helmet .	0.07983732968568802	uniform_(0.124829374);helmet_(0.07983733);mask_(0.059399698);badge_(0.031131128);hat_(0.025094943);	3.800606940274065e-09
photographer	examine	camera	T	6.7	0.56	The photographer examined the camera .	0.011609338223934174	painting_(0.025078334);body_(0.021351721);photograph_(0.020638024);picture_(0.019110367);photos_(0.015047409);	2.7938167477259412e-06
dog	catch	ball	T	5.65	1.71	The dog caught the ball .	0.01241240557283163	sound_(0.046189252);scent_(0.03893355);light_(0.022430247);dog_(0.020050889);movement_(0.017534556);	3.340313980970677e-07
housewife	clean	table	T	6.3	1.35	The housewife cleaned the table .	0.036443669348955154	dishes_(0.16290063);house_(0.0998618);kitchen_(0.07849837);room_(0.04631347);table_(0.03644367);	1.519557372375857e-06
ant	stack	supply	T	4.4	2.42	The ant stacked the supply .	1.293397963308962e-05	boxes_(0.06267882);eggs_(0.038186464);food_(0.020936372);stones_(0.017561927);rocks_(0.015885305);	1.6759182486225654e-08
soldier	gather	flag	T	4.7	1.85	The soldier gathered the flag .	0.0014610958751291037	papers_(0.054447263);weapons_(0.044140067);items_(0.026158137);others_(0.023536902);books_(0.014709056);	4.796286816599604e-07
snowboarder	flip	board	T	6.6	0.58	The snowboarder flipped the board .	0.001237932126969099	switch_(0.20772548);wheel_(0.041532934);remote_(0.041378863);lighter_(0.024342993);handle_(0.0139868315);	4.79257487029372e-08
policeman	push	demonstrator	T	4.6	2.2	The policeman pushed the demonstrator .			
waiter	deliver	drink	T	6.35	1.53	The waiter delivered the drink .	0.012758301571011543	food_(0.18254513);order_(0.050521262);meal_(0.047751077);dishes_(0.04721421);drinks_(0.046366975);	3.7810036701557692e-06
goalkeeper	catch	ball	T	6.0	1.34	The goalkeeper caught the ball .	0.7565881013870239	ball_(0.7565881);shot_(0.120360754);kick_(0.014392051);pass_(0.006925437);penalty_(0.0067727366);	3.340313980970677e-07
gardener	decorate	garden	T	6.3	1.05	The gardener decorated the garden .	0.23108094930648804	garden_(0.23108095);house_(0.11600624);gardens_(0.042039126);room_(0.03873317);lawn_(0.019177528);	4.757678482292249e-07
undertaker	dig	grave	T	4.15	1.98	The undertaker dug the grave .	0.3679032325744629	grave_(0.36790323);tunnel_(0.05423298);hole_(0.051421385);pit_(0.036733158);well_(0.033015843);	6.861640031274874e-06
singer	start	concert	T	5.4	2.35	The singer started the concert .	0.010563920252025127	song_(0.14861083);band_(0.100220606);show_(0.044194255);project_(0.02805592);album_(0.024588779);	6.047840201972576e-07
student	throw	frisbee	T	4.7	1.73	The student threw the frisbee .			
milkman	carry	bottle	T	6.7	0.46	The milkman carried the bottle .	0.0059814671985805035	milk_(0.23548903);baby_(0.08369533);child_(0.05311037);dog_(0.020262096);basket_(0.016984032);	1.5156849997310928e-07
child	visit	zoo	T	6.3	1.0	The child visited the zoo .	0.0012472576927393675	house_(0.042761784);child_(0.023829112);village_(0.021307653);family_(0.016504738);grave_(0.015563626);	6.869321964586561e-07
doctor	visit	patient	T	6.05	1.53	The doctor visited the patient .	0.01852567307651043	house_(0.046420068);hospital_(0.037205607);village_(0.02608813);family_(0.019969402);patient_(0.018525673);	9.773960982784047e-07
soldier	hang	rifle	T	5.8	1.75	The soldier hung the rifle .	0.05500736087560654	gun_(0.095540754);rifle_(0.05500736);knife_(0.054493167);cross_(0.048264913);sword_(0.04546245);	2.8175646260564235e-09
surfer	wear	sunglasses	T	5.95	1.28	The surfer wore the sunglasses .	0.08956633508205414	hat_(0.09492181);sunglasses_(0.089566335);helmet_(0.08152658);mask_(0.046554625);glasses_(0.03056037);	1.0573792508239421e-07
goalkeeper	grab	ball	T	5.6	1.88	The goalkeeper grabbed the ball .	0.7047278881072998	ball_(0.7047279);shot_(0.014253092);goalkeeper_(0.011227385);goal_(0.010945716);bat_(0.0057923133);	3.340313980970677e-07
waiter	cut	cake	T	4.85	1.53	The waiter cut the cake .	0.03992912918329239	call_(0.10176035);steak_(0.051653262);meat_(0.0431736);cake_(0.03992913);conversation_(0.033333506);	1.1759766493923962e-06
student	use	computer	T	6.35	1.53	The student used the computer .	0.00912394467741251	key_(0.017837899);phone_(0.012227767);name_(0.012086785);method_(0.01090228);book_(0.010830738);	1.2714430113192066e-06
priest	celebrate	marriage	T	6.5	1.32	The priest celebrated the marriage .	0.019521359354257584	feast_(0.22890846);Mass_(0.15589567);event_(0.045955792);mass_(0.032813817);ceremony_(0.030967634);	4.014376742134118e-08
child	build	snowman	T	6.15	1.11	The child built the snowman .			
fisherman	sell	fish	T	6.45	1.12	The fisherman sold the fish .	0.3019818663597107	fish_(0.30198187);boat_(0.07062108);ship_(0.024359254);goods_(0.015502967);land_(0.011952627);	4.033318873553071e-06
policeman	examine	car	T	5.95	1.36	The policeman examined the car .	0.005175541155040264	body_(0.055596404);corpse_(0.017827874);man_(0.015477674);gun_(0.015192509);weapon_(0.011426287);	1.909465754579287e-05
surgeon	perform	surgery	T	6.85	0.48	The surgeon performed the surgery .	0.46381279826164246	surgery_(0.4638128);operation_(0.20138264);procedure_(0.14834629);exam_(0.015996315);test_(0.013245775);	3.457092745406953e-08
athlete	celebrate	victory	T	6.65	0.73	The athlete celebrated the victory .	0.2840527296066284	victory_(0.28405273);event_(0.16007982);occasion_(0.034007475);day_(0.033900842);award_(0.012900705);	4.2578438552709486e-08
butcher	cut	meat	T	6.75	0.7	The butcher cut the meat .	0.21340468525886536	meat_(0.21340469);bread_(0.05188494);knife_(0.026016787);fish_(0.01822026);rope_(0.015808823);	1.3944452703640309e-08
professor	deliver	lecture	T	6.6	0.73	The professor delivered the lecture .	0.1299249529838562	lecture_(0.12992495);speech_(0.113872364);address_(0.06694574);message_(0.049626175);sermon_(0.040567063);	1.198959580506198e-07
professor	wear	tie	T	5.95	1.12	The professor wore the tie .	0.0014499694807454944	mask_(0.08642444);glasses_(0.08163655);uniform_(0.06782161);hat_(0.053416256);helmet_(0.037843857);	6.209141201196644e-09
spectator	watch	game	T	6.6	0.58	The spectator watched the game .	0.07215594500303268	play_(0.101723105);game_(0.072155945);action_(0.06441492);show_(0.052837662);fight_(0.034757067);	3.637810550571885e-06
soldier	hear	command	T	6.1	1.64	The soldier heard the command .	0.006413429044187069	sound_(0.057171647);words_(0.049182072);noise_(0.04628334);gunshot_(0.032586206);voice_(0.024559852);	6.868611279742254e-08
soldier	cross	river	T	4.5	1.6	The soldier crossed the river .	0.0015628570690751076	room_(0.44636637);threshold_(0.12719366);street_(0.08037403);floor_(0.02525637);courtyard_(0.025207473);	2.6348840265200124e-07
farmer	use	shovel	T	5.95	1.5	The farmer used the shovel .			
surfer	grab	board	T	5.3	2.12	The surfer grabbed the board .	0.004954170901328325	bottle_(0.039527018);phone_(0.029038746);rope_(0.022636825);bag_(0.019879261);wheel_(0.018030498);	3.1584690418640093e-08
painter	paint	picture	T	6.7	0.56	The painter painted the picture .	0.01572226546704769	portrait_(0.08589581);scene_(0.033084437);landscape_(0.03279118);altar_(0.027707983);ceiling_(0.025426978);	1.975996383407619e-05
student	wear	glass	T	5.55	1.36	The student wore the glass .	0.00041149993194267154	uniform_(0.09727625);badge_(0.043390643);mask_(0.03278729);hat_(0.03206741);helmet_(0.030213019);	1.900651369624029e-08
student	complete	project	T	5.9	1.97	The student completed the project .	0.02761506848037243	test_(0.16783357);course_(0.15119268);exam_(0.13966617);examination_(0.035495903);task_(0.027874982);	7.607091561112611e-07
smuggler	sell	weapon	T	6.5	0.5	The smuggler sold the weapon .	0.0035650189965963364	goods_(0.025083687);ship_(0.024437714);money_(0.02362303);book_(0.017487422);gold_(0.01377529);	3.1764789127919357e-06
carpenter	grab	board	T	5.85	1.74	The carpenter grabbed the board .	0.0037604402750730515	knife_(0.044539645);rope_(0.032311324);key_(0.03224791);keys_(0.029673563);hammer_(0.024379635);	9.545694013013417e-08
player	reach	goal	T	6.45	0.67	The player reached the goal .	0.04684510827064514	top_(0.12722617);end_(0.066782616);goal_(0.04684511);final_(0.046441082);bottom_(0.031999893);	1.888946644612588e-05
breeder	sell	dog	T	6.25	0.94	The breeder sold the dog .	0.06322026252746582	dog_(0.06322026);colt_(0.047604654);breed_(0.04420883);stallion_(0.043097097);sheep_(0.03513664);	3.7016775422671344e-07
postman	deliver	mail	T	6.55	1.2	The postman delivered the mail .	0.1794944852590561	letter_(0.21664138);mail_(0.17949449);message_(0.12335934);address_(0.076503426);call_(0.023082267);	7.179882999253095e-08
hound	fetch	bird	T	5.05	1.56	The hound fetched the bird .	0.005754456855356693	knife_(0.074251026);sword_(0.058023088);bag_(0.022567369);dagger_(0.019071987);basket_(0.015774302);	3.3494229612074378e-09
teacher	use	blackboard	T	5.95	1.99	The teacher used the blackboard .			
photographer	capture	image	T	6.95	0.22	The photographer captured the image .	0.013134131208062172	scene_(0.11353686);event_(0.028575534);action_(0.019444836);film_(0.019355483);picture_(0.01797288);	9.411945001147615e-08
surfer	flip	board	T	5.0	1.79	The surfer flipped the board .	0.0011116418754681945	switch_(0.29824048);wheel_(0.03398286);page_(0.02512185);radio_(0.020441087);remote_(0.020120876);	3.1584690418640093e-08
child	celebrate	birthday	T	6.45	0.8	The child celebrated the birthday .	0.0452229343354702	feast_(0.079330355);event_(0.051525436);day_(0.049695015);festival_(0.048983626);birthday_(0.045222934);	3.4944264371006284e-06
waiter	prepare	drink	T	6.4	1.36	The waiter prepared the drink .	0.009450029581785202	food_(0.19153073);meal_(0.17999133);dishes_(0.081573315);salad_(0.06793084);drinks_(0.03728403);	3.7810036701557692e-06
