SUBJECT	VERB	OBJECT	LOCATION	typicality	mean_rat	std_rat	LM	sentence	computed_score	best_completions	baseline_score
artist	assemble	art	museum	T	6.05	0.74	in	The artist assembled the art in the museum .	0.02796809747815132	gallery_(0.13439995);studio_(0.10640675);exhibition_(0.057010643);book_(0.03882423);museum_(0.027968097);	2.487053052391275e-07
painter	decorate	wall	mansion	T	5.45	1.4	in	The painter decorated the wall in the mansion .	0.0008432277827523649	studio_(0.14531551);kitchen_(0.05827387);room_(0.03782086);background_(0.03744503);gallery_(0.024393754);	1.0219268098410339e-08
biologist	use	microscope	laboratory	T	6.65	0.48	in	The biologist used the microscope in the laboratory .	0.05309239402413368	lab_(0.21292625);experiment_(0.07037652);video_(0.06727631);study_(0.067133255);laboratory_(0.053092394);	1.1197118254813176e-07
fisherman	check	net	boat	T	6.75	0.7	on	The fisherman checked the net on the boat .	0.2902293801307678	boat_(0.29022938);line_(0.12619445);hook_(0.06803526);dock_(0.048008133);shore_(0.040400077);	4.134716618864331e-06
student	celebrate	graduation	restaurant	T	5.2	1.6	at	The student celebrated the graduation at the restaurant .	0.005571759771555662	school_(0.09843683);beach_(0.046510685);._(0.037799798);library_(0.034784168);gym_(0.024177521);	8.37094887629064e-07
comedian	entertain	audience	theater	T	6.4	1.36	in	The comedian entertained the audience in the theater .	0.021483805030584335	theatre_(0.17473483);evening_(0.1498108);audience_(0.04711777);show_(0.04377491);city_(0.021972232);	7.358844413829502e-07
truck	plow	snow	street	T	5.7	1.42	in	The truck plowed the snow in the street .	0.06395003944635391	foreground_(0.08386248);street_(0.06395004);background_(0.060181472);area_(0.04989543);morning_(0.045887157);	7.383599154309195e-07
truck	hit	car	highway	T	5.45	1.24	on	The truck hit the car on the highway .	0.06256777793169022	right_(0.18120617);left_(0.15774424);side_(0.06528618);highway_(0.06256778);freeway_(0.057331815);	1.6677294922828878e-07
jockey	ride	horse	racetrack	T	6.35	0.85	on	The jockey rode the horse on the racetrack .			
housemaid	clean	dish	kitchen	T	6.9	0.3	in	The housemaid cleaned the dish in the kitchen .	0.3023747503757477	kitchen_(0.30237475);sink_(0.29616567);bathroom_(0.043128993);bath_(0.021264974);morning_(0.020406606);	5.326144787431986e-07
driver	hear	horn	crossroad	T	5.85	1.11	at	The driver heard the horn at the crossroad .			
child	pick	flower	park	T	6.3	0.84	at	The child picked the flower at the park .	0.10211390256881714	park_(0.1021139);nursery_(0.070976846);playground_(0.065076634);market_(0.04719662);zoo_(0.044463977);	9.518077490611176e-07
student	use	computer	library	T	6.55	1.32	in	The student used the computer in the library .	0.030564522370696068	classroom_(0.28248605);room_(0.08620072);video_(0.040967308);photo_(0.03195799);library_(0.030564522);	1.615407967392457e-07
student	hear	lecture	university	T	6.65	0.48	at	The student heard the lecture at the university .	0.14326530694961548	university_(0.1432653);library_(0.13297066);lecture_(0.038988415);University_(0.036922365);school_(0.029969271);	2.7279213554720627e-07
thief	grab	money	supermarket	T	5.55	1.24	in	The thief grabbed the money in the supermarket .	0.005158900748938322	bag_(0.056813568);process_(0.052900344);street_(0.045068044);car_(0.042813044);bank_(0.0367808);	4.0375320509156154e-07
animal	find	food	dump	T	5.6	1.5	in	The animal found the food in the dump .	0.0006904953625053167	water_(0.0682777);grass_(0.04182578);snow_(0.031794745);bushes_(0.031485762);mud_(0.024610158);	7.971847253429587e-07
policeman	examine	car	parking	T	5.9	0.7	in	The policeman examined the car in the parking .	0.0025946656242012978	garage_(0.12300091);morning_(0.05428377);mirror_(0.04518448);street_(0.041472625);park_(0.041339);	2.4780104013188975e-06
traveller	check	watch	platform	T	5.5	1.83	at	The traveller checked the watch at the platform .	0.0013377233408391476	airport_(0.25724897);hotel_(0.06649176);station_(0.043753996);time_(0.043716457);gate_(0.03842556);	7.631698508703266e-07
waiter	open	bottle	restaurant	T	6.8	0.4	at	The waiter opened the bottle at the restaurant .	0.030950812622904778	table_(0.6377451);bar_(0.13643174);counter_(0.03125216);restaurant_(0.030950813);sink_(0.0071243844);	8.37094887629064e-07
guide	describe	monument	bar	AT	2.85	2.06	in	The guide described the monument in the bar .	3.5622899304144084e-05	video_(0.08955848);book_(0.050878055);caption_(0.048468426);following_(0.036383938);museum_(0.026308032);	7.806962457834743e-06
philologist	examine	book	pub	AT	3.05	1.72	in	The philologist examined the book in the pub .	0.00022109875862952322	library_(0.17793211);journal_(0.03954467);lab_(0.03330605);field_(0.029000562);laboratory_(0.028979992);	1.4236006791179534e-06
burglar	climb	wall	mountain	AT	2.3	2.05	on	The burglar climbed the wall on the mountain .	0.00018775554781313986	left_(0.5255188);right_(0.1742104);roof_(0.07216383);outside_(0.020330533);video_(0.01560825);	3.074560694926731e-08
professor	deliver	lecture	gym	AT	3.15	1.93	at	The professor delivered the lecture at the gym .	5.164623507880606e-05	university_(0.2556211);University_(0.122514606);event_(0.067661576);college_(0.033223856);institute_(0.026751371);	1.2088748917449266e-06
priest	celebrate	marriage	discotheque	AT	2.15	1.39	at	The priest celebrated the marriage at the discotheque .			
musician	entertain	crowd	mountain	AT	3.05	1.94	on	The musician entertained the crowd on the mountain .	0.0006756570073775947	stage_(0.34997097);spot_(0.040168915);street_(0.025252974);platform_(0.024559544);beach_(0.021034796);	2.5783945147850318e-06
demonstrator	carry	flag	bar	AT	3.35	2.5	in	The demonstrator carried the flag in the bar .	0.00010126287816092372	street_(0.20207508);air_(0.18650717);crowd_(0.07283776);background_(0.046835314);rain_(0.044519734);	1.8160058061766904e-06
singer	begin	performance	supermarket	AT	2.35	1.56	in	The singer began the performance in the supermarket .	4.1685390897328034e-05	song_(0.09190399);._(0.041996695);middle_(0.027106108);evening_(0.022055527);background_(0.018473903);	4.0375320509156154e-07
soldier	carry	rifle	cinema	AT	1.4	0.58	at	The soldier carried the rifle at the cinema .	1.1484943570394535e-05	time_(0.4443198);front_(0.06961043);shoulder_(0.054923944);hip_(0.052117117);back_(0.045301907);	4.78252218272246e-07
fisherman	catch	fish	swimming-pool	AT	3.5	2.56	in	The fisherman caught the fish in the swimming-pool .			
engineer	complete	project	restaurant	AT	2.95	1.83	at	The engineer completed the project at the restaurant .	0.0014462376711890101	site_(0.059355572);weekend_(0.05767706);end_(0.05346703);._(0.048789002);,_(0.02566923);	8.37094887629064e-07
mechanic	assemble	bicycle	theater	AT	3.05	2.46	in	The mechanic assembled the bicycle in the theater .	2.3799293558113277e-05	workshop_(0.3264209);garage_(0.27015963);shop_(0.11821686);shed_(0.0489541);basement_(0.014645515);	7.358844413829502e-07
president	deliver	speech	mountain	AT	2.45	1.8	in	The president delivered the speech in the mountain .	3.0330029403558e-06	Senate_(0.30839366);Capitol_(0.123191044);Oval_(0.08338354);House_(0.07360846);Philippines_(0.05068167);	2.5783945147850318e-06
gardener	cut	grass	beach	AT	4.2	2.48	at	The gardener cut the grass at the beach .	0.009843453764915466	house_(0.10894511);park_(0.049902685);school_(0.040790647);home_(0.03576043);end_(0.026296165);	7.45107797683886e-08
soldier	celebrate	victory	university	AT	2.1	1.48	at	The soldier celebrated the victory at the university .	0.001674346742220223	beach_(0.15341024);airport_(0.06506834);front_(0.05865242);stadium_(0.043231748);cemetery_(0.038940735);	2.7279213554720627e-07
librarian	climb	ladder	bar	AT	4.25	2.55	in	The librarian climbed the ladder in the bar .	8.48975105327554e-05	library_(0.20666961);dark_(0.099609286);rain_(0.085075624);attic_(0.06979708);basement_(0.046015643);	1.8160058061766904e-06
veterinarian	examine	dog	cinema	AT	1.7	1.52	at	The veterinarian examined the dog at the cinema .	1.0611111065372825e-05	scene_(0.656883);hospital_(0.06890903);shelter_(0.021099366);time_(0.019052092);home_(0.016885014);	4.78252218272246e-07
surfer	grab	board	shipyard	AT	2.5	1.32	at	The surfer grabbed the board at the shipyard .			
guest	hang	coat	supermarket	AT	1.75	1.3	in	The guest hung the coat in the supermarket .	9.021879668580368e-05	closet_(0.2803503);bathroom_(0.14812416);hallway_(0.13659377);window_(0.043818);doorway_(0.040869206);	4.0375320509156154e-07
mechanic	check	tire	hospital	AT	1.6	1.32	at	The mechanic checked the tire at the hospital .	0.004721474833786488	shop_(0.18822059);rear_(0.09591462);wheel_(0.07064805);dealership_(0.062919624);roadside_(0.048823476);	9.70906398833904e-07
cyclist	complete	race	garden	AT	2.6	1.53	in	The cyclist completed the race in the garden .	3.1808314815862104e-05	morning_(0.1140075);afternoon_(0.086345434);Netherlands_(0.07186908);final_(0.046676632);heat_(0.040171057);	2.570596734585706e-06
porter	carry	bag	forest	AT	1.75	1.26	in	The porter carried the bag in the forest .	0.0002573992242105305	back_(0.061055496);street_(0.05217654);carriage_(0.047137935);morning_(0.04496492);taxi_(0.031189809);	1.2155996387264167e-07
student	drink	beer	classroom	AT	1.8	1.25	in	The student drank the beer in the classroom .	0.10171838849782944	video_(0.15068255);classroom_(0.10171839);bathroom_(0.057937276);cafeteria_(0.05088469);shower_(0.045270387);	6.096645677189372e-08
hound	fetch	bird	hospital	AT	3.05	2.5	at	The hound fetched the bird at the hospital .	0.0009684103424660861	end_(0.061084397);door_(0.0375676);gate_(0.03149049);scene_(0.030607324);airport_(0.026053505);	1.2577005463754176e-06
cook	clean	fish	battlefield	AT	2.2	1.81	in	The cook cleaned the fish in the battlefield .	5.371789484343026e-07	kitchen_(0.20864707);oven_(0.12496155);sink_(0.11242792);water_(0.040104385);bowl_(0.018009424);	1.220053178485614e-07
policeman	check	bag	kitchen	AT	3.55	1.96	in	The policeman checked the bag in the kitchen .	0.004119849763810635	car_(0.12694298);van_(0.044818427);airport_(0.039296906);vehicle_(0.02622406);street_(0.020271497);	4.4781171482100035e-07
athlete	celebrate	victory	church	AT	1.65	0.79	in	The athlete celebrated the victory in the church .	9.553228301228955e-05	stands_(0.23560141);gym_(0.12868197);pool_(0.087226495);stadium_(0.061957225);streets_(0.024947472);	5.5357122619170696e-06
player	begin	match	restaurant	AT	2.2	1.86	at	The player began the match at the restaurant .	2.9464704311976675e-06	position_(0.18128228);net_(0.17096417);baseline_(0.07740222);following_(0.05039022);back_(0.020334344);	8.37094887629064e-07
lumberjack	cut	tree	parliament	AT	1.95	1.75	in	The lumberjack cut the tree in the parliament .	2.2436083781940397e-06	foreground_(0.0670402);forest_(0.06691347);photo_(0.050959878);fall_(0.038766455);backyard_(0.034964904);	9.413297874516502e-08
soldier	gather	ammunition	nursery	AT	1.35	0.57	in	The soldier gathered the ammunition in the nursery .	2.5144465325865895e-05	field_(0.05231576);bunker_(0.03372892);truck_(0.030090813);morning_(0.028750231);barracks_(0.019418236);	3.64881529435479e-08
surfer	catch	wave	lake	AT	3.6	2.48	on	The surfer caught the wave on the lake .	0.0003907026257365942	nose_(0.11768465);left_(0.099265754);right_(0.07425081);beach_(0.05824479);back_(0.051336773);	1.214885685385525e-07
mother	hang	laundry	office	AT	2.95	1.86	in	The mother hung the laundry in the office .	0.00046347850002348423	backyard_(0.09955307);hallway_(0.068555005);closet_(0.06263018);garage_(0.055050414);rain_(0.053966492);	6.591649707843317e-06
carver	build	sculpture	boat	AT	3.65	2.33	on	The carver built the sculpture on the boat .	0.001977080712094903	model_(0.10039377);ground_(0.066932306);site_(0.04663831);sand_(0.035425242);rock_(0.02411179);	7.250322937579767e-07
scoutmaster	assemble	tent	office	AT	1.85	1.49	in	The scoutmaster assembled the tent in the office .	0.0008325435919687152	tent_(0.108578466);dark_(0.09628477);field_(0.08451165);morning_(0.048864223);barn_(0.04192881);	3.8118878364912234e-07
refugee	find	shelter	bakery	AT	2.4	1.28	in	The refugee found the shelter in the bakery .	0.0006781916017644107	woods_(0.08249629);forest_(0.06940739);desert_(0.026166998);park_(0.024607703);basement_(0.023628281);	2.0113587595460558e-07
singer	hold	microphone	battlefield	AT	2.15	1.74	in	The singer held the microphone in the battlefield .	6.721122076669417e-07	air_(0.2261699);photo_(0.080243826);background_(0.07270195);video_(0.04759733);foreground_(0.043084506);	1.220053178485614e-07
soldier	dig	trench	library	AT	3.3	2.61	in	The soldier dug the trench in the library .	6.857485277578235e-05	sand_(0.17587882);snow_(0.10563881);desert_(0.06548362);dirt_(0.06284036);mud_(0.060301498);	1.615407967392457e-07
waiter	clear	table	barracks	AT	4.1	2.26	in	The waiter cleared the table in the barracks .	0.0001477414625696838	background_(0.1149543);kitchen_(0.082157895);restaurant_(0.08075282);morning_(0.03830679);back_(0.025004797);	3.2178840569940803e-07
child	climb	tree	savannah	AT	3.5	2.36	in	The child climbed the tree in the savannah .			
chemist	mix	substance	airport	AT	1.95	1.16	at	The chemist mixed the substance at the airport .	0.0003453275712672621	laboratory_(0.41377214);lab_(0.16852818);factory_(0.026212003);pharmacy_(0.024917386);._(0.022867922);	5.614567726297537e-07
coach	check	team	auditorium	AT	3.2	2.14	in	The coach checked the team in the auditorium .			
policeman	capture	thief	nursery	AT	2.55	1.6	in	The policeman captured the thief in the nursery .	3.7886277368670562e-06	act_(0.22121024);car_(0.10856078);process_(0.024883091);video_(0.02059311);street_(0.020257842);	3.64881529435479e-08
monkey	grab	banana	university	AT	3.7	2.35	at	The monkey grabbed the banana at the university .	0.0003689859586302191	end_(0.20134437);bottom_(0.04520743);top_(0.030408312);time_(0.025109082);entrance_(0.024211273);	2.7279213554720627e-07
passenger	buy	ticket	bakery	AT	1.25	0.54	at	The passenger bought the ticket at the bakery .	0.0005590895307250321	station_(0.43489385);airport_(0.092682585);gate_(0.06506747);counter_(0.062639974);terminal_(0.030369619);	2.0113587595460558e-07
surgeon	examine	patient	library	AT	1.65	1.35	in	The surgeon examined the patient in the library .	0.0005976777174510062	hospital_(0.18519953);OR_(0.107951365);room_(0.054093458);abdomen_(0.03423443);hallway_(0.031206854);	1.615407967392457e-07
soldier	fight	enemy	kitchen	AT	2.2	2.06	in	The soldier fought the enemy in the kitchen .	0.0018500956939533353	field_(0.111017235);trenches_(0.101147525);desert_(0.09341316);jungle_(0.072805494);forest_(0.046445113);	4.4781171482100035e-07
spectator	buy	ticket	clinic	AT	2.85	2.2	at	The spectator bought the ticket at the clinic .	0.00011031496978830546	gate_(0.26921213);entrance_(0.08097843);stadium_(0.052578013);station_(0.04659149);stand_(0.040588554);	3.0137211837200084e-08
boxer	deliver	punch	church	AT	1.7	1.1	in	The boxer delivered the punch in the church .	2.6090372557519004e-05	face_(0.38631144);head_(0.07283485);eye_(0.029733736);mouth_(0.027303534);jaw_(0.025338583);	5.5357122619170696e-06
child	draw	flower	armory	AT	2.35	1.96	in	The child drew the flower in the armory .			
botanist	examine	plant	stadium	AT	2.25	1.84	in	The botanist examined the plant in the stadium .	7.325869955820963e-05	lab_(0.20650843);laboratory_(0.20479041);field_(0.056582175);greenhouse_(0.044100717);microscope_(0.043825846);	3.3686694678181084e-07
programmer	use	computer	savannah	AT	2.95	1.77	in	The programmer used the computer in the savannah .			
sailor	mop	deck	theater	AT	1.7	0.9	in	The sailor mopped the deck in the theater .	0.0004946573753841221	Navy_(0.06275428);Mediterranean_(0.057003662);Caribbean_(0.038694397);Pacific_(0.03777815);Atlantic_(0.036039226);	4.152389365685849e-08
student	pass	exam	supermarket	AT	1.4	0.8	at	The student passed the exam at the supermarket .	0.0002483756106812507	school_(0.1547228);university_(0.12952995);college_(0.06712649);University_(0.03328737);end_(0.026498137);	4.0375320509156154e-07
sailor	tie	rope	bar	AT	2.45	1.16	in	The sailor tied the rope in the bar .	0.0004689363995566964	water_(0.1296056);boat_(0.04859997);bow_(0.047461297);middle_(0.029226117);knot_(0.028202498);	7.806962457834743e-06
politician	sign	agreement	station	AT	2.2	1.36	at	The politician signed the agreement at the station .	0.010003641247749329	airport_(0.116898276);meeting_(0.08166358);time_(0.04767321);scene_(0.024457823);border_(0.018295018);	4.754255087391357e-07
waiter	prepare	drink	forest	AT	2.35	1.28	in	The waiter prepared the drink in the forest .	1.9713081201189198e-05	kitchen_(0.4409699);bar_(0.052812807);restaurant_(0.03909339);fridge_(0.02263726);refrigerator_(0.018663216);	4.4954381905881746e-07
dog	pull	sled	clinic	AT	1.2	0.6	in	The dog pulled the sled in the clinic .	2.9274447115312796e-06	snow_(0.36095193);photo_(0.09198189);video_(0.03446289);sled_(0.032304816);dark_(0.018195547);	3.0137211837200084e-08
climber	use	rope	elevator	AT	2.5	1.94	in	The climber used the rope in the elevator .	0.0009067549253813922	photo_(0.21824169);video_(0.13842207);picture_(0.11332816);fall_(0.029122407);photograph_(0.017140046);	1.564037717116662e-07
surgeon	perform	surgery	beach	AT	1.65	0.79	at	The surgeon performed the surgery at the beach .	0.0005559819401241839	hospital_(0.7296111);scene_(0.0712984);time_(0.026836477);clinic_(0.021195253);site_(0.007979526);	4.317932052799733e-06
spectator	watch	game	church	AT	2.2	1.81	in	The spectator watched the game in the church .	0.0006839969428256154	stadium_(0.18238442);stands_(0.1270163);background_(0.0643734);dark_(0.02051228);crowd_(0.02015125);	5.5357122619170696e-06
doctor	visit	patient	mountain	AT	2.35	1.42	on	The doctor visited the patient on the mountain .	0.0002883879642467946	ward_(0.2526495);bed_(0.07494761);floor_(0.047906213);telephone_(0.04203763);phone_(0.038609464);	2.5783945147850318e-06
smuggler	sell	weapon	hospital	AT	1.9	1.48	at	The smuggler sold the weapon at the hospital .	0.0019476014422252774	airport_(0.14930914);time_(0.12153342);market_(0.07216842);border_(0.06903297);auction_(0.05847052);	1.3270624776851037e-07
actor	win	award	armory	AT	2.05	1.2	in	The actor won the award in the armory .			
farmer	pick	vegetables	boat	AT	1.95	1.02	on	The farmer picked the vegetables on the boat .	0.0014353861333802342	farm_(0.15625387);field_(0.13729939);spot_(0.081255086);ground_(0.06829664);roadside_(0.06496211);	4.134716618864331e-06
customer	read	menu	stadium	AT	3.75	2.09	in	The customer read the menu in the stadium .	0.0001509857247583568	restaurant_(0.25209785);store_(0.09427506);newspaper_(0.0796305);hotel_(0.03588092);window_(0.03538411);	4.920876790492912e-07
child	visit	grandmother	barracks	AT	2.7	1.68	in	The child visited the grandmother in the barracks .	5.083263749838807e-05	hospital_(0.8227302);cemetery_(0.015348227);home_(0.012569842);house_(0.008286857);prison_(0.007531264);	3.2178840569940803e-07
pyromaniac	start	fire	beach	AT	2.5	1.96	at	The pyromaniac started the fire at the beach .	0.021866574883461	school_(0.08688741);church_(0.033709332);scene_(0.028495358);hotel_(0.022774795);beach_(0.021866575);	6.222780029929709e-06
violinist	wear	tuxedo	workshop	AT	3.3	2.53	in	The violinist wore the tuxedo in the workshop .	0.0005909121828153729	video_(0.22225063);film_(0.13882115);photo_(0.06601495);show_(0.03022627);movie_(0.026357787);	2.9444706228787254e-07
nurse	push	wheelchair	discotheque	AT	1.95	0.92	in	The nurse pushed the wheelchair in the discotheque .			
guard	tie	prisoner	tobacconist	AT	3.05	2.04	at	The guard tied the prisoner at the tobacconist .			
author	sign	book	battlefield	AT	2.1	0.94	in	The author signed the book in the battlefield .	2.4820974431349896e-06	middle_(0.06402254);margin_(0.046220254);photo_(0.043856382);book_(0.03287324);cover_(0.03053516);	1.220053178485614e-07
hairstylist	wash	hair	bar	AT	1.75	1.09	in	The hairstylist washed the hair in the bar .	0.0002810262667480856	sink_(0.64589274);shower_(0.09840721);tub_(0.04006095);bath_(0.031251792);bathroom_(0.015153421);	8.934714060160331e-06
gardener	push	mower	supermarket	AT	2.9	2.14	in	The gardener pushed the mower in the supermarket .	8.309532859129831e-05	water_(0.09440909);garden_(0.06145239);wind_(0.052940924);dirt_(0.045200627);yard_(0.04197344);	3.452359180755593e-07
librarian	stack	books	oven	AT	2.35	1.8	in	The librarian stacked the books in the oven .	0.00011594263196457177	library_(0.16720366);corner_(0.13223013);stacks_(0.1320109);hallway_(0.053201076);room_(0.044464897);	1.7803376977099106e-06
passenger	pass	check	nursery	AT	1.5	0.59	at	The passenger passed the check at the nursery .	4.082973191543715e-06	airport_(0.2607598);gate_(0.16383548);checkpoint_(0.1628342);border_(0.04809809);counter_(0.043345228);	3.64881529435479e-08
soldier	wear	helmet	auditorium	AT	1.95	1.4	in	The soldier wore the helmet in the auditorium .			
cameraman	record	video	greenhouse	AT	2.35	1.39	in	The cameraman recorded the video in the greenhouse .	3.206761903129518e-05	background_(0.06954118);studio_(0.046613883);dark_(0.04047753);Netherlands_(0.037151497);meantime_(0.030726915);	6.043465816674143e-08
doctor	sew	wound	restaurant	AT	2.5	1.36	at	The doctor sewed the wound at the restaurant .	9.440068970434368e-05	top_(0.07407317);wrist_(0.05615512);shoulder_(0.05288503);neck_(0.04740294);elbow_(0.042523988);	1.0895073501160368e-06
policeman	hit	demonstrator	greenhouse	AT	3.0	1.73	in	The policeman hit the demonstrator in the greenhouse .	3.340101670801232e-07	head_(0.33843088);face_(0.24877152);back_(0.09416366);chest_(0.07228874);stomach_(0.03850402);	6.043465816674143e-08
deejay	mix	music	shipyard	AT	2.2	1.75	at	The deejay mixed the music at the shipyard .			
singer	perform	music	battlefield	AT	2.2	1.44	in	The singer performed the music in the battlefield .	1.001656301014009e-06	video_(0.19358441);film_(0.07294768);song_(0.06670781);background_(0.041631456);movie_(0.03922388);	1.220053178485614e-07
surfer	wear	swimsuit	clinic	AT	2.0	0.89	at	The surfer wore the swimsuit at the clinic .	0.00041204309673048556	time_(0.14472596);Olympics_(0.13764513);beach_(0.12086542);event_(0.06063323);Oscars_(0.055291913);	2.9280448288204752e-08
champion	hold	cup	hospital	AT	2.85	1.98	at	The champion held the cup at the hospital .	0.0005003222031518817	time_(0.21546303);ceremony_(0.19504634);final_(0.10702549);end_(0.10218445);event_(0.03325641);	9.70906398833904e-07
student	read	book	grocery	AT	3.95	2.06	at	The student read the book at the grocery .	9.31335162022151e-05	library_(0.49892163);time_(0.06671723);school_(0.035805143);university_(0.03029923);end_(0.021142026);	2.6708366931416094e-06
tourist	read	map	classroom	AT	1.8	0.93	in	The tourist read the map in the classroom .	0.0016927180113270879	newspaper_(0.13750327);book_(0.07301184);paper_(0.032785464);window_(0.01699772);dark_(0.016864797);	6.096645677189372e-08
illusionist	perform	trick	office	AT	3.2	1.36	in	The illusionist performed the trick in the office .	0.0019162696553394198	video_(0.29702562);film_(0.044300415);studio_(0.036643766);UK_(0.03234628);Netherlands_(0.030011315);	3.8118878364912234e-07
farmer	use	shovel	parliament	AT	1.9	1.79	in	The farmer used the shovel in the parliament .	4.246651599260076e-07	photo_(0.42410794);video_(0.104572);picture_(0.099551);photograph_(0.05176887);fall_(0.016801955);	4.491067500111967e-07
nurse	wash	infant	airport	AT	2.8	2.06	at	The nurse washed the infant at the airport .	0.00104049954097718	hospital_(0.4449436);sink_(0.21188633);station_(0.05537558);scene_(0.012076091);clinic_(0.011483199);	5.614567726297537e-07
athlete	win	cup	bank	AT	2.85	2.37	at	The athlete won the cup at the bank .	2.027040500252042e-05	Olympics_(0.133716);final_(0.11662472);competition_(0.029618911);event_(0.029298866);tournament_(0.026896818);	1.4707453601658926e-06
singer	record	song	bakery	AT	1.55	0.97	in	The singer recorded the song in the bakery .	1.2905131370644085e-05	studio_(0.21308443);video_(0.08038958);US_(0.065404646);UK_(0.061718702);Philippines_(0.043148443);	2.0113587595460558e-07
guest	hold	drink	forest	AT	2.7	1.68	in	The guest held the drink in the forest .	1.1048816304537468e-05	photo_(0.16538003);glass_(0.097192615);air_(0.07856798);foreground_(0.050604958);hand_(0.05018932);	4.4954381905881746e-07
horse	move	cart	school	AT	2.7	2.03	at	The horse moved the cart at the school .	0.0007225580629892647	time_(0.15749298);start_(0.08243763);end_(0.06955331);beginning_(0.033736195);wheel_(0.03210276);	1.081225263988017e-06
professor	open	congress	circus	AT	2.9	2.36	in	The professor opened the congress in the circus .	9.977941954275593e-05	morning_(0.079396896);evening_(0.070120454);afternoon_(0.06655455);library_(0.048319872);hall_(0.03250013);	3.090360323199093e-08
businessman	read	report	beach	AT	2.95	1.47	at	The businessman read the report at the beach .	0.0012487202184274793	time_(0.10191029);meeting_(0.09896342);airport_(0.062302213);table_(0.04093461);bank_(0.030477865);	4.317932052799733e-06
chemist	sell	drug	museum	AT	2.25	1.37	in	The chemist sold the drug in the museum .	0.00012440684076864272	US_(0.13073455);pharmacy_(0.10205376);supermarket_(0.07343201);street_(0.05652501);Netherlands_(0.05236151);	2.487053052391275e-07
passenger	pull	suitcase	library	AT	2.25	1.51	in	The passenger pulled the suitcase in the library .	0.0004483149095904082	car_(0.11083982);back_(0.07976674);door_(0.07019547);window_(0.046136048);direction_(0.031881403);	1.615407967392457e-07
skater	ride	skateboard	savannah	AT	1.95	1.12	in	The skater rode the skateboard in the savannah .			
binman	pick	trash	lake	AT	2.95	1.66	at	The binman picked the trash at the lake .	0.0022822190076112747	dump_(0.07208555);landfill_(0.06517532);beach_(0.053469393);school_(0.048689637);park_(0.03622353);	1.214885685385525e-07
violinist	play	violin	swimming-pool	AT	1.8	1.25	at	The violinist played the violin at the swimming-pool .			
demonstrator	throw	stone	lake	AT	3.1	1.79	in	The demonstrator threw the stone in the lake .	0.012482750229537487	air_(0.38614073);water_(0.12118194);crowd_(0.09154274);street_(0.05177747);river_(0.04756572);	1.214885685385525e-07
lumberjack	stack	wood	university	AT	2.7	1.71	at	The lumberjack stacked the wood at the university .	0.0007325495826080441	mill_(0.06692988);camp_(0.061211076);site_(0.05198366);cabin_(0.047111172);end_(0.03582471);	4.568449583075562e-07
businessman	wear	tie	zoo	AT	3.05	1.69	at	The businessman wore the tie at the zoo .	0.0002791232254821807	meeting_(0.15205939);time_(0.12963434);event_(0.11882626);inauguration_(0.052713346);fundraiser_(0.033728242);	2.3509338120675238e-07
teacher	use	blackboard	pharmacy	AT	1.35	0.73	at	The teacher used the blackboard at the pharmacy .	6.997766467975453e-05	school_(0.27537733);time_(0.22002953);library_(0.035454083);end_(0.03508236);beginning_(0.021246567);	9.730761973969493e-08
guard	open	jail	restaurant	AT	2.8	2.34	at	The guard opened the jail at the restaurant .	0.0004420390469022095	time_(0.14579314);entrance_(0.11982145);gate_(0.10063262);door_(0.027552597);end_(0.027458377);	8.37094887629064e-07
tourist	ride	camel	beach	AT	2.7	1.58	at	The tourist rode the camel at the beach .	0.004739602096378803	zoo_(0.22617944);fair_(0.047995724);festival_(0.045601897);show_(0.0445051);ceremony_(0.030297674);	4.317932052799733e-06
soldier	throw	bomb	circus	AT	1.5	0.92	in	The soldier threw the bomb in the circus .	6.286554707912728e-06	river_(0.19176689);water_(0.1233506);sea_(0.06685255);canal_(0.06491248);air_(0.054240968);	3.090360323199093e-08
terrorist	release	hostage	lake	AT	3.3	1.82	at	The terrorist released the hostage at the lake .	0.00013497594045475125	airport_(0.21973155);scene_(0.09887769);checkpoint_(0.09782121);end_(0.09091093);hospital_(0.031212986);	9.525450650471612e-07
porter	stack	suitcases	playground	AT	2.1	1.22	on	The porter stacked the suitcases on the playground .	5.6435288570355624e-05	floor_(0.20297591);bed_(0.19580561);table_(0.050498303);ground_(0.036341634);stairs_(0.035164043);	4.845481171855681e-08
cook	mix	ingredients	cinema	AT	1.95	1.75	at	The cook mixed the ingredients at the cinema .	3.64799598173704e-05	stove_(0.19452381);kitchen_(0.094339035);table_(0.070142135);ready_(0.046998058);store_(0.039989114);	4.78252218272246e-07
bodybuilder	lift	weight	classroom	AT	2.85	1.46	in	The bodybuilder lifted the weight in the classroom .	0.00017712500994093716	video_(0.1943375);gym_(0.14574875);photo_(0.04935112);pool_(0.045405105);picture_(0.025049934);	2.139245047771965e-08
ant	stack	supply	shelf	AT	1.7	0.95	on	The ant stacked the supply on the shelf .	0.011728674173355103	ground_(0.21983644);floor_(0.07968906);wall_(0.05999823);table_(0.054274853);counter_(0.031430453);	1.3446266393657424e-06
mother	push	stroller	desert	AT	1.9	1.22	in	The mother pushed the stroller in the desert .	0.0003979988978244364	street_(0.12849683);park_(0.06141051);rain_(0.051837858);snow_(0.0462747);car_(0.033071537);	2.6400851993457763e-07
