SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
footballer	deliver	kick	T	5.9	1.81	The footballer delivered the kick .	-5.633157253265381	message_(-2.4961486);speech_(-3.073053);following_(-3.6544585);final_(-3.9057403);most_(-4.035997);	-13.652044296264648
surfer	wear	swimsuit	T	6.25	1.18	The surfer wore the swimsuit .			
student	hear	lecture	T	6.75	0.54	The student heard the lecture .	-6.165366172790527	sound_(-3.0154486);noise_(-3.4270086);voice_(-3.6217184);news_(-3.776122);screams_(-3.9756842);	-10.543170928955078
doctor	sew	wound	T	5.65	1.42	The doctor sewed the wound .	-5.140292644500732	stitches_(-3.7377732);new_(-4.044376);first_(-4.279941);baby_(-4.3398395);band_(-4.4341006);	-14.515349388122559
passenger	pull	suitcase	T	5.6	1.59	The passenger pulled the suitcase .	-6.048616409301758	car_(-2.3060932);trigger_(-3.2420673);wheel_(-3.3950138);passenger_(-3.4599628);vehicle_(-3.4861774);	-21.1204891204834
boxer	deliver	punch	T	6.15	1.65	The boxer delivered the punch .	-2.961317777633667	knockout_(-1.9513538);punch_(-2.9613178);first_(-3.6687686);most_(-3.8881748);best_(-4.0303717);	-12.205490112304688
speaker	entertain	audience	T	5.9	1.45	The speaker entertained the audience .	-1.5933557748794556	audience_(-1.5933558);crowd_(-1.8416163);media_(-4.179972);House_(-4.345469);assembled_(-4.404078);	-10.739938735961914
baker	gather	bread	T	6.3	1.14	The baker gathered the bread .	-5.238086700439453	ingredients_(-1.8570287);dough_(-3.2262914);money_(-3.9069402);materials_(-4.3090935);supplies_(-4.3793983);	-16.563892364501953
photographer	examine	camera	T	6.7	0.56	The photographer examined the camera .	-5.937263488769531	scene_(-4.043091);images_(-4.602043);body_(-4.686447);image_(-4.9900665);bodies_(-5.060547);	-11.25601863861084
ant	stack	supply	T	4.4	2.42	The ant stacked the supply .	-9.618182182312012	floor_(-3.3462937);deck_(-3.6402464);walls_(-3.6650877);bed_(-4.047839);wall_(-4.253787);	-10.9452486038208
soldier	gather	flag	T	4.7	1.85	The soldier gathered the flag .	-6.387866973876953	information_(-3.9951973);materials_(-4.0633736);bodies_(-4.1396294);pieces_(-4.3914833);weapons_(-4.4537773);	-12.549185752868652
policeman	push	demonstrator	T	4.6	2.2	The policeman pushed the demonstrator .			
waiter	deliver	drink	T	6.35	1.53	The waiter delivered the drink .	-4.2279486656188965	food_(-2.1125617);meal_(-2.2137885);order_(-3.6309333);first_(-4.095899);last_(-4.18675);	-8.949480056762695
goalkeeper	catch	ball	T	6.0	1.34	The goalkeeper caught the ball .	-0.39342066645622253	ball_(-0.39342067);eye_(-2.397037);attention_(-4.67493);puck_(-5.6171603);ire_(-5.70499);	-11.942694664001465
gardener	decorate	garden	T	6.3	1.05	The gardener decorated the garden .	-3.9069807529449463	house_(-3.1797698);front_(-3.901213);garden_(-3.9069808);home_(-4.002997);walls_(-4.4068055);	-12.892485618591309
undertaker	dig	grave	T	4.15	1.98	The undertaker dug the grave .	-1.188854455947876	grave_(-1.1888545);graves_(-3.1465266);hole_(-3.3108866);body_(-3.3506434);coffin_(-3.5200312);	-9.746331214904785
singer	start	concert	T	5.4	2.35	The singer started the concert .	-5.341207981109619	day_(-2.7385924);show_(-3.0255187);year_(-3.3102174);song_(-3.3942475);campaign_(-3.5078337);	-17.7688045501709
student	throw	frisbee	T	4.7	1.73	The student threw the frisbee .			
doctor	visit	patient	T	6.05	1.53	The doctor visited the patient .	-3.522083044052124	hospital_(-3.0171697);family_(-3.3191564);patient_(-3.522083);house_(-3.730129);woman_(-3.7411764);	-8.800119400024414
soldier	hang	rifle	T	5.8	1.75	The soldier hung the rifle .	-5.6642656326293945	flag_(-2.4399312);banner_(-3.4446537);body_(-3.7712529);sign_(-4.030889);picture_(-4.098073);	-8.718084335327148
goalkeeper	grab	ball	T	5.6	1.88	The goalkeeper grabbed the ball .	-0.5759725570678711	ball_(-0.57597256);rebound_(-3.850997);loose_(-4.368865);first_(-4.5972433);headlines_(-4.6039724);	-11.942694664001465
waiter	cut	cake	T	4.85	1.53	The waiter cut the cake .	-4.6759819984436035	bill_(-3.17866);check_(-3.1986032);steak_(-3.2835944);bread_(-3.491816);meat_(-3.6136422);	-19.470396041870117
priest	celebrate	marriage	T	6.5	1.32	The priest celebrated the marriage .	-5.202154636383057	Mass_(-3.1143248);feast_(-3.1459105);birth_(-3.1969512);death_(-3.6610014);mass_(-3.999861);	-14.325772285461426
child	build	snowman	T	6.15	1.11	The child built the snowman .			
surgeon	perform	surgery	T	6.85	0.48	The surgeon performed the surgery .	-1.731113314628601	operation_(-1.2155341);procedure_(-1.634693);surgery_(-1.7311133);emergency_(-3.7131917);first_(-3.785656);	-10.155600547790527
butcher	cut	meat	T	6.75	0.7	The butcher cut the meat .	-1.2557395696640015	meat_(-1.2557396);head_(-3.1542993);beef_(-3.6779044);flesh_(-3.9044976);steak_(-3.9566672);	-13.698200225830078
professor	deliver	lecture	T	6.6	0.73	The professor delivered the lecture .	-1.1523317098617554	lecture_(-1.1523317);speech_(-2.0070984);keynote_(-3.1280398);remarks_(-3.2901492);commencement_(-4.0451694);	-10.543170928955078
soldier	hear	command	T	6.1	1.64	The soldier heard the command .	-6.545933723449707	shots_(-3.2792711);screams_(-3.3587008);sound_(-3.4520235);shot_(-3.4685488);noise_(-3.4809465);	-7.839173316955566
soldier	cross	river	T	4.5	1.6	The soldier crossed the river .	-2.885326623916626	border_(-1.8711131);line_(-2.2130625);river_(-2.8853266);bridge_(-3.1127589);street_(-3.3616755);	-11.829323768615723
farmer	use	shovel	T	5.95	1.5	The farmer used the shovel .	-6.855519771575928	term_(-3.9229941);word_(-4.006429);same_(-4.279203);money_(-4.4318595);tractor_(-4.9294944);	-16.888172149658203
student	wear	glass	T	5.55	1.36	The student wore the glass .	-9.090682983398438	same_(-2.8007581);shirt_(-3.2221982);hijab_(-3.4784238);uniform_(-3.5720212);black_(-3.9901578);	-17.67957305908203
smuggler	sell	weapon	T	6.5	0.5	The smuggler sold the weapon .	-6.164590358734131	drugs_(-4.023462);boat_(-4.4967513);car_(-4.6411986);stolen_(-4.6491942);weapons_(-4.6608214);	-11.23656940460205
carpenter	grab	board	T	5.85	1.74	The carpenter grabbed the board .	-6.944473743438721	gun_(-3.8041387);keys_(-3.9494023);hammer_(-3.9804006);phone_(-4.1924825);knife_(-4.343247);	-9.982372283935547
breeder	sell	dog	T	6.25	0.94	The breeder sold the dog .	-2.242830514907837	dog_(-2.2428305);baby_(-3.1984427);puppies_(-3.4784262);puppy_(-3.490664);dogs_(-3.5127509);	-17.11178970336914
teacher	use	blackboard	T	5.95	1.99	The teacher used the blackboard .			
photographer	capture	image	T	6.95	0.22	The photographer captured the image .	-4.633700847625732	moment_(-1.106418);scene_(-2.7717927);dramatic_(-4.334598);images_(-4.3435855);stunning_(-4.3457217);	-5.466509819030762
student	celebrate	graduation	T	6.7	0.56	The student celebrated the graduation .	-4.3151750564575195	victory_(-2.9152267);end_(-3.2505617);first_(-3.9099932);birthday_(-3.9120224);success_(-4.1420946);	-12.465494155883789
professor	open	congress	T	3.0	2.26	The professor opened the congress .	-9.699920654296875	door_(-1.450714);lecture_(-3.5226974);book_(-3.5917206);discussion_(-3.657486);class_(-3.6955872);	-14.530088424682617
dealer	examine	car	T	6.4	0.8	The dealer examined the car .	-2.0305984020233154	car_(-2.0305984);vehicle_(-2.068776);gun_(-4.003972);truck_(-4.6587954);engine_(-4.8833055);	-11.726816177368164
illustrator	decorate	book	T	6.3	0.78	The illustrator decorated the book .	-5.867033958435059	walls_(-3.765792);front_(-4.0821753);cover_(-4.1367865);interior_(-4.3849936);room_(-4.3881063);	-14.84062385559082
patient	fight	cancer	T	5.65	1.01	The patient fought the cancer .	-3.9640681743621826	disease_(-3.266612);infection_(-3.3699293);drug_(-3.7193556);pain_(-3.8988447);cancer_(-3.9640682);	-22.570087432861328
hiker	face	mountain	T	6.15	1.19	The hiker faced the mountain .	-5.068663120269775	same_(-3.169844);steep_(-3.4939864);prospect_(-3.638167);worst_(-3.9347212);threat_(-4.06996);	-12.25003433227539
soldier	wear	uniform	T	6.9	0.3	The soldier wore the uniform .	-1.7191346883773804	uniform_(-1.7191347);same_(-2.366687);helmet_(-3.8350558);black_(-4.1813617);distinctive_(-4.23122);	-16.144615173339844
cheerleader	perform	dance	T	5.75	1.58	The cheerleader performed the dance .	-2.9585659503936768	act_(-2.2974179);dance_(-2.958566);stunt_(-3.092355);routine_(-3.3390744);song_(-3.4416592);	-16.900514602661133
biologist	use	microscope	T	6.7	0.64	The biologist used the microscope .	-5.8311686515808105	technique_(-3.4320598);term_(-3.756019);data_(-4.137878);same_(-4.3363566);latest_(-4.4146953);	-8.854903221130371
child	ride	bus	T	5.3	2.19	The child rode the bus .	-1.709242820739746	bus_(-1.7092428);bike_(-2.5391836);train_(-3.2739096);bicycle_(-3.4782095);subway_(-3.9267645);	-10.164440155029297
surgeon	examine	patient	T	6.05	1.56	The surgeon examined the patient .	-2.673778533935547	patient_(-2.6737785);wound_(-3.3620567);body_(-3.7587013);woman_(-3.9967232);man_(-4.0755043);	-8.800119400024414
cowboy	enjoy	ride	T	5.6	1.71	The cowboy enjoyed the ride .	-3.4485280513763428	ride_(-3.448528);company_(-4.01308);show_(-4.023105);view_(-4.1460757);thrill_(-4.5593753);	-15.97189998626709
player	gather	ball	T	5.55	1.4	The player gathered the ball .	-3.948415517807007	information_(-3.807943);ball_(-3.9484155);team_(-3.9992425);pieces_(-4.099066);ingredients_(-4.177419);	-11.942694664001465
cowboy	ride	bull	T	5.7	1.0	The cowboy rode the bull .	-3.830688953399658	horse_(-2.8741384);rails_(-3.474381);train_(-3.554772);bull_(-3.830689);bus_(-4.2031713);	-14.035931587219238
student	drink	beer	T	4.6	1.43	The student drank the beer .	-2.3686392307281494	beer_(-2.3686392);alcohol_(-2.6948264);water_(-3.2115958);contents_(-3.2546866);wine_(-3.5943167);	-8.056312561035156
butcher	carve	meat	T	5.75	1.97	The butcher carved the meat .	-2.877593994140625	meat_(-2.877594);words_(-4.1943436);name_(-4.2964706);face_(-4.4697266);head_(-4.514435);	-13.698200225830078
traveller	check	bag	T	6.0	1.14	The traveller checked the bag .	-3.908747673034668	box_(-3.4015303);weather_(-3.5704832);bag_(-3.9087477);status_(-3.9554396);luggage_(-4.1585875);	-17.35936737060547
soldier	release	prisoner	T	4.3	1.82	The soldier released the prisoner .	-6.039304733276367	video_(-1.3128184);following_(-2.985098);statement_(-3.2324045);footage_(-3.5993176);photo_(-3.7463968);	-11.44729232788086
gardener	push	mower	T	5.65	1.71	The gardener pushed the mower .			
soldier	check	rifle	T	6.85	0.36	The soldier checked the rifle .	-4.838664531707764	door_(-4.2585864);gun_(-4.291881);bag_(-4.698482);radio_(-4.7494617);time_(-4.75291);	-8.718084335327148
student	enjoy	beer	T	4.7	2.05	The student enjoyed the beer .	-6.474443435668945	experience_(-3.0173588);show_(-3.818346);opportunity_(-3.9803486);ride_(-4.418436);game_(-4.4381123);	-8.056312561035156
child	find	doll	T	5.65	1.53	The child found the doll .	-5.924525260925293	body_(-2.5667524);child_(-3.1438246);girl_(-3.8183928);dead_(-3.9472609);boy_(-4.079463);	-13.494750022888184
soldier	hold	flag	T	5.2	1.94	The soldier held the flag .	-4.305488586425781	gun_(-3.3980103);knife_(-3.8173754);weapon_(-3.8862839);man_(-3.9878159);woman_(-4.205986);	-12.549185752868652
dog	fetch	ball	T	5.5	2.09	The dog fetched the ball .	-4.236231327056885	first_(-3.877131);food_(-3.9411416);money_(-3.9764428);dog_(-4.152064);ball_(-4.2362313);	-12.374500274658203
child	open	present	T	6.7	0.64	The child opened the present .	-7.165972709655762	door_(-0.60992724);box_(-3.489009);gate_(-4.107806);bag_(-4.4999266);window_(-4.5287733);	-8.687933921813965
soldier	throw	bomb	T	5.8	0.81	The soldier threw the bomb .	-4.076621055603027	grenade_(-1.6658086);knife_(-3.1004703);first_(-3.4811618);gun_(-3.5476596);weapon_(-3.6376712);	-15.246886253356934
farmer	spray	pesticide	T	6.7	0.46	The farmer sprayed the pesticide .	-3.6474721431732178	water_(-3.4236028);pesticide_(-3.6474721);seeds_(-4.023853);soil_(-4.08604);herb_(-4.343715);	-10.445493698120117
programmer	load	file	T	6.65	0.48	The programmer loaded the file .	-3.173430919647217	file_(-3.173431);code_(-3.4538264);program_(-3.7707362);module_(-3.7927318);game_(-3.832168);	-5.920416355133057
child	throw	ball	T	6.35	0.57	The child threw the ball .	-3.5152549743652344	ball_(-3.515255);knife_(-3.5165825);bottle_(-3.7604024);object_(-3.857189);first_(-3.9814873);	-11.942694664001465
boss	promise	promotion	T	5.95	1.36	The boss promised the promotion .	-7.53084135055542	company_(-3.2714875);new_(-3.7944825);team_(-3.8900483);club_(-4.0736723);public_(-4.086543);	-14.293063163757324
witness	report	crime	T	6.4	0.73	The witness reported the crime .	-5.052358627319336	incident_(-1.0679835);attack_(-3.055708);shooting_(-3.2800884);following_(-4.113653);assault_(-4.2184887);	-11.570805549621582
professor	donate	book	T	4.8	1.83	The professor donated the book .	-4.265937805175781	money_(-2.068062);$_(-3.010811);funds_(-3.8174975);book_(-4.265938);first_(-4.561775);	-14.262734413146973
waiter	pour	wine	T	6.6	0.58	The waiter poured the wine .	-2.1712520122528076	wine_(-2.171252);last_(-2.7624843);drink_(-3.141116);drinks_(-3.198512);beer_(-3.5257976);	-11.086694717407227
nurse	hand	lancet	T	5.8	1.47	The nurse handed the lancet .			
footballer	pass	ball	T	6.75	0.7	The footballer passed the ball .	-3.146003007888794	test_(-2.7577965);ball_(-3.146003);time_(-4.096725);tests_(-4.3880763);first_(-4.4440074);	-11.942694664001465
engineer	draw	turbine	T	5.4	1.43	The engineer drew the turbine .	-11.473616600036621	line_(-2.934134);conclusion_(-3.2320771);first_(-3.993216);diagram_(-4.0147996);picture_(-4.0196137);	-14.823315620422363
archeologist	examine	epigraph	T	5.5	1.72	The archeologist examined the epigraph .			
child	write	conjugation	T	3.95	1.94	The child wrote the conjugation .			
doctor	write	diagnosis	T	6.8	0.4	The doctor wrote the diagnosis .	-4.5059332847595215	letter_(-1.7262703);report_(-3.0881782);note_(-3.0924509);prescription_(-3.1510139);letters_(-3.8211799);	-9.856154441833496
engineer	complete	painting	AT	1.85	1.11	The engineer completed the painting .	-7.332134246826172	project_(-2.0063055);job_(-3.1340063);first_(-3.311817);work_(-3.4094732);design_(-3.52721);	-10.046195983886719
sailor	face	wall	AT	2.1	1.81	The sailor faced the wall .	-6.636083602905273	same_(-3.577383);prospect_(-3.826147);death_(-3.9451046);wrath_(-4.162466);court_(-4.2713985);	-17.92261505126953
businessman	tie	prisoner	AT	1.45	0.8	The businessman tied the prisoner .	-10.524307250976562	knot_(-2.1104887);fate_(-3.9986265);price_(-4.4818115);$_(-4.5125275);election_(-4.5262604);	-11.44729232788086
jockey	ride	wave	AT	1.6	1.2	The jockey rode the wave .	-4.489038467407227	horse_(-2.832926);train_(-3.40745);rails_(-3.65008);bus_(-3.789408);horses_(-3.8293173);	-8.61158275604248
politician	sign	paint	AT	2.25	1.61	The politician signed the paint .	-14.215126991271973	bill_(-1.7457821);letter_(-2.5209286);document_(-3.1524289);petition_(-3.1887372);order_(-3.7872937);	-12.162895202636719
spectator	hear	horn	AT	4.75	1.48	The spectator heard the horn .	-6.507608413696289	sound_(-3.0009556);screams_(-3.5639286);roar_(-3.6377048);noise_(-3.7554874);shots_(-3.8331547);	-16.623714447021484
deejay	mix	ingredient	AT	2.1	1.3	The deejay mixed the ingredient .	-10.836860656738281	crowd_(-3.129845);music_(-3.686989);two_(-3.9414446);sound_(-4.1689377);show_(-4.1900787);	-16.677978515625
mother	hang	rifle	AT	2.35	1.96	The mother hung the rifle .	-7.491418838500977	baby_(-3.0342808);body_(-3.228838);picture_(-4.051531);child_(-4.162714);boy_(-4.2915516);	-8.718084335327148
goalkeeper	catch	fish	AT	1.65	1.39	The goalkeeper caught the fish .	-10.605807304382324	ball_(-0.39342067);eye_(-2.397037);attention_(-4.67493);puck_(-5.6171603);ire_(-5.70499);	-17.556982040405273
surfer	flip	pancake	AT	2.55	1.94	The surfer flipped the pancake .			
surgeon	examine	car	AT	1.2	0.4	The surgeon examined the car .	-6.475368499755859	patient_(-2.6737785);wound_(-3.3620567);body_(-3.7587013);woman_(-3.9967232);man_(-4.0755043);	-11.726816177368164
doctor	help	cook	AT	2.05	1.6	The doctor helped the cook .	-9.771357536315918	woman_(-2.5573988);patient_(-2.798213);boy_(-2.897685);girl_(-3.1266432);man_(-3.1643934);	-12.699307441711426
driver	hear	baby	AT	3.25	1.7	The driver heard the baby .	-6.468567371368408	crash_(-2.7604604);noise_(-3.25322);car_(-3.469544);sound_(-3.7815099);loud_(-3.9537969);	-12.647171974182129
referee	move	furniture	AT	1.7	0.78	The referee moved the furniture .	-11.080485343933105	ball_(-0.7085369);game_(-3.9473217);puck_(-4.0696898);goal_(-4.136958);match_(-4.3257246);	-26.91815185546875
dealer	check	net	AT	2.95	2.04	The dealer checked the net .	-9.4348726272583	car_(-2.947263);vehicle_(-3.086324);condition_(-4.0529304);engine_(-4.065046);gun_(-4.5321174);	-11.117534637451172
baker	gather	soldier	AT	1.0	0.0	The baker gathered the soldier .	-10.77243423461914	ingredients_(-1.8570287);dough_(-3.2262914);money_(-3.9069402);materials_(-4.3090935);supplies_(-4.3793983);	-10.724034309387207
customer	read	music	AT	2.6	1.77	The customer read the music .	-9.131902694702148	email_(-3.304472);letter_(-3.435728);fine_(-3.6846447);following_(-3.8434277);statement_(-4.1790295);	-11.921004295349121
firefighter	fight	crime	AT	2.05	1.4	The firefighter fought the crime .	-6.453861713409424	blaze_(-1.8936429);fire_(-1.9104962);flames_(-3.251103);wind_(-4.3178754);urge_(-4.5000196);	-11.570805549621582
hairstylist	wash	infant	AT	2.85	2.26	The hairstylist washed the infant .	-9.183985710144043	hair_(-1.2295173);blonde_(-3.6908975);man_(-4.085543);girl_(-4.4160104);woman_(-4.5289636);	-15.816752433776855
skipper	assemble	bicycle	AT	2.15	1.85	The skipper assembled the bicycle .	-11.257935523986816	team_(-1.6704565);squad_(-2.3360677);side_(-4.0429235);group_(-4.3293767);line_(-4.506943);	-15.439238548278809
mechanic	fix	roof	AT	2.1	1.55	The mechanic fixed the roof .	-5.987811088562012	problem_(-2.1675596);car_(-3.0575056);issue_(-3.3174467);engine_(-3.8090162);bug_(-4.2494);	-18.06748390197754
skier	gain	ball	AT	2.05	1.12	The skier gained the ball .	-8.217988014221191	nickname_(-1.2005776);title_(-2.811013);reputation_(-3.25924);top_(-3.5656822);attention_(-3.6451118);	-12.374500274658203
knight	hold	camera	AT	2.0	1.45	The knight held the camera .	-8.232986450195312	sword_(-2.0172882);blade_(-4.0516663);reins_(-4.2697906);spear_(-4.34906);key_(-4.413414);	-11.25601863861084
general	win	toy	AT	1.55	0.92	The general won the toy .	-12.67130184173584	election_(-3.1557379);first_(-3.5274725);battle_(-3.7770147);race_(-3.8115757);title_(-3.9849386);	-11.155285835266113
singer	hold	sword	AT	1.5	0.74	The singer held the sword .	-8.789907455444336	first_(-3.737692);world_(-3.9190428);event_(-3.9370332);microphone_(-4.1025224);title_(-4.188391);	-10.477560997009277
programmer	describe	monument	AT	2.95	2.04	The programmer described the monument .	-11.036731719970703	process_(-3.501743);situation_(-3.7101476);problem_(-3.7670324);project_(-3.7926748);code_(-3.9250066);	-18.862762451171875
player	pass	exam	AT	4.45	1.77	The player passed the exam .	-5.615902423858643	ball_(-2.062344);test_(-2.73074);time_(-3.8664172);first_(-3.982308);game_(-4.2739987);	-8.7202787399292
cheerleader	shake	drink	AT	2.75	1.67	The cheerleader shook the drink .	-8.012289047241211	hand_(-2.5212767);boy_(-3.353781);girl_(-3.6483672);hands_(-3.9165938);back_(-4.294363);	-9.313273429870605
librarian	climb	tree	AT	1.8	1.5	The librarian climbed the tree .	-4.54600715637207	stairs_(-1.0717337);steps_(-2.4285147);ladder_(-3.0793936);staircase_(-4.001536);tower_(-4.4659142);	-9.639859199523926
producer	release	prisoner	AT	1.6	0.97	The producer released the prisoner .	-13.05339527130127	following_(-2.1404846);video_(-2.8015945);track_(-3.0190704);album_(-3.1273773);song_(-3.3711212);	-11.44729232788086
guard	open	present	AT	2.05	1.28	The guard opened the present .	-9.201281547546387	door_(-0.41595024);gate_(-2.898563);doors_(-4.4448733);box_(-4.562717);locker_(-4.626529);	-8.687933921813965
barber	use	microscope	AT	1.2	0.6	The barber used the microscope .	-10.762542724609375	same_(-3.233612);word_(-3.623642);phrase_(-3.8888092);term_(-3.9422302);razor_(-4.1793823);	-9.239570617675781
painter	decorate	cake	AT	2.6	1.71	The painter decorated the cake .	-8.44150161743164	walls_(-3.0549507);house_(-4.000599);room_(-4.0495033);front_(-4.1382637);wall_(-4.3002434);	-19.470396041870117
champion	hold	guitar	AT	2.95	1.83	The champion held the guitar .	-9.303857803344727	title_(-2.7198281);record_(-3.6074395);lead_(-3.6500573);world_(-4.0182137);first_(-4.1489663);	-13.378739356994629
sculptor	carve	meat	AT	2.45	1.8	The sculptor carved the meat .	-9.638264656066895	face_(-3.1515474);statue_(-3.5406008);figure_(-3.6193817);figures_(-3.8860598);likeness_(-3.9257476);	-13.921404838562012
artist	assemble	tent	AT	2.0	1.1	The artist assembled the tent .	-9.193082809448242	artwork_(-3.745192);piece_(-3.8124604);pieces_(-3.8475862);image_(-4.3696046);images_(-4.4028535);	-12.850431442260742
bartender	shake	flag	AT	2.05	1.6	The bartender shook the flag .	-9.436769485473633	glass_(-2.6337984);bottle_(-2.7673128);hand_(-3.2469652);beer_(-3.783075);bartender_(-3.9800813);	-12.549185752868652
cook	cut	grass	AT	3.35	2.01	The cook cut the grass .	-6.086363792419434	meat_(-2.7051766);chicken_(-2.8704903);potatoes_(-3.214553);vegetables_(-3.8012383);beef_(-3.810897);	-15.33399486541748
killer	pull	cart	AT	2.5	1.94	The killer pulled the cart .	-10.045802116394043	trigger_(-0.45342553);gun_(-3.0207322);knife_(-4.2825117);lever_(-4.4154005);woman_(-4.7096357);	-20.273433685302734
pilot	begin	performance	AT	2.4	1.88	The pilot began the performance .	-7.686007499694824	flight_(-2.5464814);process_(-3.3942444);day_(-3.5500364);mission_(-4.009982);night_(-4.0300474);	-13.506255149841309
horse	pull	suitcase	AT	1.55	1.36	The horse pulled the suitcase .	-8.06488037109375	car_(-3.0063705);wagon_(-3.046959);carriage_(-3.5785522);horse_(-3.6389542);cart_(-3.8007126);	-21.1204891204834
tailor	sew	wound	AT	1.6	1.11	The tailor sewed the wound .	-8.559441566467285	suit_(-3.5460746);shirt_(-3.790482);dress_(-4.032952);clothes_(-4.097321);new_(-4.4698186);	-14.515349388122559
athlete	win	toy	AT	3.15	2.26	The athlete won the toy .	-13.871502876281738	gold_(-1.5283862);first_(-3.4465837);silver_(-3.5065813);bronze_(-3.6443074);Olympic_(-3.996114);	-11.155285835266113
philologist	examine	camera	AT	2.3	1.27	The philologist examined the camera .	-9.055074691772461	bones_(-4.894239);evidence_(-4.9041877);remains_(-4.954717);body_(-5.123998);ancient_(-5.31986);	-11.424370765686035
lumberjack	stack	book	AT	2.2	1.17	The lumberjack stacked the book .	-7.400290489196777	deck_(-3.7423084);crates_(-3.7538898);logs_(-4.104651);boxes_(-4.2141867);log_(-4.801818);	-14.84062385559082
butcher	use	camera	AT	2.05	1.53	The butcher used the camera .	-6.928868770599365	knife_(-1.8928429);same_(-3.6514335);blade_(-4.0002494);meat_(-4.003614);word_(-4.228185);	-11.25601863861084
carpenter	fix	shoe	AT	1.2	0.51	The carpenter fixed the shoe .	-8.00963306427002	roof_(-3.2102711);door_(-3.5596058);car_(-3.7888386);broken_(-4.321569);hole_(-4.383474);	-19.24546241760254
thief	grab	banana	AT	3.7	2.24	The thief grabbed the banana .	-9.085307121276855	keys_(-3.5674844);phone_(-3.611361);bag_(-3.7814202);cash_(-3.9630227);camera_(-3.9841561);	-11.975492477416992
electrician	check	rifle	AT	1.9	1.55	The electrician checked the rifle .	-8.982613563537598	battery_(-3.0025418);wiring_(-3.3064587);electrical_(-3.8972714);electric_(-4.2272577);power_(-4.266961);	-8.899460792541504
smuggler	sell	flower	AT	2.4	1.83	The smuggler sold the flower .	-8.445184707641602	drugs_(-4.023462);boat_(-4.4967513);car_(-4.6411986);stolen_(-4.6491942);weapons_(-4.6608214);	-12.347370147705078
student	hear	command	AT	4.45	1.75	The student heard the command .	-8.001578330993652	sound_(-3.0154486);noise_(-3.4270086);voice_(-3.6217184);news_(-3.776122);screams_(-3.9756842);	-7.839173316955566
goalkeeper	hold	child	AT	2.7	1.65	The goalkeeper held the child .	-9.997318267822266	ball_(-0.6896854);line_(-4.26395);club_(-4.6823764);team_(-4.926967);record_(-5.0770984);	-10.699271202087402
scoutmaster	assemble	sailboat	AT	4.25	1.76	The scoutmaster assembled the sailboat .			
teacher	use	knife	AT	2.85	1.19	The teacher used the knife .	-5.997074604034424	term_(-3.014584);word_(-3.2775922);phrase_(-3.7232404);words_(-4.1345563);same_(-4.2490735);	-12.05120849609375
chemist	sell	dog	AT	1.9	1.45	The chemist sold the dog .	-7.211722373962402	product_(-3.658454);drug_(-3.7616644);sample_(-4.368491);drugs_(-4.4958563);samples_(-4.5848);	-16.607742309570312
gardener	push	demonstrator	AT	2.6	2.01	The gardener pushed the demonstrator .			
lumberjack	use	lancet	AT	2.75	1.81	The lumberjack used the lancet .			
gardener	cut	fish	AT	1.45	0.74	The gardener cut the fish .	-7.779336929321289	grass_(-2.7178361);tree_(-3.2317064);top_(-3.9527376);roots_(-4.248438);cord_(-4.285349);	-18.001407623291016
barber	cut	cake	AT	2.1	1.51	The barber cut the cake .	-8.65140151977539	hair_(-1.1722913);man_(-2.9991727);top_(-3.6221967);beard_(-4.297589);ribbon_(-4.4375043);	-20.040721893310547
child	eat	bone	AT	2.85	2.08	The child ate the bone .	-7.545651912689209	food_(-3.4167454);candy_(-3.8646443);bread_(-4.1703615);meat_(-4.211545);chicken_(-4.2595186);	-10.74225902557373
illustrator	decorate	garden	AT	3.0	1.73	The illustrator decorated the garden .	-7.649153709411621	walls_(-3.765792);front_(-4.0821753);cover_(-4.1367865);interior_(-4.3849936);room_(-4.3881063);	-12.892485618591309
painter	mix	drink	AT	2.8	1.33	The painter mixed the drink .	-9.370226860046387	colors_(-3.296695);paint_(-3.5628767);two_(-3.6434128);colours_(-4.314883);color_(-4.317363);	-8.949480056762695
undertaker	dig	trench	AT	3.2	2.11	The undertaker dug the trench .	-4.862560272216797	grave_(-1.1888545);graves_(-3.1465266);hole_(-3.3108866);body_(-3.3506434);coffin_(-3.5200312);	-10.987926483154297
priest	celebrate	graduation	AT	3.85	2.2	The priest celebrated the graduation .	-9.075933456420898	Mass_(-3.1143248);feast_(-3.1459105);birth_(-3.1969512);death_(-3.6610014);mass_(-3.999861);	-12.465494155883789
mason	fix	tire	AT	3.25	2.41	The mason fixed the tire .	-7.185941696166992	door_(-3.3038614);problem_(-3.7602365);roof_(-3.8109643);hole_(-3.886892);screw_(-4.0215893);	-18.45162582397461
hairstylist	fix	bike	AT	1.25	0.43	The hairstylist fixed the bike .	-8.527571678161621	hair_(-2.1730337);problem_(-2.6775658);man_(-3.6834326);hairst_(-4.1357107);mess_(-4.2009344);	-14.557013511657715
fisherman	catch	ball	AT	2.2	1.75	The fisherman caught the ball .	-6.430253982543945	fish_(-2.344446);shark_(-3.8060167);rare_(-4.384203);whale_(-4.4433155);first_(-4.4491596);	-11.942694664001465
professor	wear	goggles	AT	4.7	1.95	The professor wore the goggles .	-6.873378753662109	same_(-2.1322591);uniform_(-3.576473);mask_(-3.7979467);black_(-4.0438423);shirt_(-4.0623894);	-17.0909366607666
