SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
model	face	camera	T	6.9	0.3	The model faced the camera .	0.00951339676976204	same_(0.07939138);media_(0.025579492);prospect_(0.020076962);wrath_(0.017965868);challenge_(0.0145969);	1.2929242984682787e-05
artist	hang	picture	T	5.5	1.63	The artist hung the picture .	0.01707272417843342	painting_(0.055951126);piece_(0.025304722);mural_(0.024796737);statue_(0.019784167);artwork_(0.019668583);	2.2985975078881893e-07
roofer	climb	ladder	T	6.6	1.02	The roofer climbed the ladder .	0.11974295973777771	stairs_(0.12209443);ladder_(0.11974296);roof_(0.08271981);steps_(0.022271551);wall_(0.02019757);	5.809928893540928e-07
child	cut	paper	T	5.35	1.53	The child cut the paper .	0.0011909696040675044	ribbon_(0.045158997);cord_(0.028964393);rope_(0.024935741);umb_(0.01600933);head_(0.015735777);	0.00012763978156726807
mason	build	house	T	6.45	0.74	The mason built the house .	0.03681397810578346	first_(0.044888463);house_(0.036813978);world_(0.021384139);building_(0.01302388);most_(0.009631382);	1.3587489320343593e-06
guide	describe	monument	T	5.9	1.58	The guide described the monument .	5.797457924927585e-05	process_(0.019590883);situation_(0.012624915);procedure_(0.009797697);steps_(0.009695083);following_(0.007944472);	6.426971399520198e-09
child	grab	frisbee	T	4.95	1.47	The child grabbed the frisbee .			
tourist	visit	museum	T	5.95	1.32	The tourist visited the museum .	0.006114310119301081	site_(0.07711223);city_(0.03374417);area_(0.031804852);village_(0.028184416);town_(0.020734059);	1.2161920494691003e-05
mechanic	assemble	bicycle	T	4.5	2.09	The mechanic assembled the bicycle .	0.001322046504355967	car_(0.066822514);vehicle_(0.025983058);machine_(0.0138932);bike_(0.012780475);truck_(0.010302518);	2.727983314798621e-07
cyclist	complete	race	T	6.25	1.22	The cyclist completed the race .	0.12199248373508453	race_(0.121992484);course_(0.04067822);stage_(0.03128082);ride_(0.031063687);journey_(0.027451698);	0.00016798119759187102
child	eat	candy	T	6.35	0.73	The child ate the candy .	0.020970379933714867	food_(0.032819074);candy_(0.02097038);bread_(0.015446671);meat_(0.014823445);chicken_(0.014129099);	4.089656329142599e-07
chemist	mix	substance	T	6.85	0.36	The chemist mixed the substance .	0.011583533138036728	two_(0.0389318);liquid_(0.026511328);chemicals_(0.02317039);mixture_(0.02103372);compound_(0.019921012);	4.2336552041888353e-08
assistant	help	cook	T	5.25	1.34	The assistant helped the cook .	0.00010395869321655482	team_(0.048236854);man_(0.0155809615);woman_(0.013462612);boy_(0.011115435);police_(0.011083847);	3.053238287975546e-06
singer	record	song	T	6.8	0.51	The singer recorded the song .	0.257438600063324	song_(0.2574386);track_(0.10215074);album_(0.051061805);new_(0.028285412);video_(0.027051974);	8.855360647430643e-06
butcher	use	knife	T	6.35	1.42	The butcher used the knife .	0.15064294636249542	knife_(0.15064295);same_(0.025953896);blade_(0.01831107);meat_(0.018249566);word_(0.014578824);	5.837493972649099e-06
doctor	help	woman	T	6.1	1.22	The doctor helped the woman .	0.07750608772039413	woman_(0.07750609);patient_(0.060918827);boy_(0.05515074);girl_(0.043864794);man_(0.042239755);	4.960241312801372e-06
sailor	mop	deck	T	4.6	2.37	The sailor mopped the deck .	0.026254555210471153	floor_(0.41384828);floors_(0.06986474);deck_(0.026254555);snow_(0.0141065465);table_(0.009167756);	6.0831880546174943e-05
soldier	fight	enemy	T	5.95	1.43	The soldier fought the enemy .	0.02010643668472767	Taliban_(0.07865182);battle_(0.037694972);Islamic_(0.026674323);enemy_(0.020106437);war_(0.01667989);	0.00021120398014318198
veterinarian	examine	dog	T	6.85	0.36	The veterinarian examined the dog .	0.11814554780721664	dog_(0.11814555);animal_(0.040814124);body_(0.022160478);patient_(0.020582214);boy_(0.019453874);	6.12842683267445e-08
horse	draw	carriage	T	4.05	2.65	The horse drew the carriage .	0.0025525810196995735	attention_(0.08234715);line_(0.05889577);crowd_(0.034932945);first_(0.03187021);horse_(0.017727213);	5.1624152001827905e-12
swimmer	wear	goggles	T	6.2	1.4	The swimmer wore the goggles .	0.0011712060077115893	same_(0.087128416);No_(0.024343554);swim_(0.018727042);black_(0.01730172);number_(0.01687181);	2.616710048641835e-08
archer	release	arrow	T	6.6	0.92	The archer released the arrow .	0.005324673838913441	following_(0.3560476);video_(0.05277901);statement_(0.039030984);clip_(0.018950336);first_(0.009045421);	4.772107786266133e-05
mechanic	check	tire	T	6.7	0.56	The mechanic checked the tire .	0.004625055473297834	engine_(0.044361655);car_(0.036005285);vehicle_(0.02278791);door_(0.0134134);battery_(0.010548802);	1.3699413159429241e-08
scoutmaster	assemble	tent	T	4.7	2.24	The scoutmaster assembled the tent .	0.00022841720783617347	team_(0.121635556);squad_(0.03257532);group_(0.02471742);troops_(0.022200208);first_(0.014693044);	1.969593768080813e-06
policeman	fight	crime	T	6.4	0.86	The policeman fought the crime .	0.004234546795487404	man_(0.06271043);crowd_(0.027201837);fight_(0.022748804);suspect_(0.014730712);attacker_(0.013575953);	9.437635526410304e-06
painter	sign	paint	T	5.9	1.87	The painter signed the paint .	0.00018726670532487333	contract_(0.07860207);painting_(0.04169559);document_(0.020572739);book_(0.020297255);letter_(0.017445209);	5.220616912993137e-06
actor	win	award	T	5.8	1.03	The actor won the award .	0.06440602988004684	Best_(0.11431794);role_(0.10317684);Oscar_(0.07912895);best_(0.074113354);award_(0.06440603);	2.3294037418963853e-06
housemaid	wash	floor	T	6.8	0.51	The housemaid washed the floor .	0.009877885691821575	dishes_(0.3309842);clothes_(0.017864993);car_(0.0102740405);dish_(0.010195254);floor_(0.009877886);	8.243413276431966e-07
carver	build	sculpture	T	6.05	1.77	The carver built the sculpture .	0.0020689608063548803	first_(0.030256681);car_(0.020814456);house_(0.015825383);world_(0.015155857);original_(0.014206144);	3.760262927698932e-07
guard	open	jail	T	6.5	0.81	The guard opened the jail .	8.702964260010049e-05	door_(0.6597131);gate_(0.055102352);doors_(0.011738593);box_(0.010433673);locker_(0.009788675);	1.0376324866001596e-07
secretary	write	note	T	6.45	0.86	The secretary wrote the note .	0.017120342701673508	letter_(0.4235631);memo_(0.092623755);report_(0.021431822);email_(0.0186829);note_(0.017120343);	0.0019610230810940266
cook	buy	food	T	5.1	2.17	The cook bought the food .	0.02417456917464733	chicken_(0.050025992);meat_(0.031794816);food_(0.02417457);fish_(0.019430147);steak_(0.016693572);	3.100975163761177e-06
student	begin	trip	T	3.5	1.8	The student began the trip .	0.00381050375290215	day_(0.03621876);conversation_(0.026935216);fight_(0.026827341);process_(0.023791656);night_(0.021882143);	1.729590439936146e-05
cook	check	grocery	T	6.2	1.21	The cook checked the grocery .	0.00032214701059274375	food_(0.035680503);ingredients_(0.023808267);temperature_(0.02136);oven_(0.016483203);menu_(0.013651196);	2.841301466105506e-06
cook	mix	ingredient	T	6.15	1.59	The cook mixed the ingredient .	0.00021137821022421122	meat_(0.044283185);chicken_(0.042713627);sauce_(0.038884968);rice_(0.0317806);ingredients_(0.021322167);	1.4618036914271215e-07
surfer	ride	wave	T	6.2	1.44	The surfer rode the wave .	0.403314471244812	wave_(0.40331447);waves_(0.25357184);surf_(0.0074552433);crest_(0.0069715665);wind_(0.0058642016);	0.00018198559700977057
spectator	hear	speech	T	4.4	1.83	The spectator heard the speech .	0.0006215256871655583	sound_(0.049739514);screams_(0.028327318);roar_(0.026312664);noise_(0.023389047);shots_(0.021641236);	6.980195621508756e-07
tourist	ride	camel	T	4.55	1.47	The tourist rode the camel .	0.0032003188971430063	bus_(0.040052757);train_(0.028411193);roller_(0.012811987);bike_(0.011635315);escal_(0.011336598);	5.580966355722694e-09
illustrator	draw	picture	T	6.3	1.65	The illustrator drew the picture .	0.03220507130026817	picture_(0.03220507);image_(0.022041852);idea_(0.020624105);first_(0.0136140315);character_(0.01353718);	1.715812203428868e-07
student	pass	exam	T	6.35	0.91	The student passed the exam .	0.11081940680742264	exam_(0.11081941);test_(0.1057059);bar_(0.017440517);exams_(0.01703209);first_(0.016421894);	0.00016324160969816148
cook	clean	fish	T	6.1	0.77	The cook cleaned the fish .	0.007553108502179384	kitchen_(0.05595786);meat_(0.030635722);dishes_(0.027798327);house_(0.02207147);grill_(0.019372188);	2.371917595667128e-08
gardener	cut	grass	T	6.5	0.74	The gardener cut the grass .	0.06601744890213013	grass_(0.06601745);tree_(0.039490055);top_(0.019202061);roots_(0.014286537);cord_(0.013768819);	1.6741522301799705e-07
carpenter	fix	chair	T	5.55	1.43	The carpenter fixed the chair .	0.000703854369930923	roof_(0.040345673);door_(0.028450035);car_(0.022621859);broken_(0.013279036);hole_(0.012481925);	2.454063860568567e-06
businessman	tie	necktie	T	6.5	0.67	The businessman tied the necktie .			
lumberjack	stack	wood	T	6.75	0.54	The lumberjack stacked the wood .	0.007330181077122688	deck_(0.023699332);crates_(0.023426443);logs_(0.016495772);boxes_(0.0147843445);log_(0.008214802);	1.664955107116839e-06
truck	plow	snow	T	4.65	1.85	The truck plowed the snow .	0.0038677058182656765	truck_(0.02837772);wrong_(0.024881369);car_(0.016587723);vehicle_(0.014007);median_(0.013174532);	0.0009648516424931586
soldier	gather	ammunition	T	6.25	1.34	The soldier gathered the ammunition .	0.0027669467963278294	information_(0.018403815);materials_(0.017190926);bodies_(0.015928755);pieces_(0.012382349);weapons_(0.011634536);	0.00017228636716026813
nurse	push	wheelchair	T	5.9	1.37	The nurse pushed the wheelchair .	0.007076186593621969	baby_(0.08114285);patient_(0.05818695);girl_(0.028016342);woman_(0.026909979);boy_(0.026714828);	2.3448008050763747e-06
teenager	hear	music	T	6.4	1.16	The teenager heard the music .	0.0027034939266741276	screams_(0.047901932);noise_(0.034760345);sound_(0.03384726);gunshots_(0.025742961);voice_(0.021307174);	6.649266651947983e-06
footballer	hit	ball	T	6.05	1.77	The footballer hit the ball .	0.030560936778783798	ground_(0.1338868);headlines_(0.12984775);back_(0.039091315);ball_(0.030560937);post_(0.027378768);	6.506593308586162e-06
soldier	use	knife	T	5.05	1.6	The soldier used the knife .	0.022026274353265762	weapon_(0.031869315);knife_(0.022026274);same_(0.019660797);rifle_(0.013319613);term_(0.012564851);	5.837493972649099e-06
sailor	face	ocean	T	6.75	0.43	The sailor faced the ocean .	0.0006259393994696438	same_(0.027948743);prospect_(0.021793421);death_(0.019349191);wrath_(0.015569117);court_(0.013962242);	1.1532801181601826e-05
horse	move	cart	T	4.3	2.05	The horse moved the cart .	0.001722319284453988	ball_(0.012110688);way_(0.011970963);camera_(0.009850202);other_(0.006900936);car_(0.0068359575);	1.5680481357804865e-09
illusionist	perform	trick	T	5.05	2.58	The illusionist performed the trick .	0.10234159976243973	trick_(0.1023416);illusion_(0.08889761);act_(0.03261813);stunt_(0.026153874);same_(0.017047502);	4.415907195465252e-09
monkey	grab	banana	T	6.15	1.42	The monkey grabbed the banana .	0.002229847013950348	ball_(0.017978337);gun_(0.014086188);dog_(0.012977003);knife_(0.0097276345);phone_(0.0089580305);	6.296653282333864e-06
pilot	start	race	T	2.95	1.99	The pilot started the race .	0.003858064766973257	engine_(0.064035065);flight_(0.02994493);engines_(0.028744638);plane_(0.02680685);fire_(0.026008667);	0.00016798119759187102
singer	begin	performance	T	6.5	1.02	The singer began the performance .	0.009048989973962307	day_(0.05364359);song_(0.044820216);show_(0.04340745);year_(0.03460057);night_(0.03327098);	1.362409761895833e-06
fisherman	check	net	T	6.15	1.77	The fisherman checked the net .	0.005365054123103619	boat_(0.048037235);water_(0.04006502);waters_(0.032400623);weather_(0.015588983);fish_(0.014086588);	1.484964832343394e-05
cobbler	fix	shoe	T	6.25	1.18	The cobbler fixed the shoe .	0.0004263593291398138	problem_(0.026047543);car_(0.019014383);roof_(0.017243981);door_(0.0111965);hole_(0.009889851);	2.4407700305317803e-09
policeman	hit	demonstrator	T	4.75	1.79	The policeman hit the demonstrator .			
speleologist	examine	cave	T	6.0	1.76	The speleologist examined the cave .	0.003746932139620185	bones_(0.03721223);remains_(0.025247343);fossil_(0.018998753);skull_(0.017998915);fossils_(0.015806617);	5.42362784017314e-07
burglar	climb	wall	T	6.05	1.43	The burglar climbed the wall .	0.05981932953000069	stairs_(0.15299895);ladder_(0.08229654);wall_(0.05981933);fence_(0.057543054);roof_(0.033211768);	7.0094174908774676e-09
fisherman	catch	fish	T	6.45	1.12	The fisherman caught the fish .	0.09590031206607819	fish_(0.09590031);shark_(0.022236576);rare_(0.012472828);whale_(0.011756896);first_(0.011688387);	2.371917595667128e-08
student	wear	jeans	T	5.6	1.24	The student wore the jeans .	0.0013785919873043895	same_(0.060763977);shirt_(0.039867323);hijab_(0.030856004);uniform_(0.028099);black_(0.018496793);	1.639364057837156e-07
librarian	stack	book	T	6.5	0.67	The librarian stacked the book .	0.037382468581199646	books_(0.4526958);shelves_(0.10086916);stacks_(0.048867647);book_(0.03738247);library_(0.025051871);	3.5875569892596104e-07
cyclist	fix	bike	T	6.1	0.89	The cyclist fixed the bike .	0.17579492926597595	bike_(0.17579493);wheel_(0.040782414);rear_(0.021294152);problem_(0.015668893);front_(0.014765792);	8.508212658853154e-07
nurse	wash	infant	T	6.45	0.8	The nurse washed the infant .	0.005881303455680609	blood_(0.068894655);patient_(0.05174242);baby_(0.05083928);body_(0.028817676);girl_(0.023359532);	2.331932194010733e-07
child	enjoy	ride	T	6.7	0.56	The child enjoyed the ride .	0.015239938162267208	show_(0.024852253);company_(0.019738955);game_(0.015958408);attention_(0.015472375);ride_(0.015239938);	1.1574226732591342e-07
mason	fix	roof	T	4.15	2.2	The mason fixed the roof .	0.022126829251646996	door_(0.03674102);problem_(0.023278233);roof_(0.02212683);hole_(0.020508986);screw_(0.017924458);	1.1702019797610319e-08
dog	eat	bone	T	6.25	1.34	The dog ate the bone .	0.0007284734165295959	cat_(0.027799305);dog_(0.016172813);food_(0.013314258);chicken_(0.012032836);apple_(0.009830809);	2.1612055206787772e-05
binman	pick	trash	T	5.35	2.17	The binman picked the trash .	0.003078576410189271	lock_(0.05455284);wrong_(0.038040753);right_(0.022808598);bag_(0.012174984);locks_(0.009292038);	5.036606580688385e-07
businessman	wear	tie	T	6.55	1.12	The businessman wore the tie .	0.0022035762667655945	same_(0.10308284);uniform_(0.025562434);shirt_(0.020202272);suit_(0.017959775);jacket_(0.017340273);	3.6854860354651464e-06
farmer	pick	vegetable	T	5.8	1.57	The farmer picked the vegetable .	0.0009155467269010842	fruit_(0.028638056);lock_(0.017635185);grapes_(0.014891159);plant_(0.014848729);flowers_(0.0145710865);	1.6374766346416436e-05
child	climb	tree	T	5.2	1.21	The child climbed the tree .	0.03906494006514549	stairs_(0.16761236);ladder_(0.08913174);fence_(0.039553784);tree_(0.03906494);steps_(0.038286567);	7.595631905132905e-05
mother	hang	laundry	T	5.8	1.96	The mother hung the laundry .	0.0007151480531319976	baby_(0.048109256);body_(0.039603494);picture_(0.017395725);child_(0.0155652575);boy_(0.013683679);	5.469782404787793e-09
woman	open	bag	T	6.45	0.8	The woman opened the bag .	0.007218604441732168	door_(0.60498565);box_(0.018221933);front_(0.013230127);doors_(0.012266339);window_(0.011531778);	2.8901654403057364e-08
cat	drink	milk	T	5.6	1.53	The cat drank the milk .	0.050611138343811035	water_(0.0649964);milk_(0.05061114);coffee_(0.02440049);blood_(0.0237311);beer_(0.023685157);	6.024091817380395e-06
coach	check	team	T	6.95	0.22	The coach checked the team .	0.009739730507135391	clock_(0.017025428);score_(0.012116297);time_(0.01185614);team_(0.0097397305);weather_(0.008902291);	0.0003813828225247562
footballer	deliver	kick	T	5.9	1.81	The footballer delivered the kick .	0.0035772633273154497	message_(0.08240175);speech_(0.04627965);following_(0.025875505);final_(0.02012605);most_(0.017668057);	1.1775850907724816e-06
surfer	wear	swimsuit	T	6.25	1.18	The surfer wore the swimsuit .			
hairstylist	wash	hair	T	6.15	0.96	The hairstylist washed the hair .	0.2924336791038513	hair_(0.29243368);blonde_(0.024949603);man_(0.016814005);girl_(0.012082341);woman_(0.010791856);	2.6586194508126937e-06
student	read	book	T	6.6	0.8	The student read the book .	0.04925832152366638	book_(0.04925832);poem_(0.035865355);following_(0.035125);first_(0.022982346);letter_(0.021043818);	6.394008096322068e-07
child	cross	park	T	5.55	1.86	The child crossed the park .	0.0009585815714672208	border_(0.13009635);street_(0.12450777);road_(0.113050364);line_(0.09100986);threshold_(0.036732893);	1.7521810150356032e-05
student	hear	lecture	T	6.75	0.54	The student heard the lecture .	0.002100949175655842	sound_(0.049023844);noise_(0.03248397);voice_(0.026736693);news_(0.02291137);screams_(0.01876646);	2.6372959837317467e-05
doctor	sew	wound	T	5.65	1.42	The doctor sewed the wound .	0.005855976603925228	stitches_(0.023807056);new_(0.017520638);first_(0.01384348);baby_(0.013038623);band_(0.011865735);	4.966653932569898e-07
author	sign	book	T	6.15	1.35	The author signed the book .	0.02805149555206299	petition_(0.101936296);letter_(0.07101332);bill_(0.03298875);book_(0.028051496);contract_(0.02749592);	6.394008096322068e-07
passenger	pull	suitcase	T	5.6	1.59	The passenger pulled the suitcase .	0.0023611264768987894	car_(0.099649794);trigger_(0.03908301);wheel_(0.03354009);passenger_(0.031430926);vehicle_(0.030617684);	6.721838641254863e-10
waiter	clear	table	T	6.25	1.41	The waiter cleared the table .	0.45148175954818726	table_(0.45148176);plate_(0.042416163);glass_(0.04086318);plates_(0.040553838);way_(0.034236364);	2.2574865852220682e-06
nanny	watch	child	T	6.35	1.39	The nanny watched the child .	0.06578519195318222	children_(0.07456487);child_(0.06578519);baby_(0.06186693);kids_(0.052993547);boy_(0.025120959);	2.196234345319681e-05
boxer	deliver	punch	T	6.15	1.65	The boxer delivered the punch .	0.05175067484378815	knockout_(0.14208159);punch_(0.051750675);first_(0.02550786);most_(0.020482698);best_(0.01776773);	5.00291571370326e-06
speaker	entertain	audience	T	5.9	1.45	The speaker entertained the audience .	0.20324242115020752	audience_(0.20324242);crowd_(0.15856093);media_(0.01529893);House_(0.012965423);assembled_(0.012227373);	2.166227022826206e-05
baker	gather	bread	T	6.3	1.14	The baker gathered the bread .	0.005310408771038055	ingredients_(0.15613586);dough_(0.03970447);money_(0.020101914);materials_(0.013445735);supplies_(0.012532899);	6.403133312460341e-08
soldier	celebrate	victory	T	5.2	1.75	The soldier celebrated the victory .	0.04553913697600365	end_(0.04851723);victory_(0.045539137);death_(0.04100925);first_(0.022870757);return_(0.014838975);	1.7571673893712614e-08
soldier	wear	helmet	T	6.5	0.81	The soldier wore the helmet .	0.021600134670734406	uniform_(0.17922117);same_(0.093790926);helmet_(0.021600135);black_(0.015277692);distinctive_(0.014534653);	8.265056408163218e-07
photographer	examine	camera	T	6.7	0.56	The photographer examined the camera .	0.002639242447912693	scene_(0.017543169);images_(0.010031321);body_(0.009219385);image_(0.0068052127);bodies_(0.006342091);	1.2929242984682787e-05
dog	catch	ball	T	5.65	1.71	The dog caught the ball .	0.004805520176887512	man_(0.030795082);cat_(0.026202532);eye_(0.025583055);fire_(0.022342896);attention_(0.02233625);	6.506593308586162e-06
housewife	clean	table	T	6.3	1.35	The housewife cleaned the table .	0.0052427309565246105	kitchen_(0.14079341);house_(0.08007858);dishes_(0.030264588);bathroom_(0.024926709);windows_(0.018497266);	1.922529008879792e-06
ant	stack	supply	T	4.4	2.42	The ant stacked the supply .	6.65084007778205e-05	floor_(0.035214633);deck_(0.026245873);walls_(0.025601923);bed_(0.01746006);wall_(0.014210315);	1.7641639715293422e-05
soldier	gather	flag	T	4.7	1.85	The soldier gathered the flag .	0.0016818398144096136	information_(0.018403815);materials_(0.017190926);bodies_(0.015928755);pieces_(0.012382349);weapons_(0.011634536);	3.5477883102430496e-06
snowboarder	flip	board	T	6.6	0.58	The snowboarder flipped the board .	0.023372450843453407	switch_(0.06438144);bird_(0.048751406);snow_(0.02894315);board_(0.02337245);camera_(0.016836982);	4.512668601819314e-05
policeman	push	demonstrator	T	4.6	2.2	The policeman pushed the demonstrator .			
waiter	deliver	drink	T	6.35	1.53	The waiter delivered the drink .	0.014582273550331593	food_(0.12092779);meal_(0.10928583);order_(0.026491448);first_(0.016640779);last_(0.015195591);	0.00012980465544387698
goalkeeper	catch	ball	T	6.0	1.34	The goalkeeper caught the ball .	0.6747448444366455	ball_(0.67474484);eye_(0.090987146);attention_(0.009326177);puck_(0.0036349487);ire_(0.003329311);	6.506593308586162e-06
gardener	decorate	garden	T	6.3	1.05	The gardener decorated the garden .	0.020101098343729973	house_(0.041595228);front_(0.020217374);garden_(0.020101098);home_(0.018260833);walls_(0.012194072);	2.5168915271933656e-06
undertaker	dig	grave	T	4.15	1.98	The undertaker dug the grave .	0.30456995964050293	grave_(0.30456996);graves_(0.043001227);hole_(0.036483813);body_(0.035061788);coffin_(0.02959851);	5.8508918300503865e-05
singer	start	concert	T	5.4	2.35	The singer started the concert .	0.004790081642568111	day_(0.064661294);show_(0.04853264);year_(0.03650824);song_(0.033565804);campaign_(0.029961746);	1.9191386257944032e-08
student	throw	frisbee	T	4.7	1.73	The student threw the frisbee .			
milkman	carry	bottle	T	6.7	0.46	The milkman carried the bottle .	0.008951730094850063	milk_(0.0529457);baby_(0.043248642);child_(0.018112265);infant_(0.01550099);cow_(0.011021743);	9.524716801934119e-07
child	visit	zoo	T	6.3	1.0	The child visited the zoo .	0.004350514616817236	hospital_(0.062601574);home_(0.027074562);house_(0.02236884);school_(0.020072117);family_(0.016896099);	4.020066057819349e-07
doctor	visit	patient	T	6.05	1.53	The doctor visited the patient .	0.02953784167766571	hospital_(0.048939534);family_(0.036183342);patient_(0.029537842);house_(0.02398974);woman_(0.023726175);	0.0001507151173427701
soldier	hang	rifle	T	5.8	1.75	The soldier hung the rifle .	0.0034676927607506514	flag_(0.08716685);banner_(0.031915814);body_(0.023023201);sign_(0.017758539);picture_(0.016604638);	0.00016360034351237118
surfer	wear	sunglasses	T	5.95	1.28	The surfer wore the sunglasses .	0.01232463214546442	same_(0.13868757);helmet_(0.016492747);shirt_(0.01476867);wrong_(0.013282155);sunglasses_(0.012324632);	1.5595554014868895e-10
goalkeeper	grab	ball	T	5.6	1.88	The goalkeeper grabbed the ball .	0.5621578693389893	ball_(0.56215787);rebound_(0.021258533);loose_(0.012665608);first_(0.010079583);headlines_(0.010011985);	6.506593308586162e-06
waiter	cut	cake	T	4.85	1.53	The waiter cut the cake .	0.00931637268513441	bill_(0.041641425);check_(0.040819187);steak_(0.037493248);bread_(0.030445533);meat_(0.0269535);	3.5003764331520415e-09
student	use	computer	T	6.35	1.53	The student used the computer .	0.0022692058701068163	term_(0.024548242);word_(0.019756695);hashtag_(0.018276697);phrase_(0.01565246);same_(0.010763186);	0.0015885841567069292
priest	celebrate	marriage	T	6.5	1.32	The priest celebrated the marriage .	0.00550469197332859	Mass_(0.044408478);feast_(0.04302773);birth_(0.04088667);death_(0.025706753);mass_(0.018318184);	6.003384669384104e-07
child	build	snowman	T	6.15	1.11	The child built the snowman .			
fisherman	sell	fish	T	6.45	1.12	The fisherman sold the fish .	0.09204775840044022	fish_(0.09204776);boat_(0.03404069);fishing_(0.01456985);body_(0.012808892);shark_(0.012230445);	2.371917595667128e-08
policeman	examine	car	T	5.95	1.36	The policeman examined the car .	0.021352119743824005	body_(0.06508878);car_(0.02135212);man_(0.020543534);victim_(0.019980565);scene_(0.015831513);	8.074366633081809e-06
surgeon	perform	surgery	T	6.85	0.48	The surgeon performed the surgery .	0.17708714306354523	operation_(0.2965516);procedure_(0.19501223);surgery_(0.17708714);emergency_(0.024399519);first_(0.022693973);	3.885785918100737e-05
athlete	celebrate	victory	T	6.65	0.73	The athlete celebrated the victory .	0.04532492533326149	victory_(0.045324925);birth_(0.02934043);win_(0.023995424);end_(0.02034555);start_(0.017024653);	1.7571673893712614e-08
butcher	cut	meat	T	6.75	0.7	The butcher cut the meat .	0.2848650813102722	meat_(0.28486508);head_(0.042668294);beef_(0.025275886);flesh_(0.020151077);steak_(0.019126752);	1.1244682127653505e-06
professor	deliver	lecture	T	6.6	0.73	The professor delivered the lecture .	0.3158993124961853	lecture_(0.3158993);speech_(0.134378);keynote_(0.043803576);remarks_(0.037248295);commencement_(0.017506741);	2.6372959837317467e-05
professor	wear	tie	T	5.95	1.12	The professor wore the tie .	0.001728211878798902	same_(0.11856912);uniform_(0.027974186);mask_(0.022416752);black_(0.017529989);shirt_(0.017207855);	3.6854860354651464e-06
spectator	watch	game	T	6.6	0.58	The spectator watched the game .	0.03602900728583336	game_(0.036029007);match_(0.027247835);entire_(0.018883243);proceedings_(0.017153818);fight_(0.016788442);	9.740013047121465e-05
soldier	hear	command	T	6.1	1.64	The soldier heard the command .	0.0014359427150338888	shots_(0.037655696);screams_(0.03478042);sound_(0.031681467);shot_(0.031162225);noise_(0.030778266);	0.0003939945308957249
soldier	cross	river	T	4.5	1.6	The soldier crossed the river .	0.055836547166109085	border_(0.15395221);line_(0.10936521);river_(0.055836547);bridge_(0.044478077);street_(0.03467711);	7.2876946433098055e-06
farmer	use	shovel	T	5.95	1.5	The farmer used the shovel .	0.0010536237386986613	term_(0.019781776);word_(0.018198261);same_(0.0138537);money_(0.011892355);tractor_(0.007230158);	4.6297731870481584e-08
surfer	grab	board	T	5.3	2.12	The surfer grabbed the board .	0.010747329331934452	wave_(0.04238346);top_(0.024674192);world_(0.02113686);first_(0.01666536);edge_(0.012882413);	4.620732579496689e-05
painter	paint	picture	T	6.7	0.56	The painter painted the picture .	0.024080341681838036	picture_(0.024080342);image_(0.020847114);portrait_(0.019635217);scene_(0.014713505);painting_(0.014146062);	2.2985975078881893e-07
student	wear	glass	T	5.55	1.36	The student wore the glass .	0.00011271108814980835	same_(0.060763977);shirt_(0.039867323);hijab_(0.030856004);uniform_(0.028099);black_(0.018496793);	2.0982598769592187e-08
student	complete	project	T	5.9	1.97	The student completed the project .	0.036834489554166794	course_(0.16661428);project_(0.03683449);program_(0.03531194);study_(0.027053336);final_(0.016457574);	0.002793689491227269
smuggler	sell	weapon	T	6.5	0.5	The smuggler sold the weapon .	0.0021025792229920626	drugs_(0.017890919);boat_(0.011145143);car_(0.009646127);stolen_(0.009569308);weapons_(0.009458688);	1.3183165719965473e-05
carpenter	grab	board	T	5.85	1.74	The carpenter grabbed the board .	0.0009639473864808679	gun_(0.022278376);keys_(0.019266212);hammer_(0.018678155);phone_(0.01510873);knife_(0.012994267);	4.620732579496689e-05
player	reach	goal	T	6.45	0.67	The player reached the goal .	0.0262408796697855	top_(0.05452196);end_(0.050734825);final_(0.04209789);goal_(0.02624088);point_(0.014111359);	1.3760301786902573e-09
breeder	sell	dog	T	6.25	0.94	The breeder sold the dog .	0.106157585978508	dog_(0.106157586);baby_(0.04082573);puppies_(0.030855931);puppy_(0.030480629);dogs_(0.029814782);	3.7020654986008594e-08
postman	deliver	mail	T	6.55	1.2	The postman delivered the mail .	0.09101884812116623	package_(0.18993707);mail_(0.09101885);letter_(0.090291925);goods_(0.042908076);parcel_(0.03631379);	4.088128116563894e-05
hound	fetch	bird	T	5.05	1.56	The hound fetched the bird .	0.0019450243562459946	dog_(0.016436651);first_(0.009586098);girl_(0.00930521);prize_(0.008811341);goods_(0.0087867705);	2.4054402913975537e-08
teacher	use	blackboard	T	5.95	1.99	The teacher used the blackboard .			
photographer	capture	image	T	6.95	0.22	The photographer captured the image .	0.009718726389110088	moment_(0.33074155);scene_(0.06254977);dramatic_(0.013107143);images_(0.012989871);stunning_(0.012962151);	0.004225954879075289
surfer	flip	board	T	5.0	1.79	The surfer flipped the board .	0.008068782277405262	switch_(0.14280888);bird_(0.062464785);boat_(0.03533541);camera_(0.016406436);page_(0.012315446);	4.620732579496689e-05
child	celebrate	birthday	T	6.45	0.8	The child celebrated the birthday .	0.11886503547430038	birthday_(0.118865035);birth_(0.0939124);holiday_(0.032337114);first_(0.02800744);end_(0.026849553);	9.831408078753157e-07
