SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
butcher	cut	meat	T	6.75	0.7	The butcher cut the meat .	0.01391149964183569	man_(0.13429211);woman_(0.055210117);boy_(0.047624465);men_(0.045861196);girl_(0.026108053);	1.8002754842427748e-10
professor	deliver	lecture	T	6.6	0.73	The professor delivered the lecture .	0.04981589317321777	professor_(0.049815893);President_(0.039710216);teacher_(0.031422235);president_(0.023890782);Professor_(0.021491013);	6.250005846197837e-09
soldier	hear	command	T	6.1	1.64	The soldier heard the command .	0.018907994031906128	man_(0.07562004);men_(0.04347574);boy_(0.040629797);guards_(0.03519356);others_(0.033130568);	2.092754164406685e-10
soldier	cross	river	T	4.5	1.6	The soldier crossed the river .	0.0009103609481826425	road_(0.09112387);bridge_(0.05689116);ferry_(0.027454901);train_(0.022431856);boat_(0.022305505);	2.092754164406685e-10
farmer	use	shovel	T	5.95	1.5	The farmer used the shovel .	0.007284935098141432	man_(0.13673878);boy_(0.06050492);men_(0.038714543);woman_(0.026574641);guy_(0.023458123);	3.5927114061529153e-10
student	wear	glass	T	5.55	1.36	The student wore the glass .	0.0004227595345582813	man_(0.24049506);woman_(0.12280134);girl_(0.064603604);boy_(0.034316573);guy_(0.025128389);	7.055771078512407e-09
smuggler	sell	weapon	T	6.5	0.5	The smuggler sold the weapon .			
carpenter	grab	board	T	5.85	1.74	The carpenter grabbed the board .	0.0005142978625372052	man_(0.16112877);boy_(0.106727876);girl_(0.072333075);woman_(0.06104687);guy_(0.04026157);	7.983357724894447e-11
breeder	sell	dog	T	6.25	0.94	The breeder sold the dog .			
teacher	use	blackboard	T	5.95	1.99	The teacher used the blackboard .	0.00026171814533881843	team_(0.044873595);game_(0.03217048);band_(0.014616481);players_(0.014447895);player_(0.01360485);	5.7786490259559287e-08
photographer	capture	image	T	6.95	0.22	The photographer captured the image .	0.032382167875766754	camera_(0.18008941);photographer_(0.032382168);computer_(0.022100164);artist_(0.021843763);cameras_(0.017383233);	5.981919404263181e-10
student	celebrate	graduation	T	6.7	0.56	The student celebrated the graduation .	0.0072430395521223545	students_(0.29034615);school_(0.12930167);college_(0.02522471);community_(0.022238938);group_(0.013475752);	7.055771078512407e-09
professor	open	congress	T	3.0	2.26	The professor opened the congress .	0.0006224031676538289	President_(0.06665892);president_(0.064008005);king_(0.053309187);delegates_(0.04565076);King_(0.03789789);	6.250005846197837e-09
dealer	examine	car	T	6.4	0.8	The dealer examined the car .	0.001190651091746986	man_(0.08662081);driver_(0.059522543);police_(0.033423238);woman_(0.03156859);boy_(0.030567257);	1.0105551950800873e-09
illustrator	decorate	book	T	6.3	0.78	The illustrator decorated the book .	0.0017737550660967827	artist_(0.0789716);woman_(0.022678388);man_(0.019165618);angels_(0.016566692);author_(0.016485691);	3.895556766053687e-09
patient	fight	cancer	T	5.65	1.01	The patient fought the cancer .	0.002523440169170499	family_(0.104660995);children_(0.06049826);couple_(0.04558229);band_(0.028925152);women_(0.021246145);	7.598418561016729e-10
hiker	face	mountain	T	6.15	1.19	The hiker faced the mountain .			
soldier	wear	uniform	T	6.9	0.3	The soldier wore the uniform .	0.013502932153642178	men_(0.07304529);guards_(0.04440137);soldiers_(0.037345976);man_(0.032579202);others_(0.024567015);	2.092754164406685e-10
cheerleader	perform	dance	T	5.75	1.58	The cheerleader performed the dance .			
biologist	use	microscope	T	6.7	0.64	The biologist used the microscope .	4.8395235353382304e-05	team_(0.029408451);latter_(0.012577059);film_(0.010618727);expedition_(0.010208108);students_(0.008930304);	1.6054856055713884e-10
child	ride	bus	T	5.3	2.19	The child rode the bus .	0.0035700369626283646	kids_(0.049788952);man_(0.040231824);men_(0.033889934);boys_(0.03290792);children_(0.032368455);	1.7435135557519743e-09
surgeon	examine	patient	T	6.05	1.56	The surgeon examined the patient .	0.0526544488966465	doctor_(0.36029074);doctors_(0.07556499);physician_(0.06428597);surgeon_(0.05265445);police_(0.022827933);	1.2357037615373656e-10
cowboy	enjoy	ride	T	5.6	1.71	The cowboy enjoyed the ride .	0.00029890460427850485	children_(0.065249674);others_(0.05501741);boys_(0.05210663);kids_(0.040872723);men_(0.03896563);	3.0963353409019234e-11
player	gather	ball	T	5.55	1.4	The player gathered the ball .	0.0010335940169170499	man_(0.061379302);boy_(0.055236183);men_(0.047131073);others_(0.04272879);girl_(0.03534664);	8.216115565673476e-10
cowboy	ride	bull	T	5.7	1.0	The cowboy rode the bull .	0.002015954814851284	man_(0.057851925);boy_(0.046029147);girl_(0.034336);woman_(0.026733946);king_(0.020687886);	3.0963353409019234e-11
student	drink	beer	T	4.6	1.43	The student drank the beer .	0.0002610654919408262	man_(0.15774007);boy_(0.08493701);men_(0.048962574);girl_(0.039636966);woman_(0.029392103);	7.055771078512407e-09
butcher	carve	meat	T	5.75	1.97	The butcher carved the meat .	0.012536248192191124	man_(0.07812432);woman_(0.046317864);men_(0.031673092);boy_(0.017692454);women_(0.016771803);	1.8002754842427748e-10
traveller	check	bag	T	6.0	1.14	The traveller checked the bag .			
soldier	release	prisoner	T	4.3	1.82	The soldier released the prisoner .	0.004577186424285173	police_(0.1016215);British_(0.04130926);guards_(0.034939323);authorities_(0.034388915);government_(0.026482793);	2.092754164406685e-10
gardener	push	mower	T	5.65	1.71	The gardener pushed the mower .			
soldier	check	rifle	T	6.85	0.36	The soldier checked the rifle .	0.03333427384495735	man_(0.22250302);guard_(0.07072895);boy_(0.042024538);driver_(0.0340968);soldier_(0.033334274);	2.092754164406685e-10
student	enjoy	beer	T	4.7	2.05	The student enjoyed the beer .	0.0003452150267548859	man_(0.092755035);boy_(0.06711298);men_(0.052884206);boys_(0.051694088);others_(0.02455545);	7.055771078512407e-09
child	find	doll	T	5.65	1.53	The child found the doll .	0.004404817242175341	police_(0.16413234);children_(0.025786882);boy_(0.020736363);men_(0.017727796);family_(0.01567629);	1.7435135557519743e-09
soldier	hold	flag	T	5.2	1.94	The soldier held the flag .	0.014627481810748577	man_(0.06518847);woman_(0.038483836);men_(0.026717342);other_(0.01883678);boy_(0.01667781);	2.092754164406685e-10
dog	fetch	ball	T	5.5	2.09	The dog fetched the ball .	0.002743563149124384	man_(0.098926604);boy_(0.08021549);girl_(0.061922334);woman_(0.036156714);guard_(0.026506858);	2.899178119797341e-11
child	open	present	T	6.7	0.64	The child opened the present .	0.0003338161332067102	school_(0.08268532);museum_(0.06610228);church_(0.037781693);club_(0.019791424);building_(0.018345624);	1.7435135557519743e-09
soldier	throw	bomb	T	5.8	0.81	The soldier threw the bomb .	0.018995806574821472	man_(0.061612863);police_(0.031251196);policeman_(0.024190381);woman_(0.022816293);soldier_(0.018995807);	2.092754164406685e-10
farmer	spray	pesticide	T	6.7	0.46	The farmer sprayed the pesticide .	0.0040008812211453915	man_(0.08491565);woman_(0.05878324);men_(0.031220019);boy_(0.021178693);driver_(0.019791203);	3.5927114061529153e-10
programmer	load	file	T	6.65	0.48	The programmer loaded the file .	0.00513109378516674	computer_(0.06419036);driver_(0.038856413);server_(0.036473203);clerk_(0.03501314);man_(0.028059412);	1.3884332572544622e-10
child	throw	ball	T	6.35	0.57	The child threw the ball .	0.003021432552486658	referee_(0.092184);man_(0.07450139);player_(0.039923154);umpire_(0.035531696);batter_(0.03291461);	1.7435135557519743e-09
boss	promise	promotion	T	5.95	1.36	The boss promised the promotion .	0.00647192494943738	man_(0.023265459);king_(0.019118408);president_(0.017944468);company_(0.017507685);President_(0.015868215);	2.653830577514782e-08
witness	report	crime	T	6.4	0.73	The witness reported the crime .	0.002600360196083784	police_(0.2585722);newspaper_(0.028880399);hospital_(0.01841891);FBI_(0.016817743);church_(0.011792566);	4.344791887378463e-11
professor	donate	book	T	4.8	1.83	The professor donated the book .	0.00027298182249069214	family_(0.038177505);children_(0.03777424);author_(0.03524803);school_(0.02076558);museum_(0.019570542);	6.250005846197837e-09
waiter	pour	wine	T	6.6	0.58	The waiter poured the wine .	0.11962682008743286	waiter_(0.11962682);man_(0.099477135);woman_(0.06411448);bartender_(0.044404108);priest_(0.04336759);	5.09289062745194e-13
nurse	hand	lancet	T	5.8	1.47	The nurse handed the lancet .	0.0015989963430911303	man_(0.12066832);soldier_(0.053955097);guard_(0.050485);boy_(0.039541796);knight_(0.03844779);	2.4471873416587187e-09
footballer	pass	ball	T	6.75	0.7	The footballer passed the ball .	0.0009148825774900615	man_(0.078342885);referee_(0.064336434);coach_(0.045142353);quarterback_(0.043684296);player_(0.04000833);	7.580812366736467e-11
engineer	draw	turbine	T	5.4	1.43	The engineer drew the turbine .	0.006260748952627182	wind_(0.060016617);man_(0.033110395);driver_(0.0223372);woman_(0.015673764);boy_(0.01186335);	2.820546107784594e-08
archeologist	examine	epigraph	T	5.5	1.72	The archeologist examined the epigraph .			
child	write	conjugation	T	3.95	1.94	The child wrote the conjugation .	0.0023704692721366882	king_(0.08156271);priest_(0.050327405);latter_(0.04670153);bishop_(0.032640286);poet_(0.025328327);	1.7435135557519743e-09
doctor	write	diagnosis	T	6.8	0.4	The doctor wrote the diagnosis .	0.23770582675933838	doctor_(0.23770583);physician_(0.08454213);doctors_(0.08363045);surgeon_(0.053083416);team_(0.027123787);	2.513904817647017e-08
engineer	complete	painting	AT	1.85	1.11	The engineer completed the painting .	0.0009440893190912902	artist_(0.10042904);couple_(0.05118502);painter_(0.03279104);pair_(0.029721443);sculptor_(0.026047012);	2.820546107784594e-08
sailor	face	wall	AT	2.1	1.81	The sailor faced the wall .	4.695339885074645e-05	man_(0.10857023);door_(0.06470665);window_(0.033323158);woman_(0.033146456);room_(0.020214196);	1.3991879486627279e-12
businessman	tie	prisoner	AT	1.45	0.8	The businessman tied the prisoner .	6.695956108160317e-05	guards_(0.16506664);men_(0.059205703);guard_(0.05399698);man_(0.050184395);police_(0.026257243);	3.6282885584881797e-09
jockey	ride	wave	AT	1.6	1.2	The jockey rode the wave .	5.171885641175322e-05	man_(0.04500824);wind_(0.027059326);boy_(0.025943652);woman_(0.024730805);girl_(0.018455751);	1.2586165833508578e-12
politician	sign	paint	AT	2.25	1.61	The politician signed the paint .	0.00024569049128331244	man_(0.09168311);artist_(0.037817158);woman_(0.03764426);clerk_(0.035653856);guy_(0.03378006);	1.196443832895966e-09
spectator	hear	horn	AT	4.75	1.48	The spectator heard the horn .			
deejay	mix	ingredient	AT	2.1	1.3	The deejay mixed the ingredient .			
mother	hang	rifle	AT	2.35	1.96	The mother hung the rifle .	0.0009785332949832082	man_(0.20339477);guard_(0.076393664);boy_(0.060666114);soldier_(0.043325074);woman_(0.04299062);	1.5703884415074754e-08
goalkeeper	catch	fish	AT	1.65	1.39	The goalkeeper caught the fish .	0.0002028365561272949	man_(0.026897836);boy_(0.025781568);men_(0.019881444);woman_(0.016721526);girl_(0.01615052);	4.07481992592551e-10
surfer	flip	pancake	AT	2.55	1.94	The surfer flipped the pancake .			
surgeon	examine	car	AT	1.2	0.4	The surgeon examined the car .	0.0007148605072870851	man_(0.08662081);driver_(0.059522543);police_(0.033423238);woman_(0.03156859);boy_(0.030567257);	1.2357037615373656e-10
doctor	help	cook	AT	2.05	1.6	The doctor helped the cook .	0.011939121410250664	man_(0.057051487);boy_(0.056497004);woman_(0.05578264);girl_(0.037115082);maid_(0.03256141);	2.513904817647017e-08
driver	hear	baby	AT	3.25	1.7	The driver heard the baby .	0.005503159482032061	woman_(0.110897444);man_(0.06006015);boy_(0.054385867);girl_(0.053717352);mother_(0.03430519);	8.309953281049332e-10
referee	move	furniture	AT	1.7	0.78	The referee moved the furniture .	0.00011931682820431888	wind_(0.06940584);man_(0.06208809);men_(0.049089216);woman_(0.026637852);boy_(0.019038148);	2.214159931790416e-11
dealer	check	net	AT	2.95	2.04	The dealer checked the net .	0.00038892272277735174	man_(0.11135929);boy_(0.0532952);captain_(0.04546471);pilot_(0.039333634);guard_(0.035354536);	1.0105551950800873e-09
baker	gather	soldier	AT	1.0	0.0	The baker gathered the soldier .			
customer	read	music	AT	2.6	1.77	The customer read the music .	0.0002524847805034369	man_(0.13218898);boy_(0.10516945);girl_(0.071968116);woman_(0.06352339);guard_(0.01934806);	9.558623892402807e-10
firefighter	fight	crime	AT	2.05	1.4	The firefighter fought the crime .			
hairstylist	wash	infant	AT	2.85	2.26	The hairstylist washed the infant .			
skipper	assemble	bicycle	AT	2.15	1.85	The skipper assembled the bicycle .			
mechanic	fix	roof	AT	2.1	1.55	The mechanic fixed the roof .	0.0014237433206290007	company_(0.018691745);engineers_(0.015820488);contractor_(0.012712126);brothers_(0.011251969);builders_(0.010522191);	6.584279788057756e-10
skier	gain	ball	AT	2.05	1.12	The skier gained the ball .	3.8995003706077114e-05	referee_(0.07238677);goalkeeper_(0.030641967);defender_(0.029095601);man_(0.026530655);captain_(0.01878168);	2.7220857946180788e-12
knight	hold	camera	AT	2.0	1.45	The knight held the camera .	0.00029449662542901933	man_(0.31860784);woman_(0.10320231);guy_(0.07859436);guard_(0.04137613);girl_(0.027814882);	3.2801821155115096e-12
general	win	toy	AT	1.55	0.92	The general won the toy .	0.0004050481365993619	winner_(0.15857369);contestant_(0.13109526);player_(0.08575319);team_(0.029422894);champion_(0.013899669);	5.5051454950216794e-08
singer	hold	sword	AT	1.5	0.74	The singer held the sword .	0.0003569579275790602	man_(0.26563203);woman_(0.08281794);boy_(0.05374357);guard_(0.045807913);girl_(0.03969766);	1.0189105115188113e-09
programmer	describe	monument	AT	2.95	2.04	The programmer described the monument .	4.881919267063495e-06	author_(0.07439433);artist_(0.035254076);architect_(0.016658606);inscription_(0.016271094);report_(0.0148468325);	1.3884332572544622e-10
player	pass	exam	AT	4.45	1.77	The player passed the exam .	0.004655423574149609	student_(0.15614676);girl_(0.059653528);boy_(0.05673855);students_(0.041558225);man_(0.022446867);	8.216115565673476e-10
cheerleader	shake	drink	AT	2.75	1.67	The cheerleader shook the drink .			
librarian	climb	tree	AT	1.8	1.5	The librarian climbed the tree .	5.661665272782557e-05	boy_(0.10369124);man_(0.060955428);two_(0.03639565);girl_(0.035296366);men_(0.034693748);	2.660643233509674e-11
producer	release	prisoner	AT	1.6	0.97	The producer released the prisoner .	3.144460788462311e-05	police_(0.1016215);British_(0.04130926);guards_(0.034939323);authorities_(0.034388915);government_(0.026482793);	1.0771517011676224e-08
guard	open	present	AT	2.05	1.28	The guard opened the present .	0.00013905775267630816	school_(0.08268532);museum_(0.06610228);church_(0.037781693);club_(0.019791424);building_(0.018345624);	2.5902626710205823e-09
barber	use	microscope	AT	1.2	0.6	The barber used the microscope .			
painter	decorate	cake	AT	2.6	1.71	The painter decorated the cake .	0.001389422221109271	girls_(0.033886347);children_(0.030130347);women_(0.023922238);family_(0.018778984);fairies_(0.017458957);	1.15840181891258e-09
champion	hold	guitar	AT	2.95	1.83	The champion held the guitar .	0.00019248155876994133	man_(0.3274898);boy_(0.07337914);woman_(0.06730118);girl_(0.06260489);guy_(0.04893599);	1.7999364221310543e-09
sculptor	carve	meat	AT	2.45	1.8	The sculptor carved the meat .	0.003381890943273902	man_(0.07812432);woman_(0.046317864);men_(0.031673092);boy_(0.017692454);women_(0.016771803);	2.7836183358331823e-10
artist	assemble	tent	AT	2.0	1.1	The artist assembled the tent .	7.854668365325779e-05	men_(0.15759547);others_(0.11913686);group_(0.03977902);soldiers_(0.037835214);guards_(0.030905833);	3.634898249060825e-08
bartender	shake	flag	AT	2.05	1.6	The bartender shook the flag .	0.002554449485614896	man_(0.07265591);crowd_(0.04979895);captain_(0.044831898);wind_(0.034966968);soldier_(0.030258646);	2.092576329229545e-12
cook	cut	grass	AT	3.35	2.01	The cook cut the grass .	0.0003343225398566574	wind_(0.17995928);man_(0.046907414);men_(0.035575353);knife_(0.029046087);fire_(0.020868704);	2.343606905763629e-11
killer	pull	cart	AT	2.5	1.94	The killer pulled the cart .	0.00031662467517890036	man_(0.15635817);driver_(0.10054791);woman_(0.06773244);boy_(0.05209278);guard_(0.047268044);	1.511371827689345e-08
pilot	begin	performance	AT	2.4	1.88	The pilot began the performance .	0.0002316139725735411	band_(0.14500275);audience_(0.055864956);orchestra_(0.039570764);choir_(0.035616964);group_(0.034358304);	1.5338165182399166e-09
horse	pull	suitcase	AT	1.55	1.36	The horse pulled the suitcase .	0.00033925421303138137	man_(0.1717297);woman_(0.13997094);girl_(0.086090624);boy_(0.06220658);guard_(0.03785064);	8.709560850306275e-12
tailor	sew	wound	AT	1.6	1.11	The tailor sewed the wound .			
athlete	win	toy	AT	3.15	2.26	The athlete won the toy .	0.00030646068626083434	winner_(0.15857369);contestant_(0.13109526);player_(0.08575319);team_(0.029422894);champion_(0.013899669);	2.3197735399271835e-11
philologist	examine	camera	AT	2.3	1.27	The philologist examined the camera .			
lumberjack	stack	book	AT	2.2	1.17	The lumberjack stacked the book .			
butcher	use	camera	AT	2.05	1.53	The butcher used the camera .	2.806116572173778e-05	team_(0.05860775);film_(0.037156437);band_(0.022280375);crew_(0.017686898);game_(0.015187978);	1.8002754842427748e-10
carpenter	fix	shoe	AT	1.2	0.51	The carpenter fixed the shoe .	0.0006993387942202389	man_(0.11613817);woman_(0.07896163);boy_(0.06763048);girl_(0.058609784);doctor_(0.024024934);	7.983357724894447e-11
thief	grab	banana	AT	3.7	2.24	The thief grabbed the banana .	0.002090230816975236	girl_(0.12172447);man_(0.11862791);boy_(0.1020136);woman_(0.08642109);kid_(0.040814254);	1.0745153898594761e-11
electrician	check	rifle	AT	1.9	1.55	The electrician checked the rifle .			
smuggler	sell	flower	AT	2.4	1.83	The smuggler sold the flower .			
student	hear	command	AT	4.45	1.75	The student heard the command .	0.0001793059491319582	man_(0.07562004);men_(0.04347574);boy_(0.040629797);guards_(0.03519356);others_(0.033130568);	7.055771078512407e-09
goalkeeper	hold	child	AT	2.7	1.65	The goalkeeper held the child .	2.0030704035889357e-05	woman_(0.2234493);man_(0.13135819);mother_(0.06470256);girl_(0.03357224);boy_(0.029513694);	4.07481992592551e-10
scoutmaster	assemble	sailboat	AT	4.25	1.76	The scoutmaster assembled the sailboat .			
teacher	use	knife	AT	2.85	1.19	The teacher used the knife .	0.0006601695786230266	man_(0.16290724);woman_(0.05290085);boy_(0.041878402);girl_(0.033776112);guy_(0.025792204);	5.7786490259559287e-08
chemist	sell	dog	AT	1.9	1.45	The chemist sold the dog .	4.6104672946967185e-05	family_(0.14532073);owner_(0.06348362);couple_(0.050335474);company_(0.025807029);owners_(0.02380166);	8.130391915273094e-10
gardener	push	demonstrator	AT	2.6	2.01	The gardener pushed the demonstrator .			
lumberjack	use	lancet	AT	2.75	1.81	The lumberjack used the lancet .			
gardener	cut	fish	AT	1.45	0.74	The gardener cut the fish .			
barber	cut	cake	AT	2.1	1.51	The barber cut the cake .			
child	eat	bone	AT	2.85	2.08	The child ate the bone .	0.0031464924104511738	man_(0.042586315);beast_(0.029987914);dog_(0.02564638);wolf_(0.020534014);creature_(0.020192705);	1.7435135557519743e-09
illustrator	decorate	garden	AT	3.0	1.73	The illustrator decorated the garden .	8.557382534490898e-05	artist_(0.04461423);artists_(0.04189892);angels_(0.029172743);painters_(0.024798712);children_(0.014566951);	3.895556766053687e-09
painter	mix	drink	AT	2.8	1.33	The painter mixed the drink .	0.0002706063096411526	bartender_(0.15562648);man_(0.13995053);waiter_(0.08065299);waitress_(0.07064502);woman_(0.060856275);	1.15840181891258e-09
undertaker	dig	trench	AT	3.2	2.11	The undertaker dug the trench .			
priest	celebrate	graduation	AT	3.85	2.2	The priest celebrated the graduation .	0.0008203267934732139	students_(0.29034615);school_(0.12930167);college_(0.02522471);community_(0.022238938);group_(0.013475752);	3.5672625964267013e-10
mason	fix	tire	AT	3.25	2.41	The mason fixed the tire .			
hairstylist	fix	bike	AT	1.25	0.43	The hairstylist fixed the bike .			
fisherman	catch	ball	AT	2.2	1.75	The fisherman caught the ball .			
professor	wear	goggles	AT	4.7	1.95	The professor wore the goggles .	0.0020673188846558332	man_(0.1662277);woman_(0.06477202);boy_(0.04462299);girl_(0.04146583);men_(0.030703994);	6.250005846197837e-09
waiter	mix	cement	AT	1.5	1.12	The waiter mixed the cement .	0.0023181282449513674	men_(0.07338174);workers_(0.03444503);others_(0.03061472);man_(0.029688656);water_(0.025883326);	5.09289062745194e-13
teenager	hear	lecture	AT	4.65	2.06	The teenager heard the lecture .	0.0005916886148042977	crowd_(0.04754361);boy_(0.042669017);others_(0.030783385);children_(0.026161397);man_(0.02393781);	1.2753330336234825e-10
secretary	write	sonnet	AT	3.55	2.44	The secretary wrote the sonnet .	2.6003217499237508e-05	poet_(0.44790623);composer_(0.09120435);author_(0.07242648);king_(0.035016406);latter_(0.02097466);	3.7865242191736925e-11
child	build	sculpture	AT	3.95	1.88	The child built the sculpture .	0.003418107284232974	artist_(0.16051981);couple_(0.04088575);sculptor_(0.038039595);team_(0.029732453);family_(0.025220638);	1.7435135557519743e-09
player	gather	grass	AT	2.4	1.8	The player gathered the grass .	0.00039544273749925196	men_(0.080378);boy_(0.054911453);wind_(0.053324733);others_(0.05205515);man_(0.045892704);	8.216115565673476e-10
guest	hang	laundry	AT	3.9	2.0	The guest hung the laundry .	0.0001194397991639562	woman_(0.08084797);man_(0.07043015);men_(0.058426246);maid_(0.048638046);women_(0.03598006);	7.304484794801169e-10
goalkeeper	throw	bomb	AT	1.05	0.22	The goalkeeper threw the bomb .	0.0007010337430983782	man_(0.061612863);police_(0.031251196);policeman_(0.024190381);woman_(0.022816293);soldier_(0.018995807);	4.07481992592551e-10
tourist	ride	skate	AT	3.7	2.17	The tourist rode the skate .	0.00020082347327843308	children_(0.033923063);boy_(0.032269765);man_(0.027280714);player_(0.025822606);dog_(0.023352142);	4.250038099229414e-09
cyclist	complete	project	AT	2.7	1.35	The cyclist completed the project .	2.2174805053509772e-05	team_(0.049107455);government_(0.031658415);company_(0.022998033);city_(0.017600225);project_(0.016325787);	4.774851694588911e-11
biker	wear	swimsuit	AT	2.1	1.45	The biker wore the swimsuit .			
dog	pull	trigger	AT	2.8	2.54	The dog pulled the trigger .	0.0007278071716427803	man_(0.18772964);guard_(0.0995176);gun_(0.030972956);shooter_(0.02558862);doctor_(0.024486486);	2.899178119797341e-11
carver	build	house	AT	2.9	1.95	The carver built the house .			
child	cut	tree	AT	1.75	1.44	The child cut the tree .	0.005475799087435007	man_(0.11018378);boy_(0.032540303);men_(0.029887214);woman_(0.025087854);wind_(0.022429727);	1.7435135557519743e-09
professor	open	jail	AT	1.2	0.4	The professor opened the jail .	0.0011539957486093044	man_(0.059679713);guards_(0.04853537);guard_(0.0448073);sheriff_(0.02413487);Mayor_(0.023120185);	6.250005846197837e-09
mechanic	assemble	art	AT	1.7	1.1	The mechanic assembled the art .	0.000325173168675974	others_(0.042320803);men_(0.024250424);artist_(0.023332871);group_(0.020247934);man_(0.019947568);	6.584279788057756e-10
soldier	fight	cancer	AT	3.1	1.87	The soldier fought the cancer .	0.0008510318002663553	family_(0.104660995);children_(0.06049826);couple_(0.04558229);band_(0.028925152);women_(0.021246145);	2.092754164406685e-10
cook	clean	window	AT	2.3	1.68	The cook cleaned the window .	0.007917387410998344	maid_(0.087832525);men_(0.059151243);man_(0.05797707);woman_(0.048922308);boy_(0.031474277);	2.343606905763629e-11
surfer	wear	tuxedo	AT	2.1	1.87	The surfer wore the tuxedo .			
child	ride	bull	AT	2.0	1.55	The child rode the bull .	0.014541232027113438	man_(0.057851925);boy_(0.046029147);girl_(0.034336);woman_(0.026733946);king_(0.020687886);	1.7435135557519743e-09
gardener	gather	flag	AT	1.9	1.18	The gardener gathered the flag .			
player	enjoy	beer	AT	4.5	1.43	The player enjoyed the beer .	0.0007531550945714116	man_(0.092755035);boy_(0.06711298);men_(0.052884206);boys_(0.051694088);others_(0.02455545);	8.216115565673476e-10
biologist	use	razor	AT	3.3	1.65	The biologist used the razor .	5.397828499553725e-05	man_(0.03860645);woman_(0.023927756);boy_(0.016524706);killer_(0.015685704);men_(0.0140349865);	1.6054856055713884e-10
surgeon	perform	dance	AT	2.4	1.46	The surgeon performed the dance .	3.0530944059137255e-05	dancers_(0.09814668);band_(0.07663217);group_(0.039749764);children_(0.03231531);audience_(0.026556512);	1.2357037615373656e-10
hiker	face	camera	AT	3.95	2.09	The hiker faced the camera .			
student	read	hand	AT	2.4	1.2	The student read the hand .	0.002380032790824771	man_(0.19126263);boy_(0.0837619);woman_(0.05531906);girl_(0.037959043);guard_(0.02716111);	7.055771078512407e-09
surfer	wear	tie	AT	2.0	1.76	The surfer wore the tie .			
soldier	throw	snowball	AT	1.8	0.98	The soldier threw the snowball .	0.007144467905163765	man_(0.14285305);boy_(0.06556057);girl_(0.0642745);woman_(0.060600035);guy_(0.034740645);	2.092754164406685e-10
butcher	sell	weapon	AT	1.6	0.73	The butcher sold the weapon .	0.0016436964506283402	man_(0.052055597);government_(0.030381402);bastard_(0.028715964);company_(0.025989253);guy_(0.021379167);	1.8002754842427748e-10
president	visit	grandmother	AT	4.45	1.77	The president visited the grandmother .	0.002931194147095084	children_(0.059521757);boy_(0.034584466);family_(0.032270286);couple_(0.02355109);child_(0.020919424);	2.6635975203248563e-08
traveller	check	team	AT	3.0	1.97	The traveller checked the team .			
sailor	tie	necktie	AT	3.5	1.91	The sailor tied the necktie .	0.0005358092021197081	man_(0.08846301);woman_(0.072222956);girl_(0.049662925);boy_(0.04349021);men_(0.032318253);	1.3991879486627279e-12
patient	fight	fire	AT	1.95	1.4	The patient fought the fire .	0.0002623158216010779	men_(0.075923584);man_(0.07525447);woman_(0.05696944);flames_(0.049575932);vampires_(0.027925424);	7.598418561016729e-10
soldier	wear	jeans	AT	3.85	1.8	The soldier wore the jeans .	0.0038717533461749554	man_(0.24574141);guy_(0.22081542);woman_(0.08353662);girl_(0.0570061);boy_(0.045104958);	2.092754164406685e-10
butcher	carve	stone	AT	2.3	1.79	The butcher carved the stone .	0.0005352449370548129	man_(0.044776037);wind_(0.038376633);gods_(0.035674);woman_(0.030286783);angels_(0.023284353);	1.8002754842427748e-10
policeman	hit	ball	AT	2.7	1.27	The policeman hit the ball .	0.001212787232361734	man_(0.07054036);batter_(0.0692309);pitcher_(0.053677227);guy_(0.043055493);quarterback_(0.039778486);	1.2894552613162968e-11
nurse	push	mower	AT	1.45	0.74	The nurse pushed the mower .	0.009284411557018757	man_(0.20346949);boy_(0.091076106);driver_(0.06591195);woman_(0.06412039);girl_(0.0347921);	2.4471873416587187e-09
illustrator	draw	carriage	AT	5.15	1.8	The illustrator drew the carriage .	4.660547801904613e-06	driver_(0.19595592);man_(0.061018493);boy_(0.03380657);woman_(0.024754867);captain_(0.02416927);	3.895556766053687e-09
soldier	carry	ball	AT	1.7	1.45	The soldier carried the ball .	0.007303075399249792	man_(0.06629011);captain_(0.056543905);referee_(0.04003133);player_(0.024664681);boy_(0.023884999);	2.092754164406685e-10
child	drink	beer	AT	2.0	1.76	The child drank the beer .	0.0028242652770131826	man_(0.15774007);boy_(0.08493701);men_(0.048962574);girl_(0.039636966);woman_(0.029392103);	1.7435135557519743e-09
soldier	hang	picture	AT	3.2	2.23	The soldier hung the picture .	0.004469681531190872	woman_(0.06590012);photographer_(0.052824974);man_(0.051177166);clerk_(0.031806886);girl_(0.030723833);	2.092754164406685e-10
footballer	deliver	lecture	AT	3.2	2.29	The footballer delivered the lecture .	3.601795106078498e-05	professor_(0.049815893);President_(0.039710216);teacher_(0.031422235);president_(0.023890782);Professor_(0.021491013);	7.580812366736467e-11
general	gather	bread	AT	1.85	1.39	The general gathered the bread .	0.0011394604807719588	boy_(0.10137806);man_(0.08955161);girl_(0.06776957);woman_(0.06572701);men_(0.035506297);	5.5051454950216794e-08
