SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
surgeon	perform	surgery	T	6.85	0.48	The surgeon performed the surgery .	0.22234484553337097	hospital_(0.23976184);surgeon_(0.22234485);doctor_(0.11328875);doctors_(0.047957215);surgeons_(0.045121808);	6.804211238886637e-08
butcher	cut	meat	T	6.75	0.7	The butcher cut the meat .	0.18373186886310577	butcher_(0.18373187);knife_(0.05238386);chef_(0.03283918);man_(0.02627172);farmer_(0.017851084);	2.424425701974542e-06
professor	deliver	lecture	T	6.6	0.73	The professor delivered the lecture .	0.0632244199514389	author_(0.13494475);speaker_(0.10616813);professor_(0.06322442);chancellor_(0.046079855);president_(0.04216251);	2.0542412926261022e-07
soldier	hear	command	T	6.1	1.64	The soldier heard the command .	0.02620955929160118	robot_(0.036849763);dog_(0.036593415);soldier_(0.02620956);computer_(0.024331411);man_(0.018852707);	1.8611209497976233e-06
soldier	cross	river	T	4.5	1.6	The soldier crossed the river .	0.003958918619900942	boat_(0.04341692);soldiers_(0.037823144);men_(0.029239729);train_(0.025307192);army_(0.023528684);	1.8611209497976233e-06
farmer	use	shovel	T	5.95	1.5	The farmer used the shovel .	0.02283005602657795	man_(0.07495745);boy_(0.034717254);woman_(0.026783038);farmer_(0.022830056);victim_(0.019833433);	1.4144354736345122e-06
student	wear	glass	T	5.55	1.36	The student wore the glass .	0.0010939992498606443	man_(0.052506335);woman_(0.03348575);girl_(0.025925776);boy_(0.018129997);glass_(0.016272841);	2.0475678752518434e-07
smuggler	sell	weapon	T	6.5	0.5	The smuggler sold the weapon .			
carpenter	grab	board	T	5.85	1.74	The carpenter grabbed the board .			
breeder	sell	dog	T	6.25	0.94	The breeder sold the dog .			
teacher	use	blackboard	T	5.95	1.99	The teacher used the blackboard .	0.010345728136599064	students_(0.12781613);team_(0.04284408);class_(0.025846358);author_(0.024232753);researchers_(0.020389527);	1.8381183508608956e-07
photographer	capture	image	T	6.95	0.22	The photographer captured the image .	0.06593281775712967	author_(0.074276604);camera_(0.07384069);photographer_(0.06593282);user_(0.05529041);drone_(0.022900272);	3.041116514168607e-08
student	celebrate	graduation	T	6.7	0.56	The student celebrated the graduation .	0.00576715636998415	students_(0.11054117);community_(0.05100618);university_(0.036929466);school_(0.031998213);team_(0.030018516);	2.0475678752518434e-07
professor	open	congress	T	3.0	2.26	The professor opened the congress .	0.00030944307218305767	president_(0.26604563);President_(0.17789584);speaker_(0.056792375);delegates_(0.022949696);Speaker_(0.020804388);	2.0542412926261022e-07
dealer	examine	car	T	6.4	0.8	The dealer examined the car .	0.007297813426703215	police_(0.2947057);FBI_(0.06434408);EPA_(0.023728);driver_(0.022010626);inspector_(0.021659961);	2.702679857691237e-08
illustrator	decorate	book	T	6.3	0.78	The illustrator decorated the book .			
patient	fight	cancer	T	5.65	1.01	The patient fought the cancer .	0.025921180844306946	body_(0.07340052);doctors_(0.040745527);doctor_(0.03707942);patient_(0.02592118);vaccine_(0.02332885);	2.1770485147953877e-07
hiker	face	mountain	T	6.15	1.19	The hiker faced the mountain .			
soldier	wear	uniform	T	6.9	0.3	The soldier wore the uniform .	0.01698734052479267	president_(0.029039763);man_(0.022697434);actor_(0.01932024);officer_(0.017468574);soldier_(0.01698734);	1.8611209497976233e-06
cheerleader	perform	dance	T	5.75	1.58	The cheerleader performed the dance .			
biologist	use	microscope	T	6.7	0.64	The biologist used the microscope .	0.0013309161877259612	researchers_(0.101824515);students_(0.05151365);team_(0.049268242);student_(0.04051242);doctor_(0.037260193);	4.4818975197813415e-07
child	ride	bus	T	5.3	2.19	The child rode the bus .	0.0025524774100631475	kids_(0.029675195);mayor_(0.02909834);police_(0.020672575);family_(0.020297492);girls_(0.016233703);	9.701814178697532e-07
surgeon	examine	patient	T	6.05	1.56	The surgeon examined the patient .	0.05035407468676567	doctor_(0.46240142);doctors_(0.108917914);physician_(0.08597729);psychiatrist_(0.061186507);surgeon_(0.050354075);	6.804211238886637e-08
cowboy	enjoy	ride	T	5.6	1.71	The cowboy enjoyed the ride .	5.9753929235739633e-05	children_(0.2351483);kids_(0.192173);family_(0.10880236);girls_(0.05295044);boys_(0.038235497);	3.383242699328548e-07
player	gather	ball	T	5.55	1.4	The player gathered the ball .	0.012113019824028015	boys_(0.07759008);crowd_(0.070323914);players_(0.062220883);police_(0.048587613);referee_(0.043626484);	7.658856588932395e-07
cowboy	ride	bull	T	5.7	1.0	The cowboy rode the bull .	0.007307839579880238	boy_(0.073004596);kids_(0.04968748);boys_(0.041315272);children_(0.031483203);girl_(0.025071314);	3.383242699328548e-07
student	drink	beer	T	4.6	1.43	The student drank the beer .	0.001130852266214788	man_(0.067211784);bartender_(0.055597804);dog_(0.046558727);girl_(0.027518708);guy_(0.026639713);	2.0475678752518434e-07
butcher	carve	meat	T	5.75	1.97	The butcher carved the meat .	0.07261291146278381	butcher_(0.07261291);artist_(0.04837709);chef_(0.043943446);man_(0.022950523);chefs_(0.019844828);	2.424425701974542e-06
traveller	check	bag	T	6.0	1.14	The traveller checked the bag .	0.00011280737089691684	police_(0.24366313);officer_(0.15242931);man_(0.047426376);officers_(0.039719142);woman_(0.032725465);	4.087215188519622e-08
soldier	release	prisoner	T	4.3	1.82	The soldier released the prisoner .	0.0035660620778799057	police_(0.2784362);court_(0.081743);judge_(0.04808834);authorities_(0.044567175);guard_(0.036005236);	1.8611209497976233e-06
gardener	push	mower	T	5.65	1.71	The gardener pushed the mower .			
soldier	check	rifle	T	6.85	0.36	The soldier checked the rifle .	0.0015672816662117839	police_(0.14373095);FBI_(0.11958017);officer_(0.10592155);deputy_(0.04711352);sheriff_(0.03699055);	1.8611209497976233e-06
student	enjoy	beer	T	4.7	2.05	The student enjoyed the beer .	0.0028914392460137606	kids_(0.06358346);children_(0.04424117);boys_(0.043970123);girls_(0.035569534);men_(0.033414993);	2.0475678752518434e-07
child	find	doll	T	5.65	1.53	The child found the doll .	0.02108203060925007	police_(0.13873278);family_(0.06430886);woman_(0.03287245);owner_(0.028972566);children_(0.025031807);	9.701814178697532e-07
soldier	hold	flag	T	5.2	1.94	The soldier held the flag .	0.045525263994932175	man_(0.04916037);woman_(0.049030207);soldier_(0.045525264);boy_(0.027987983);soldiers_(0.019758975);	1.8611209497976233e-06
dog	fetch	ball	T	5.5	2.09	The dog fetched the ball .	0.006710730958729982	boy_(0.0792457);referee_(0.050067607);man_(0.041920114);coach_(0.040766675);girl_(0.030305741);	2.2933345462661237e-06
child	open	present	T	6.7	0.64	The child opened the present .	0.0009481679880991578	President_(0.09831829);president_(0.07117241);minister_(0.026886621);government_(0.011901728);governor_(0.011341988);	9.701814178697532e-07
soldier	throw	bomb	T	5.8	0.81	The soldier threw the bomb .	0.009770506992936134	man_(0.0904066);woman_(0.057389695);girl_(0.046438023);bomber_(0.042749386);boy_(0.041455943);	1.8611209497976233e-06
farmer	spray	pesticide	T	6.7	0.46	The farmer sprayed the pesticide .	0.07888635993003845	farmer_(0.07888636);man_(0.048235696);company_(0.042020436);police_(0.026190901);officer_(0.023946632);	1.4144354736345122e-06
programmer	load	file	T	6.65	0.48	The programmer loaded the file .	0.0009460548171773553	script_(0.211667);program_(0.08720529);command_(0.05621276);user_(0.047936823);server_(0.031488147);	1.0760000890286392e-07
child	throw	ball	T	6.35	0.57	The child threw the ball .	0.00452594505622983	coach_(0.108560644);referee_(0.10570456);pitcher_(0.03437437);quarterback_(0.030187171);ref_(0.027661918);	9.701814178697532e-07
boss	promise	promotion	T	5.95	1.36	The boss promised the promotion .	0.0032899444922804832	company_(0.03688756);promoter_(0.025447477);mayor_(0.017498054);man_(0.015122348);newspaper_(0.012954433);	1.7177067093143705e-06
witness	report	crime	T	6.4	0.73	The witness reported the crime .	0.0011348649859428406	victim_(0.21117258);Tribune_(0.08670374);newspaper_(0.049422283);police_(0.047765777);Post_(0.031977907);	9.4019935659162e-07
professor	donate	book	T	4.8	1.83	The professor donated the book .	0.008589603006839752	author_(0.19908985);publisher_(0.08217988);library_(0.07462097);school_(0.04047117);family_(0.026963625);	2.0542412926261022e-07
waiter	pour	wine	T	6.6	0.58	The waiter poured the wine .	0.25480514764785767	waiter_(0.25480515);bartender_(0.16983333);man_(0.047662538);waitress_(0.03874242);woman_(0.031905502);	2.247741122118896e-07
nurse	hand	lancet	T	5.8	1.47	The nurse handed the lancet .	0.035447217524051666	doctor_(0.1581994);surgeon_(0.053514056);patient_(0.050464522);man_(0.048447464);nurse_(0.035447218);	4.6325723701556853e-07
footballer	pass	ball	T	6.75	0.7	The footballer passed the ball .	0.00048299861373379827	quarterback_(0.099349506);referee_(0.044470847);receiver_(0.03849101);coach_(0.038360696);team_(0.031492837);	2.3458650844077056e-07
engineer	draw	turbine	T	5.4	1.43	The engineer drew the turbine .	0.018637927249073982	artist_(0.48680493);author_(0.06816041);model_(0.024749333);engineer_(0.018637927);user_(0.013434591);	2.6308345013603684e-07
archeologist	examine	epigraph	T	5.5	1.72	The archeologist examined the epigraph .			
child	write	conjugation	T	3.95	1.94	The child wrote the conjugation .	0.0003626257530413568	author_(0.19333652);translator_(0.09131247);authors_(0.045242973);editor_(0.04094962);writer_(0.028723646);	9.701814178697532e-07
doctor	write	diagnosis	T	6.8	0.4	The doctor wrote the diagnosis .	0.37214332818984985	doctor_(0.37214333);physician_(0.07918796);author_(0.06395247);psychiatrist_(0.05583654);patient_(0.053153332);	5.813052439407329e-07
engineer	complete	painting	AT	1.85	1.11	The engineer completed the painting .	0.0003363181313034147	artist_(0.4037602);painter_(0.037989687);students_(0.029939722);student_(0.027598394);author_(0.02259848);	2.6308345013603684e-07
sailor	face	wall	AT	2.1	1.81	The sailor faced the wall .	6.218932685442269e-05	camera_(0.025136767);door_(0.023073746);prisoner_(0.016640205);woman_(0.015208056);girl_(0.014424043);	9.762806740809538e-08
businessman	tie	prisoner	AT	1.45	0.8	The businessman tied the prisoner .	7.557158096460626e-05	guards_(0.29063234);guard_(0.12845032);police_(0.055414222);policeman_(0.03802521);officers_(0.027898055);	3.72633834899716e-08
jockey	ride	wave	AT	1.6	1.2	The jockey rode the wave .			
politician	sign	paint	AT	2.25	1.61	The politician signed the paint .	0.00018480513244867325	artist_(0.3986376);painter_(0.04254203);author_(0.035721224);artists_(0.03382198);owner_(0.015564602);	1.7826735643211578e-07
spectator	hear	horn	AT	4.75	1.48	The spectator heard the horn .	0.00011925239232368767	man_(0.06631559);horse_(0.032242183);boy_(0.022634208);men_(0.022028815);woman_(0.018027605);	2.9215245334057727e-08
deejay	mix	ingredient	AT	2.1	1.3	The deejay mixed the ingredient .			
mother	hang	rifle	AT	2.35	1.96	The mother hung the rifle .	0.004671374335885048	man_(0.061476514);owner_(0.03493978);boy_(0.034023028);police_(0.032184597);soldier_(0.0273438);	3.557462378012133e-07
goalkeeper	catch	fish	AT	1.65	1.39	The goalkeeper caught the fish .	5.894063360756263e-05	fisherman_(0.09692951);man_(0.06395856);fishermen_(0.048814207);boy_(0.032782063);farmer_(0.018032841);	3.30678687987529e-07
surfer	flip	pancake	AT	2.55	1.94	The surfer flipped the pancake .			
surgeon	examine	car	AT	1.2	0.4	The surgeon examined the car .	0.0001182916239486076	police_(0.2947057);FBI_(0.06434408);EPA_(0.023728);driver_(0.022010626);inspector_(0.021659961);	6.804211238886637e-08
doctor	help	cook	AT	2.05	1.6	The doctor helped the cook .	0.006463254801928997	children_(0.022188485);kids_(0.022035642);police_(0.017244324);man_(0.01710334);students_(0.015480962);	5.813052439407329e-07
driver	hear	baby	AT	3.25	1.7	The driver heard the baby .	0.005552264861762524	doctor_(0.08865056);mother_(0.051006485);baby_(0.047210548);man_(0.03213051);woman_(0.031555116);	3.2922869763751805e-07
referee	move	furniture	AT	1.7	0.78	The referee moved the furniture .	0.00015361144323833287	police_(0.088421315);landlord_(0.07031004);family_(0.049426854);owner_(0.040091723);man_(0.02524101);	2.4330407200068294e-07
dealer	check	net	AT	2.95	2.04	The dealer checked the net .	0.00011646217171801254	author_(0.076249495);FBI_(0.0200732);authors_(0.01917606);researchers_(0.019072248);user_(0.015302725);	2.702679857691237e-08
baker	gather	soldier	AT	1.0	0.0	The baker gathered the soldier .	0.0003027882776223123	commander_(0.07577021);officer_(0.052591715);officers_(0.037928976);soldiers_(0.028485293);captain_(0.02681566);	5.806492708870792e-07
customer	read	music	AT	2.6	1.77	The customer read the music .	0.0001475809986004606	lyrics_(0.16846399);musicians_(0.027666507);words_(0.022393312);notes_(0.020556316);music_(0.014707085);	1.9978178045221284e-07
firefighter	fight	crime	AT	2.05	1.4	The firefighter fought the crime .	6.576863961527124e-05	police_(0.16983727);community_(0.02753356);people_(0.026575303);law_(0.022170557);victims_(0.021034267);	8.155885211635905e-08
hairstylist	wash	infant	AT	2.85	2.26	The hairstylist washed the infant .			
skipper	assemble	bicycle	AT	2.15	1.85	The skipper assembled the bicycle .			
mechanic	fix	roof	AT	2.1	1.55	The mechanic fixed the roof .	0.0032799250911921263	contractor_(0.050502554);landlord_(0.027523618);owner_(0.026810655);police_(0.02647072);government_(0.023270143);	1.9648047100417898e-07
skier	gain	ball	AT	2.05	1.12	The skier gained the ball .			
knight	hold	camera	AT	2.0	1.45	The knight held the camera .	0.00013725052122026682	man_(0.1147972);woman_(0.11143602);photographer_(0.049096815);girl_(0.03634702);reporter_(0.021241099);	5.617464466922684e-07
general	win	toy	AT	1.55	0.92	The general won the toy .	2.67930136033101e-05	boy_(0.15956755);child_(0.09764592);winner_(0.093008906);girl_(0.09288057);children_(0.029248027);	1.3754444808000699e-05
singer	hold	sword	AT	1.5	0.74	The singer held the sword .	0.000494073610752821	man_(0.079355314);woman_(0.054651275);girl_(0.047689147);boy_(0.035499778);knight_(0.024260793);	6.955826847843127e-07
programmer	describe	monument	AT	2.95	2.04	The programmer described the monument .	6.148820102680475e-05	museum_(0.06792542);artist_(0.06393771);city_(0.038660243);Smithsonian_(0.024969786);Times_(0.023171725);	1.0760000890286392e-07
player	pass	exam	AT	4.45	1.77	The player passed the exam .	0.0055513582192361355	student_(0.10290559);girl_(0.08959951);students_(0.08388727);candidate_(0.068481945);candidates_(0.047396988);	7.658856588932395e-07
cheerleader	shake	drink	AT	2.75	1.67	The cheerleader shook the drink .			
librarian	climb	tree	AT	1.8	1.5	The librarian climbed the tree .			
producer	release	prisoner	AT	1.6	0.97	The producer released the prisoner .	3.503867992549203e-05	police_(0.2784362);court_(0.081743);judge_(0.04808834);authorities_(0.044567175);guard_(0.036005236);	3.0718524612893816e-07
guard	open	present	AT	2.05	1.28	The guard opened the present .	0.0016185089480131865	President_(0.09831829);president_(0.07117241);minister_(0.026886621);government_(0.011901728);governor_(0.011341988);	3.042001708308817e-06
barber	use	microscope	AT	1.2	0.6	The barber used the microscope .			
painter	decorate	cake	AT	2.6	1.71	The painter decorated the cake .	0.0005645678611472249	kids_(0.1232101);children_(0.1123331);girls_(0.10768285);family_(0.052171435);boys_(0.05207262);	5.8803383495842354e-08
champion	hold	guitar	AT	2.95	1.83	The champion held the guitar .	0.0001224541774718091	man_(0.073221885);woman_(0.05717403);girl_(0.05230896);boy_(0.03583323);other_(0.028195865);	3.993587824879796e-07
sculptor	carve	meat	AT	2.45	1.8	The sculptor carved the meat .			
artist	assemble	tent	AT	2.0	1.1	The artist assembled the tent .	0.005073030013591051	men_(0.11469035);boys_(0.060085397);team_(0.0581595);crew_(0.05788394);group_(0.05725913);	1.411325683875475e-06
bartender	shake	flag	AT	2.05	1.6	The bartender shook the flag .	4.607138180290349e-05	wind_(0.3641135);crowd_(0.043343075);man_(0.03900841);breeze_(0.03204561);soldiers_(0.017597634);	1.7538779673031968e-07
cook	cut	grass	AT	3.35	2.01	The cook cut the grass .	0.0001515978656243533	man_(0.04324181);boys_(0.035672743);farmer_(0.032496266);kids_(0.029088156);boy_(0.025230614);	5.300461793922295e-07
killer	pull	cart	AT	2.5	1.94	The killer pulled the cart .	0.00019801181042566895	driver_(0.106683105);man_(0.06752229);woman_(0.043123443);men_(0.027556552);boy_(0.02694502);	1.003360011964105e-06
pilot	begin	performance	AT	2.4	1.88	The pilot began the performance .	0.00012894332758150995	band_(0.2005629);choir_(0.08583922);orchestra_(0.07948011);cast_(0.026487168);group_(0.023567973);	7.210271633084631e-07
horse	pull	suitcase	AT	1.55	1.36	The horse pulled the suitcase .	0.0006483546458184719	man_(0.1608378);driver_(0.10371484);woman_(0.08720148);boy_(0.027056871);men_(0.026871927);	2.048576789093204e-06
tailor	sew	wound	AT	1.6	1.11	The tailor sewed the wound .	0.0003379008558113128	doctor_(0.36772573);surgeon_(0.15983936);nurse_(0.101738155);doctors_(0.055708367);nurses_(0.03329012);	1.799722554096661e-06
athlete	win	toy	AT	3.15	2.26	The athlete won the toy .	0.0007341901655308902	boy_(0.15956755);child_(0.09764592);winner_(0.093008906);girl_(0.09288057);children_(0.029248027);	1.266841991309775e-07
philologist	examine	camera	AT	2.3	1.27	The philologist examined the camera .			
lumberjack	stack	book	AT	2.2	1.17	The lumberjack stacked the book .			
butcher	use	camera	AT	2.05	1.53	The butcher used the camera .	6.832899816799909e-05	author_(0.035420015);man_(0.030010507);FBI_(0.020646289);students_(0.020199355);photographer_(0.019414417);	2.424425701974542e-06
carpenter	fix	shoe	AT	1.2	0.51	The carpenter fixed the shoe .			
thief	grab	banana	AT	3.7	2.24	The thief grabbed the banana .	0.01351966429501772	man_(0.109546624);boy_(0.06147494);woman_(0.060559966);girl_(0.036660362);child_(0.028715508);	9.685575719231565e-08
electrician	check	rifle	AT	1.9	1.55	The electrician checked the rifle .			
smuggler	sell	flower	AT	2.4	1.83	The smuggler sold the flower .			
student	hear	command	AT	4.45	1.75	The student heard the command .	0.001648041419684887	robot_(0.036849763);dog_(0.036593415);soldier_(0.02620956);computer_(0.024331411);man_(0.018852707);	2.0475678752518434e-07
goalkeeper	hold	child	AT	2.7	1.65	The goalkeeper held the child .	5.574297392740846e-05	mother_(0.21129861);father_(0.12864743);woman_(0.10723708);man_(0.065921836);nurse_(0.04369985);	3.30678687987529e-07
scoutmaster	assemble	sailboat	AT	4.25	1.76	The scoutmaster assembled the sailboat .			
teacher	use	knife	AT	2.85	1.19	The teacher used the knife .	0.008177729323506355	man_(0.09455302);suspect_(0.058265097);woman_(0.056547914);teen_(0.038883314);victim_(0.037738357);	1.8381183508608956e-07
chemist	sell	dog	AT	1.9	1.45	The chemist sold the dog .	1.8020024072029628e-05	owner_(0.24814782);family_(0.12222741);woman_(0.064033754);owners_(0.062514156);man_(0.05224449);	1.8740371388048516e-06
gardener	push	demonstrator	AT	2.6	2.01	The gardener pushed the demonstrator .			
lumberjack	use	lancet	AT	2.75	1.81	The lumberjack used the lancet .			
gardener	cut	fish	AT	1.45	0.74	The gardener cut the fish .			
barber	cut	cake	AT	2.1	1.51	The barber cut the cake .			
child	eat	bone	AT	2.85	2.08	The child ate the bone .	0.0018390356563031673	dog_(0.2063706);cat_(0.09553256);bird_(0.03859658);fish_(0.03777073);fox_(0.021537537);	9.701814178697532e-07
illustrator	decorate	garden	AT	3.0	1.73	The illustrator decorated the garden .			
painter	mix	drink	AT	2.8	1.33	The painter mixed the drink .	0.00014831783482804894	bartender_(0.10884555);chemist_(0.08185685);woman_(0.0344404);man_(0.03082769);girl_(0.019391153);	5.8803383495842354e-08
undertaker	dig	trench	AT	3.2	2.11	The undertaker dug the trench .			
priest	celebrate	graduation	AT	3.85	2.2	The priest celebrated the graduation .	0.00026835312019102275	students_(0.11054117);community_(0.05100618);university_(0.036929466);school_(0.031998213);team_(0.030018516);	1.8661032186173543e-07
mason	fix	tire	AT	3.25	2.41	The mason fixed the tire .			
hairstylist	fix	bike	AT	1.25	0.43	The hairstylist fixed the bike .			
fisherman	catch	ball	AT	2.2	1.75	The fisherman caught the ball .	0.0008282552007585764	defender_(0.06317454);referee_(0.04212797);player_(0.042020593);keeper_(0.034022693);man_(0.033439174);	6.544647703776718e-07
professor	wear	goggles	AT	4.7	1.95	The professor wore the goggles .	0.003215133212506771	man_(0.059055805);boy_(0.032795485);woman_(0.03038147);girl_(0.026310127);men_(0.016926227);	2.0542412926261022e-07
waiter	mix	cement	AT	1.5	1.12	The waiter mixed the cement .	0.00021982898761052638	chemist_(0.055830397);man_(0.03611467);woman_(0.029721398);men_(0.026987003);machine_(0.023446716);	2.247741122118896e-07
teenager	hear	lecture	AT	4.65	2.06	The teenager heard the lecture .	0.0007476285099983215	students_(0.15057425);audience_(0.10867944);student_(0.055634163);president_(0.021698568);author_(0.01882531);	1.7937448149041302e-07
secretary	write	sonnet	AT	3.55	2.44	The secretary wrote the sonnet .	3.384763476788066e-05	poet_(0.39589337);author_(0.08253074);Pope_(0.027457472);Buddha_(0.025065532);pope_(0.023912316);	1.2677460858867562e-07
child	build	sculpture	AT	3.95	1.88	The child built the sculpture .	0.0005774266901426017	artist_(0.26670548);artists_(0.03772284);students_(0.031626407);city_(0.028621059);government_(0.018433733);	9.701814178697532e-07
player	gather	grass	AT	2.4	1.8	The player gathered the grass .	0.0005841663223691285	wind_(0.05491782);farmer_(0.0341452);man_(0.027212335);boy_(0.025911275);birds_(0.025720228);	7.658856588932395e-07
guest	hang	laundry	AT	3.9	2.0	The guest hung the laundry .	0.0010235306108370423	kids_(0.056621037);man_(0.055761077);woman_(0.036779277);boys_(0.03490371);girls_(0.0340858);	4.206855464872206e-06
goalkeeper	throw	bomb	AT	1.05	0.22	The goalkeeper threw the bomb .	3.331975676701404e-05	man_(0.0904066);woman_(0.057389695);girl_(0.046438023);bomber_(0.042749386);boy_(0.041455943);	3.30678687987529e-07
tourist	ride	skate	AT	3.7	2.17	The tourist rode the skate .	0.0004968038410879672	kids_(0.036306936);man_(0.024445629);dog_(0.02354566);boy_(0.019660154);boys_(0.019187959);	5.093536401545862e-07
cyclist	complete	project	AT	2.7	1.35	The cyclist completed the project .	0.0002076648670481518	team_(0.09349604);students_(0.075093515);contractor_(0.046074267);company_(0.036067117);school_(0.028714983);	1.8781869925987849e-07
biker	wear	swimsuit	AT	2.1	1.45	The biker wore the swimsuit .			
dog	pull	trigger	AT	2.8	2.54	The dog pulled the trigger .	0.000825583643745631	president_(0.10981909);NRA_(0.06735372);man_(0.03505774);FBI_(0.030334504);government_(0.025699617);	2.2933345462661237e-06
carver	build	house	AT	2.9	1.95	The carver built the house .			
child	cut	tree	AT	1.75	1.44	The child cut the tree .	0.0045559159480035305	man_(0.086330906);police_(0.05948547);boys_(0.036509376);men_(0.036046058);boy_(0.032417156);	9.701814178697532e-07
professor	open	jail	AT	1.2	0.4	The professor opened the jail .	0.00010554236359894276	police_(0.05923381);governor_(0.05182236);mayor_(0.045131344);government_(0.04185463);authorities_(0.037849743);	2.0542412926261022e-07
mechanic	assemble	art	AT	1.7	1.1	The mechanic assembled the art .	3.615787863964215e-05	artist_(0.42684513);artists_(0.047803085);author_(0.04003677);curator_(0.022055734);team_(0.02027812);	1.9648047100417898e-07
soldier	fight	cancer	AT	3.1	1.87	The soldier fought the cancer .	0.0002575605467427522	body_(0.07340052);doctors_(0.040745527);doctor_(0.03707942);patient_(0.02592118);vaccine_(0.02332885);	1.8611209497976233e-06
cook	clean	window	AT	2.3	1.68	The cook cleaned the window .	0.00015877169789746404	police_(0.10593693);man_(0.061219044);woman_(0.039314855);owner_(0.02681787);cleaner_(0.020889364);	5.300461793922295e-07
surfer	wear	tuxedo	AT	2.1	1.87	The surfer wore the tuxedo .			
child	ride	bull	AT	2.0	1.55	The child rode the bull .	0.011919536627829075	boy_(0.073004596);kids_(0.04968748);boys_(0.041315272);children_(0.031483203);girl_(0.025071314);	9.701814178697532e-07
gardener	gather	flag	AT	1.9	1.18	The gardener gathered the flag .			
player	enjoy	beer	AT	4.5	1.43	The player enjoyed the beer .	0.0014976575039327145	kids_(0.06358346);children_(0.04424117);boys_(0.043970123);girls_(0.035569534);men_(0.033414993);	7.658856588932395e-07
biologist	use	razor	AT	3.3	1.65	The biologist used the razor .	0.00021994530106894672	man_(0.056430284);woman_(0.047871303);student_(0.025993442);dentist_(0.024485923);user_(0.021893013);	4.4818975197813415e-07
surgeon	perform	dance	AT	2.4	1.46	The surgeon performed the dance .	3.7940430047456175e-05	group_(0.09370859);dancers_(0.09034137);band_(0.045788366);girls_(0.037796035);couple_(0.03270887);	6.804211238886637e-08
hiker	face	camera	AT	3.95	2.09	The hiker faced the camera .			
student	read	hand	AT	2.4	1.2	The student read the hand .	0.006689971778541803	man_(0.03992238);machine_(0.028055385);hand_(0.022026217);reader_(0.01961632);computer_(0.01455905);	2.0475678752518434e-07
surfer	wear	tie	AT	2.0	1.76	The surfer wore the tie .			
soldier	throw	snowball	AT	1.8	0.98	The soldier threw the snowball .	0.0025576672051101923	boy_(0.1457511);girl_(0.10674937);man_(0.07632701);kid_(0.030361716);woman_(0.028131139);	1.8611209497976233e-06
butcher	sell	weapon	AT	1.6	0.73	The butcher sold the weapon .	0.0006054099067114294	owner_(0.11705351);man_(0.07416005);seller_(0.058923796);police_(0.046814997);dealer_(0.029592829);	2.424425701974542e-06
president	visit	grandmother	AT	4.45	1.77	The president visited the grandmother .	0.00541548291221261	family_(0.14628227);children_(0.04476342);grandson_(0.039281026);police_(0.034027204);grandmother_(0.02479267);	1.291517861545799e-07
traveller	check	team	AT	3.0	1.97	The traveller checked the team .	2.8685083179880166e-06	team_(0.118836746);coach_(0.020715665);NCAA_(0.018646134);referee_(0.017445272);FBI_(0.011970981);	4.087215188519622e-08
sailor	tie	necktie	AT	3.5	1.91	The sailor tied the necktie .	0.0004900086205452681	man_(0.08126609);boy_(0.04418681);woman_(0.040278617);girl_(0.023763819);groom_(0.022501621);	9.762806740809538e-08
patient	fight	fire	AT	1.95	1.4	The patient fought the fire .	0.0003700021479744464	man_(0.032930054);children_(0.028297095);boy_(0.022783022);cat_(0.019275092);boys_(0.018888151);	2.1770485147953877e-07
soldier	wear	jeans	AT	3.85	1.8	The soldier wore the jeans .	0.0010048802942037582	model_(0.056372173);actress_(0.047806866);singer_(0.036761362);designer_(0.03533054);man_(0.031805567);	1.8611209497976233e-06
butcher	carve	stone	AT	2.3	1.79	The butcher carved the stone .	7.372951949946582e-05	artist_(0.24079847);Japanese_(0.026604274);artists_(0.014913515);monks_(0.014604211);family_(0.013186761);	2.424425701974542e-06
policeman	hit	ball	AT	2.7	1.27	The policeman hit the ball .	0.00016197132936213166	ball_(0.111531734);pitcher_(0.06314916);batter_(0.05813137);player_(0.036028557);man_(0.034358367);	5.850245088367956e-08
nurse	push	mower	AT	1.45	0.74	The nurse pushed the mower .	0.0015088919317349792	man_(0.09271127);driver_(0.07708879);boy_(0.06328899);woman_(0.043129876);farmer_(0.027135137);	4.6325723701556853e-07
illustrator	draw	carriage	AT	5.15	1.8	The illustrator drew the carriage .			
soldier	carry	ball	AT	1.7	1.45	The soldier carried the ball .	0.0011075384682044387	man_(0.027930867);girl_(0.020127675);boys_(0.01901569);boy_(0.018101687);referee_(0.01777576);	1.8611209497976233e-06
child	drink	beer	AT	2.0	1.76	The child drank the beer .	0.004217925947159529	man_(0.067211784);bartender_(0.055597804);dog_(0.046558727);girl_(0.027518708);guy_(0.026639713);	9.701814178697532e-07
soldier	hang	picture	AT	3.2	2.23	The soldier hung the picture .	0.0013233263744041324	family_(0.0450444);woman_(0.03924663);man_(0.03708999);artist_(0.028346468);boy_(0.027016833);	1.8611209497976233e-06
footballer	deliver	lecture	AT	3.2	2.29	The footballer delivered the lecture .	8.28819702292094e-06	author_(0.13494475);speaker_(0.10616813);professor_(0.06322442);chancellor_(0.046079855);president_(0.04216251);	2.3458650844077056e-07
