SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
eraser	erase	stain	P	The eraser erased the stain .	-5.281815528869629	image_(-3.950448);ink_(-3.960969);date_(-4.1123514);error_(-4.126668);mark_(-4.14948);	-15.534172058105469
air	erase	stain	N	The air erased the stain .	-4.453812122344971	pain_(-2.9993443);tears_(-3.2791104);smell_(-3.475411);sound_(-3.722466);memory_(-3.7520528);	-18.688356399536133
man	erect	building	P	The man erected the building .	-4.968449592590332	sign_(-1.7627151);fence_(-2.6076477);statue_(-2.803273);monument_(-3.2044494);wall_(-3.206662);	-13.467172622680664
rabbit	erect	building	N	The rabbit erected the building .	-4.950035572052002	wall_(-2.4960866);fence_(-2.7686048);house_(-2.926499);statue_(-3.690205);pyramid_(-4.0574117);	-13.467172622680664
student	erect	wall	P	The student erected the wall .	-3.8624799251556396	sign_(-1.351032);banner_(-2.7121084);poster_(-3.030113);signs_(-3.1152875);statue_(-3.142021);	-15.30702018737793
rabbit	erect	wall	N	The rabbit erected the wall .	-2.496086597442627	wall_(-2.4960866);fence_(-2.7686048);house_(-2.926499);statue_(-3.690205);pyramid_(-4.0574117);	-15.30702018737793
knife	etch	pebbles	P	The knife etched the pebbles .			
pillow	etch	pebbles	N	The pillow etched the pebbles .			
knife	etch	rock	P	The knife etched the rock .	-6.253623962402344	words_(-3.2446978);message_(-3.4742813);letters_(-3.5310671);skin_(-3.9056284);mark_(-4.0274277);	-16.550886154174805
pillow	etch	rock	N	The pillow etched the rock .	-8.249531745910645	words_(-1.6885842);letters_(-2.7761657);message_(-2.8499649);word_(-3.7703521);inscription_(-3.8873985);	-16.550886154174805
cake	feed	rabbit	P	The cake fed the rabbit .	-6.457817554473877	world_(-3.2291646);children_(-3.375054);birds_(-3.4396596);dogs_(-3.8924832);pigs_(-3.9582105);	-15.229463577270508
air	feed	rabbit	N	The air fed the rabbit .	-9.323254585266113	fire_(-3.0372093);water_(-3.5150383);fish_(-3.5935256);earth_(-3.6668556);ocean_(-3.7742012);	-15.229463577270508
monkey	fill	bucket	P	The monkey filled the bucket .	-3.714963436126709	hole_(-2.4500058);space_(-3.3758442);bag_(-3.5136158);box_(-3.5562947);cage_(-3.693517);	-16.847291946411133
elephant	fill	bucket	N	The elephant filled the bucket .	-5.44233512878418	room_(-2.5156956);space_(-2.6844463);hole_(-3.3755589);crater_(-4.1791363);gap_(-4.2719746);	-16.847291946411133
water	fill	cup	P	The water filled the cup .	-6.207603931427002	pool_(-2.952084);hole_(-3.0051694);tank_(-3.3482938);well_(-3.58038);lake_(-3.6158223);	-14.851373672485352
car	fill	cup	N	The car filled the cup .	-7.592876434326172	gap_(-2.53701);space_(-2.5801885);street_(-2.7085912);driveway_(-3.057472);lane_(-3.3254316);	-14.851373672485352
water	fill	plate	P	The water filled the plate .	-8.654582977294922	pool_(-2.952084);hole_(-3.0051694);tank_(-3.3482938);well_(-3.58038);lake_(-3.6158223);	-14.798238754272461
house	fill	plate	N	The house filled the plate .	-8.376169204711914	yard_(-3.0206623);room_(-3.059843);space_(-3.111288);street_(-3.127039);void_(-3.158102);	-14.798238754272461
mud	fill	sink	P	The mud filled the sink .	-5.451353549957275	car_(-2.8035877);hole_(-3.0399425);truck_(-3.4376702);house_(-3.6815212);van_(-3.7496936);	-17.972135543823242
car	fill	sink	N	The car filled the sink .	-9.259227752685547	gap_(-2.53701);space_(-2.5801885);street_(-2.7085912);driveway_(-3.057472);lane_(-3.3254316);	-17.972135543823242
chef	film	cake	P	The chef filmed the cake .	-9.940382957458496	incident_(-1.4079996);exchange_(-2.4192455);encounter_(-2.7147775);event_(-3.4064126);conversation_(-3.5008416);	-16.782194137573242
lion	film	cake	N	The lion filmed the cake .	-10.914156913757324	video_(-3.0739546);incident_(-3.1179304);attack_(-3.3029814);scene_(-3.6805067);encounter_(-3.8859777);	-16.782194137573242
chef	film	man	P	The chef filmed the man .	-8.394068717956543	incident_(-1.4079996);exchange_(-2.4192455);encounter_(-2.7147775);event_(-3.4064126);conversation_(-3.5008416);	-14.96617317199707
bug	film	man	N	The bug filmed the man .	-4.956301212310791	event_(-3.3749874);attack_(-3.8516452);process_(-4.0185304);incident_(-4.0287538);conversation_(-4.030947);	-14.96617317199707
woman	film	sofa	P	The woman filmed the sofa .	-12.643777847290039	incident_(-1.4265804);exchange_(-2.3243046);encounter_(-2.6627254);scene_(-3.3776608);attack_(-3.5068188);	-16.562448501586914
dog	film	sofa	N	The dog filmed the sofa .	-11.271719932556152	incident_(-2.1593962);attack_(-2.9658613);event_(-3.2215872);encounter_(-3.2335424);scene_(-3.425826);	-16.562448501586914
child	film	water	P	The child filmed the water .	-10.38886547088623	incident_(-1.3903267);encounter_(-2.7686837);exchange_(-3.333629);scene_(-3.3546438);attack_(-3.390052);	-13.93812370300293
rabbit	film	water	N	The rabbit filmed the water .	-8.50487995147705	attack_(-3.0827374);event_(-3.1104589);incident_(-3.2317739);encounter_(-3.5281568);scene_(-3.6684918);	-13.93812370300293
wrench	fix	car	P	The wrench fixed the car .	-5.449790954589844	problem_(-0.7214891);hole_(-3.383076);leak_(-3.8062937);issue_(-4.17231);lock_(-4.2099113);	-13.64307975769043
lion	fix	car	N	The lion fixed the car .	-5.276045799255371	problem_(-1.9781903);fence_(-3.808131);hole_(-4.335738);mouse_(-4.3747015);damage_(-4.4382772);	-13.64307975769043
hammer	flatten	cake	P	The hammer flattened the cake .	-6.193839073181152	earth_(-2.8380613);stone_(-3.5914717);rock_(-3.7300825);ball_(-4.1736593);head_(-4.4260206);	-16.782194137573242
paper	flatten	cake	N	The paper flattened the cake .	-6.483441352844238	ink_(-4.357957);paper_(-4.4483423);surface_(-4.613084);image_(-4.6620455);letters_(-4.715188);	-16.782194137573242
car	flatten	cup	P	The car flattened the cup .	-10.06655216217041	building_(-2.9431846);house_(-3.1171653);tree_(-3.34216);bridge_(-3.6441314);statue_(-3.917775);	-14.851373672485352
cloud	flatten	cup	N	The cloud flattened the cup .	-9.810771942138672	moon_(-3.0398822);sun_(-3.200729);city_(-3.7441592);town_(-3.954494);mountain_(-3.982677);	-14.851373672485352
hand	fold	pillow	P	The hand folded the pillow .	-6.944992542266846	paper_(-1.8076215);letter_(-3.0916448);other_(-3.478253);book_(-3.7033734);sheet_(-4.015763);	-18.8008975982666
bug	fold	pillow	N	The bug folded the pillow .	-11.389976501464844	code_(-2.800552);program_(-3.7824626);script_(-3.929298);file_(-4.039325);header_(-4.298576);	-18.8008975982666
ice	freeze	pebbles	P	The ice froze the pebbles .			
sun	freeze	pebbles	N	The sun froze the pebbles .			
ice	freeze	rock	P	The ice froze the rock .	-5.556596279144287	water_(-1.7547888);ground_(-2.9670615);river_(-3.1145911);lake_(-3.9837544);sun_(-4.0297675);	-16.550886154174805
sun	freeze	rock	N	The sun froze the rock .	-7.853315830230713	earth_(-2.8728967);water_(-3.0202053);moon_(-3.1063182);world_(-3.2077587);Earth_(-3.243407);	-16.550886154174805
ice	freeze	water	P	The ice froze the water .	-1.7547887563705444	water_(-1.7547888);ground_(-2.9670615);river_(-3.1145911);lake_(-3.9837544);sun_(-4.0297675);	-13.93812370300293
smoke	freeze	water	N	The smoke froze the water .	-2.116849422454834	water_(-2.1168494);ground_(-2.5913367);air_(-2.7109084);earth_(-3.047876);wind_(-3.373014);	-13.93812370300293
man	fry	cake	P	The man fried the cake .	-5.579714775085449	fish_(-2.5022268);chicken_(-2.6890821);dog_(-3.814704);eggs_(-3.8346777);meat_(-4.067481);	-16.782194137573242
monkey	fry	cake	N	The monkey fried the cake .	-5.000266075134277	fish_(-3.2297623);egg_(-3.2330925);chicken_(-3.3741448);eggs_(-3.671695);bread_(-3.7251542);	-16.782194137573242
sign	halt	boat	P	The sign halted the boat .	-6.044384002685547	car_(-3.4796066);train_(-3.7288017);driver_(-3.7889822);traffic_(-3.875927);bus_(-3.9274635);	-14.812883377075195
lake	halt	boat	N	The lake halted the boat .	-4.295040130615234	train_(-2.8400764);flow_(-3.0598602);rain_(-4.012932);car_(-4.0737953);tide_(-4.1526794);	-14.812883377075195
sign	halt	traffic	P	The sign halted the traffic .	-3.875926971435547	car_(-3.4796066);train_(-3.7288017);driver_(-3.7889822);traffic_(-3.875927);bus_(-3.9274635);	-15.955915451049805
air	halt	traffic	N	The air halted the traffic .	-7.024974822998047	flow_(-3.300236);bleeding_(-3.7797816);car_(-4.0391197);fire_(-4.1274567);train_(-4.2334366);	-15.955915451049805
stove	heat	air	P	The stove heated the air .	-4.134185791015625	water_(-1.3507043);oil_(-2.4669304);food_(-3.5647814);soup_(-3.710358);room_(-3.9938507);	-14.473501205444336
house	heat	air	N	The house heated the air .	-3.516693592071533	water_(-1.8358921);room_(-3.4387326);air_(-3.5166936);basement_(-3.633034);ground_(-3.680798);	-14.473501205444336
oven	heat	food	P	The oven heated the food .	-3.624840497970581	water_(-2.237538);oil_(-3.2531135);food_(-3.6248405);dough_(-3.752156);soup_(-4.0715528);	-12.422643661499023
table	heat	food	N	The table heated the food .	-3.8412575721740723	water_(-1.8304812);floor_(-3.2396836);air_(-3.3925462);oil_(-3.5646844);room_(-3.680964);	-12.422643661499023
fire	heat	man	P	The fire heated the man .	-7.617817401885986	water_(-3.0504727);asphalt_(-3.3888059);ground_(-3.4067922);floor_(-3.560761);earth_(-3.8034024);	-14.96617317199707
ice	heat	man	N	The ice heated the man .	-6.721505165100098	water_(-1.6560754);air_(-3.1021774);ground_(-3.3874137);room_(-3.884133);sun_(-3.9927986);	-14.96617317199707
fire	heat	sand	P	The fire heated the sand .	-4.8524556159973145	water_(-3.0504727);asphalt_(-3.3888059);ground_(-3.4067922);floor_(-3.560761);earth_(-3.8034024);	-14.152566909790039
dog	heat	sand	N	The dog heated the sand .	-6.897050380706787	water_(-2.6785827);food_(-3.0762496);oil_(-3.2634444);milk_(-4.02556);house_(-4.259271);	-14.152566909790039
sun	heat	water	P	The sun heated the water .	-2.4783880710601807	earth_(-2.3275397);water_(-2.478388);ground_(-2.6976264);soil_(-2.770922);Earth_(-3.5973608);	-13.93812370300293
oil	heat	water	N	The oil heated the water .	-1.9442332983016968	water_(-1.9442333);metal_(-4.0707746);air_(-4.1387143);gas_(-4.273438);surface_(-4.327351);	-13.93812370300293
uncle	heave	box	P	The uncle heaved the box .	-4.244431495666504	book_(-3.253724);bag_(-3.5540552);envelope_(-3.6817408);letter_(-4.0785303);box_(-4.2444315);	-11.695167541503906
ant	heave	box	N	The ant heaved the box .	-5.266617774963379	ball_(-3.1423275);stone_(-3.3913052);egg_(-3.4720547);rock_(-4.010812);earth_(-4.1638727);	-11.695167541503906
tiger	heave	door	P	The tiger heaved the door .	-6.524106502532959	bag_(-3.0874114);ball_(-3.6134925);body_(-3.659082);trunk_(-3.89438);stone_(-4.040193);	-13.530872344970703
worm	heave	door	N	The worm heaved the door .	-6.232326507568359	earth_(-3.4378626);ball_(-3.5280879);air_(-3.9088058);worm_(-3.9706385);egg_(-4.431942);	-13.530872344970703
ant	heave	pea	P	The ant heaved the pea .			
elephant	heave	pea	N	The elephant heaved the pea .			
car	hit	brother	P	The car hit the brother .	-10.419876098632812	tree_(-2.7453609);wall_(-2.896549);building_(-3.1442027);pole_(-3.4294963);fence_(-3.646007);	-14.384756088256836
air	hit	brother	N	The air hit the brother .	-11.755440711975098	ground_(-1.4747933);floor_(-2.9266787);window_(-3.0036323);ceiling_(-3.4710395);wall_(-3.6391609);	-14.384756088256836
finger	hit	pillow	P	The finger hit the pillow .	-5.964929580688477	screen_(-2.6674287);trigger_(-2.7220857);button_(-2.9424915);ground_(-3.3187158);keyboard_(-3.5553033);	-18.8008975982666
smoke	hit	pillow	N	The smoke hit the pillow .	-8.339818000793457	ground_(-1.3059088);roof_(-3.4173284);ceiling_(-3.5572515);road_(-3.7801747);floor_(-3.7814832);	-18.8008975982666
policeman	hold	cup	P	The policeman held the cup .	-6.625297546386719	gun_(-1.9328384);weapon_(-3.1729622);door_(-3.3044052);knife_(-3.3282204);bag_(-3.7537231);	-14.851373672485352
ant	hold	cup	N	The ant held the cup .	-5.1966094970703125	egg_(-2.6780126);key_(-3.0380552);seed_(-3.8501165);flower_(-4.361145);ball_(-4.4510193);	-14.851373672485352
net	hold	dog	P	The net held the dog .	-5.789006233215332	fish_(-2.9102755);net_(-3.2378588);ball_(-4.2311487);birds_(-4.835534);cat_(-4.8450212);	-14.203401565551758
bowl	hold	dog	N	The bowl held the dog .	-7.00921106338501	water_(-3.480391);food_(-3.6796253);contents_(-4.0262017);ingredients_(-4.1045823);eggs_(-4.155375);	-14.203401565551758
glove	hold	earplug	P	The glove held the earplug .			
ant	hold	earplug	N	The ant held the earplug .			
pin	hook	fish	P	The pin hooked the fish .	-7.740402698516846	wall_(-2.9318697);ball_(-3.4943202);handle_(-3.7611544);guard_(-3.9814076);top_(-4.3403287);	-12.549936294555664
wall	hook	fish	N	The wall hooked the fish .	-6.600595951080322	ceiling_(-3.4067407);roof_(-3.8644662);door_(-3.9281068);wall_(-3.9431024);eye_(-4.125567);	-12.549936294555664
rope	hook	stick	P	The rope hooked the stick .	-8.066363334655762	tree_(-3.5220516);boat_(-3.9271076);hook_(-4.0803022);car_(-4.115596);wall_(-4.129283);	-14.756990432739258
ant	hook	stick	N	The ant hooked the stick .	-6.179694175720215	spider_(-2.8704064);fish_(-3.079017);mouse_(-3.249347);hook_(-3.289161);fly_(-3.5390084);	-14.756990432739258
rope	hurl	boat	P	The rope hurled the boat .	-5.2608537673950195	rope_(-3.478833);ball_(-3.7514617);man_(-3.7645957);boy_(-4.262475);water_(-4.567521);	-14.812883377075195
hair	hurl	boat	N	The hair hurled the boat .	-9.003725051879883	wind_(-3.7017806);hair_(-4.186686);water_(-4.2619233);knife_(-4.3863053);ball_(-4.522845);	-14.812883377075195
rope	hurl	trolley	P	The rope hurled the trolley .			
rock	hurl	trolley	N	The rock hurled the trolley .			
car	hurl	truck	P	The car hurled the truck .	-4.871513366699219	bomb_(-2.8757398);missile_(-3.7089193);car_(-3.8057935);missiles_(-3.966545);debris_(-4.0462914);	-15.75239372253418
hair	hurl	truck	N	The hair hurled the truck .	-9.17646598815918	wind_(-3.7017806);hair_(-4.186686);water_(-4.2619233);knife_(-4.3863053);ball_(-4.522845);	-15.75239372253418
man	hurl	woman	P	The man hurled the woman .	-6.464027404785156	knife_(-2.4497607);grenade_(-3.2912257);bottle_(-3.347603);book_(-3.5652773);gun_(-3.5958712);	-16.084989547729492
ant	hurl	woman	N	The ant hurled the woman .	-10.250253677368164	egg_(-2.2669013);rock_(-2.8506567);ball_(-3.0092258);stone_(-3.157675);dart_(-3.5302985);	-16.084989547729492
knife	hurt	foot	P	The knife hurt the foot .	-7.483837604522705	man_(-2.347752);victim_(-2.4537396);girl_(-2.8303802);woman_(-2.9892852);child_(-3.007443);	-15.259260177612305
cloth	hurt	foot	N	The cloth hurt the foot .	-5.636117458343506	skin_(-3.6797805);man_(-3.684606);dog_(-3.8111854);girl_(-4.01201);eye_(-4.080972);	-15.259260177612305
needle	hurt	head	P	The needle hurt the head .	-5.975125312805176	baby_(-2.8234377);girl_(-3.0114565);man_(-3.125722);patient_(-3.1579256);child_(-3.386075);	-15.747129440307617
pillow	hurt	head	N	The pillow hurt the head .	-4.549177646636963	baby_(-2.9409735);girl_(-3.2862496);boy_(-3.50413);dog_(-3.5423415);cat_(-3.7153077);	-15.747129440307617
student	jail	girl	P	The student jailed the girl .	-4.260904788970947	teacher_(-1.8394799);student_(-3.2398973);man_(-3.5419831);professor_(-3.9359193);driver_(-4.026961);	-17.065099716186523
cat	jail	girl	N	The cat jailed the girl .	-6.145628929138184	cat_(-1.7699386);dog_(-2.920604);owner_(-3.0819428);mouse_(-3.6869233);man_(-4.023303);	-17.065099716186523
mayor	jail	person	P	The mayor jailed the person .	-5.422626495361328	man_(-2.1363182);driver_(-2.9786453);woman_(-3.2326698);suspect_(-3.250599);mayor_(-3.7125587);	-17.023481369018555
dog	jail	person	N	The dog jailed the person .	-6.3716325759887695	dog_(-2.288274);owner_(-2.3858387);man_(-3.380212);cat_(-3.4029896);police_(-3.9567463);	-17.023481369018555
student	jail	woman	P	The student jailed the woman .	-4.929487705230713	teacher_(-1.8394799);student_(-3.2398973);man_(-3.5419831);professor_(-3.9359193);driver_(-4.026961);	-16.084989547729492
cat	jail	woman	N	The cat jailed the woman .	-6.328021049499512	cat_(-1.7699386);dog_(-2.920604);owner_(-3.0819428);mouse_(-3.6869233);man_(-4.023303);	-16.084989547729492
horse	kick	chair	P	The horse kicked the chair .	-7.341254234313965	horse_(-2.8845317);man_(-3.168437);dog_(-3.4102354);ground_(-3.7082624);bucket_(-3.716708);	-17.05329704284668
tree	kick	chair	N	The tree kicked the chair .	-6.7998366355896	cat_(-2.6421564);dog_(-2.724035);bird_(-3.3258033);tree_(-3.6265543);car_(-3.6754625);	-17.05329704284668
horse	kick	table	P	The horse kicked the table .	-6.187167167663574	horse_(-2.8845317);man_(-3.168437);dog_(-3.4102354);ground_(-3.7082624);bucket_(-3.716708);	-15.724859237670898
tree	kick	table	N	The tree kicked the table .	-7.216588497161865	cat_(-2.6421564);dog_(-2.724035);bird_(-3.3258033);tree_(-3.6265543);car_(-3.6754625);	-15.724859237670898
knife	kill	ant	P	The knife killed the ant .	-10.391640663146973	man_(-1.5713738);woman_(-2.564244);victim_(-2.8856475);child_(-3.3995483);girl_(-3.4176338);	-15.122831344604492
air	kill	ant	N	The air killed the ant .	-8.088624000549316	birds_(-3.022935);fish_(-3.4067087);mosquitoes_(-3.7796488);bees_(-3.8868341);animals_(-3.8909464);	-15.122831344604492
dolphin	kiss	fish	P	The dolphin kissed the fish .	-3.643415689468384	dolphin_(-2.982962);fish_(-3.6434157);boat_(-3.909777);water_(-3.976679);whale_(-4.0269184);	-12.549936294555664
ant	kiss	fish	N	The ant kissed the fish .	-6.347100257873535	egg_(-2.9896748);flower_(-3.0016606);frog_(-3.7881556);spider_(-3.9072163);ground_(-3.948644);	-12.549936294555664
women	kiss	girlfriend	P	The women kissed the girlfriend .	-10.140985488891602	man_(-2.6110744);president_(-2.7331257);men_(-3.3092556);President_(-3.6719532);Pope_(-3.7846775);	-18.447694778442383
ant	kiss	girlfriend	N	The ant kissed the girlfriend .	-8.437047004699707	egg_(-2.9896748);flower_(-3.0016606);frog_(-3.7881556);spider_(-3.9072163);ground_(-3.948644);	-18.447694778442383
ape	kiss	remote	P	The ape kissed the remote .	-9.291326522827148	ground_(-3.0730264);tree_(-3.1643045);bird_(-3.8371484);frog_(-3.862066);monkey_(-3.8873842);	-14.388296127319336
cup	kiss	remote	N	The cup kissed the remote .	-11.486202239990234	ground_(-1.9136506);floor_(-2.8587496);water_(-3.4034045);earth_(-3.4213755);table_(-3.562195);	-14.388296127319336
ape	kiss	woman	P	The ape kissed the woman .	-4.776212692260742	ground_(-3.0730264);tree_(-3.1643045);bird_(-3.8371484);frog_(-3.862066);monkey_(-3.8873842);	-16.084989547729492
tree	kiss	woman	N	The tree kissed the woman .	-6.2758469581604	ground_(-1.7247491);moon_(-2.705752);sun_(-2.8425927);sky_(-3.0606217);earth_(-3.34627);	-16.084989547729492
mallet	knead	cake	P	The mallet kneaded the cake .	-6.493167877197266	dough_(-0.3820917);flour_(-3.5798724);bread_(-3.5847208);wheat_(-3.8232348);butter_(-4.641224);	-14.479976654052734
air	knead	cake	N	The air kneaded the cake .	-7.190130710601807	earth_(-2.64453);ground_(-2.8708942);dough_(-3.3948734);water_(-3.668452);soil_(-3.8077686);	-15.044635772705078
chef	knead	clay	P	The chef kneaded the clay .	-9.225831031799316	dough_(-0.23504771);bread_(-3.3486722);batter_(-3.5868583);rice_(-4.688371);eggs_(-4.7243133);	-15.7825927734375
mud	knead	clay	N	The mud kneaded the clay .	-5.834660053253174	wheat_(-3.2355313);bones_(-3.3704953);soil_(-3.5111127);bread_(-3.9547086);water_(-3.9668775);	-15.7825927734375
needle	knit	rug	P	The needle knitted the rug .	-6.838148593902588	yarn_(-2.0333426);thread_(-2.3853056);stitches_(-2.9978163);threads_(-3.3255181);fabric_(-3.4281256);	-14.84735107421875
cat	knit	rug	N	The cat knitted the rug .	-5.9107232093811035	scarf_(-1.8310686);hat_(-1.9804523);sweater_(-2.2076213);socks_(-3.0502305);sock_(-3.1955822);	-14.84735107421875
chef	knit	shirt	P	The chef knitted the shirt .	-4.557201385498047	scarf_(-1.8828353);sweater_(-2.1473503);hat_(-2.6124878);socks_(-3.437599);jacket_(-3.8771172);	-15.605552673339844
horse	knit	shirt	N	The horse knitted the shirt .	-6.302427768707275	blanket_(-2.275496);hat_(-3.1682267);yarn_(-3.6331773);wool_(-3.8043425);sock_(-3.845919);	-15.605552673339844
grandma	knit	wool	P	The grandma knitted the wool .	-6.776012897491455	sweater_(-2.2279747);scarf_(-2.3209236);socks_(-2.4299057);hat_(-2.435479);blanket_(-3.6363266);	-12.67270278930664
horse	knit	wool	N	The horse knitted the wool .	-3.80434250831604	blanket_(-2.275496);hat_(-3.1682267);yarn_(-3.6331773);wool_(-3.8043425);sock_(-3.845919);	-12.67270278930664
house	leak	gas	P	The house leaked the gas .	-8.069245338439941	information_(-3.3252344);password_(-3.3903933);address_(-3.5218096);video_(-3.5569506);contents_(-3.9596567);	-16.465181350708008
tree	leak	gas	N	The tree leaked the gas .	-9.299530982971191	password_(-2.4145708);data_(-3.1787424);information_(-3.3678143);info_(-3.8805017);message_(-3.8824167);	-16.465181350708008
finger	lengthen	cord	P	The finger lengthened the cord .	-4.380768775939941	finger_(-3.0994575);line_(-3.2470636);nail_(-3.2581108);hand_(-3.9839637);stroke_(-4.0008974);	-17.022064208984375
oil	lengthen	cord	N	The oil lengthened the cord .	-4.772330284118652	chain_(-2.673419);chains_(-3.534564);rope_(-3.9236403);day_(-4.0643835);thread_(-4.2080984);	-17.022064208984375
hand	lengthen	dough	P	The hand lengthened the dough .	-9.976400375366211	finger_(-3.380987);arm_(-3.4418924);sword_(-3.5115716);rope_(-3.8943803);cord_(-3.9024942);	-16.072479248046875
ant	lengthen	dough	N	The ant lengthened the dough .	-8.781689643859863	nail_(-3.2351918);thread_(-3.4245267);stem_(-3.5082288);line_(-3.552197);tail_(-3.6090512);	-16.072479248046875
lion	lick	frosting	P	The lion licked the frosting .			
tree	lick	frosting	N	The tree licked the frosting .			
helicopter	lift	dumbbell	P	The helicopter lifted the dumbbell .			
ant	lift	dumbbell	N	The ant lifted the dumbbell .			
ant	lift	leaf	P	The ant lifted the leaf .	-4.489238262176514	lid_(-2.2967181);bag_(-3.9668498);stone_(-4.3341746);paper_(-4.419456);shoe_(-4.4285083);	-18.171586990356445
man	lift	leaf	N	The man lifted the leaf .	-9.708413124084473	lid_(-2.9195495);bag_(-3.2284293);camera_(-3.3632903);gun_(-3.5726867);shirt_(-3.9416137);	-18.171586990356445
helicopter	lift	weight	P	The helicopter lifted the weight .	-7.652947425842285	body_(-2.3183491);bodies_(-3.2520192);man_(-3.3447354);car_(-3.7344258);boy_(-3.8005037);	-13.780843734741211
ant	lift	weight	N	The ant lifted the weight .	-5.315677165985107	lid_(-2.2967181);bag_(-3.9668498);stone_(-4.3341746);paper_(-4.419456);shoe_(-4.4285083);	-13.780843734741211
smoke	mask	computer	P	The smoke masked the computer .	-11.666976928710938	sun_(-2.605614);fire_(-2.6736796);flames_(-2.802624);heat_(-3.407677);rain_(-3.6129458);	-12.958181381225586
wind	mask	computer	N	The wind masked the computer .	-12.06070327758789	sun_(-2.7494578);sound_(-2.92773);moon_(-4.197208);rain_(-4.332607);noise_(-4.337688);	-12.958181381225586
clay	mask	face	P	The clay masked the face .	-5.8345046043396	blood_(-3.5985806);damage_(-3.7949803);stains_(-4.0713973);scars_(-4.2212653);stain_(-4.2229705);	-15.049184799194336
ant	mask	face	N	The ant masked the face .	-4.671647071838379	problem_(-3.9255416);egg_(-4.135461);hole_(-4.219022);spider_(-4.3291597);insect_(-4.3531466);	-15.049184799194336
purse	mask	hand	P	The purse masked the hand .	-5.478593826293945	blood_(-3.1059628);face_(-3.2363186);wound_(-4.1657696);bruises_(-4.3033886);stain_(-4.3462505);	-15.167776107788086
water	mask	hand	N	The water masked the hand .	-9.121624946594238	smell_(-3.0645304);damage_(-3.2796488);blood_(-3.4348536);odor_(-3.5447626);sound_(-4.0462923);	-15.167776107788086
smoke	mask	laptop	P	The smoke masked the laptop .	-11.682777404785156	sun_(-2.605614);fire_(-2.6736796);flames_(-2.802624);heat_(-3.407677);rain_(-3.6129458);	-16.06556510925293
wind	mask	laptop	N	The wind masked the laptop .	-12.100406646728516	sun_(-2.7494578);sound_(-2.92773);moon_(-4.197208);rain_(-4.332607);noise_(-4.337688);	-16.06556510925293
brick	mince	bread	P	The brick minced the bread .	-6.574145317077637	stone_(-2.691104);brick_(-2.7518568);mortar_(-3.3711536);bricks_(-3.8704557);wood_(-3.8720653);	-14.055402755737305
shirt	mince	bread	N	The shirt minced the bread .	-8.73898696899414	shirt_(-3.56921);neck_(-3.707222);heart_(-4.5682106);body_(-4.6471786);man_(-4.7422295);	-14.055402755737305
mallet	mince	dough	P	The mallet minced the dough .	-4.87962532043457	wood_(-3.1752224);meat_(-3.274149);apple_(-3.6094913);flesh_(-3.6506634);stone_(-3.7052593);	-15.175548553466797
hair	mince	dough	N	The hair minced the dough .	-7.957682132720947	flesh_(-3.0250878);skin_(-3.4386353);blood_(-3.7384667);body_(-3.7775369);hair_(-4.094996);	-16.29252815246582
dog	move	cat	P	The dog moved the cat .	-3.387300729751587	cat_(-3.3873007);car_(-3.627329);mouse_(-3.7575324);ball_(-3.8228095);chair_(-3.9203625);	-15.633939743041992
worm	move	cat	N	The worm moved the cat .	-5.614621639251709	mouse_(-3.3470285);ball_(-3.7715662);needle_(-3.8978364);worm_(-4.551206);rock_(-4.66477);	-15.633939743041992
man	move	table	P	The man moved the table .	-4.869683742523193	car_(-2.2442944);truck_(-3.2796261);camera_(-3.9938138);body_(-4.12359);gun_(-4.1989603);	-15.724859237670898
ant	move	table	N	The ant moved the table .	-6.478489398956299	rock_(-3.4635777);stone_(-3.6092381);ball_(-3.8286366);mouse_(-3.9292836);leaf_(-4.381554);	-15.724859237670898
girl	open	door	P	The girl opened the door .	-0.5588076710700989	door_(-0.5588077);box_(-3.222523);window_(-3.3579752);bag_(-3.4789507);letter_(-3.653435);	-15.613275527954102
ant	open	door	N	The ant opened the door .	-1.2905116081237793	door_(-1.2905116);box_(-2.7071948);lid_(-3.3327785);jar_(-3.3869128);bag_(-3.496612);	-15.613275527954102
child	open	window	P	The child opened the window .	-3.7099316120147705	door_(-1.102052);box_(-2.692567);bag_(-3.3134015);letter_(-3.4600728);package_(-3.6315968);	-15.076105117797852
cream	open	window	N	The cream opened the window .	-4.010810852050781	door_(-2.672104);wound_(-2.7964592);wounds_(-2.867859);eyes_(-3.0630493);lid_(-3.6860733);	-15.076105117797852
woman	pack	cake	P	The woman packed the cake .	-7.371821880340576	bag_(-2.042446);box_(-2.6458204);bags_(-2.7876127);suitcase_(-3.1680295);groceries_(-3.5577006);	-16.782194137573242
ant	pack	cake	N	The ant packed the cake .	-6.394170761108398	bag_(-1.9917431);box_(-2.379015);lunch_(-3.8574047);bags_(-3.968382);pot_(-4.020529);	-16.782194137573242
knife	peel	banana	P	The knife peeled the banana .	-6.668829441070557	skin_(-0.5539386);flesh_(-3.1786258);paper_(-4.2635717);onion_(-4.7500143);paint_(-4.7632093);	-17.982236862182617
shirt	peel	banana	N	The shirt peeled the banana .	-7.112675189971924	skin_(-1.2882427);back_(-3.7697988);shirt_(-4.279637);fabric_(-4.344155);front_(-4.4972653);	-17.982236862182617
