SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
child	count	hair	P	The child counted the hair .	-7.271588325500488	number_(-2.0401735);money_(-3.6027498);time_(-4.0614443);days_(-4.145627);hours_(-4.562787);	-12.407177925109863
child	count	oil	N	The child counted the oil .	-8.95715045928955	number_(-2.0401735);money_(-3.6027498);time_(-4.0614443);days_(-4.145627);hours_(-4.562787);	-12.130882263183594
child	fish	spatula	P	The child fished the spatula .			
child	fish	fire	N	The child fished the fire .	-7.736602306365967	fish_(-2.5639186);boat_(-4.0446773);water_(-4.057121);river_(-4.405708);lake_(-4.5589366);	-9.831613540649414
child	fix	computer	P	The child fixed the computer .	-6.832534313201904	camera_(-2.9823148);car_(-4.072624);gun_(-4.209884);door_(-4.2912135);ball_(-4.46083);	-6.444911956787109
child	fix	man	N	The child fixed the man .	-6.430297374725342	camera_(-2.9823148);car_(-4.072624);gun_(-4.209884);door_(-4.2912135);ball_(-4.46083);	-13.352785110473633
child	grasp	hand	P	The child grasped the hand .	-4.3043928146362305	handle_(-3.2342937);gun_(-3.8391216);hand_(-4.304393);back_(-4.471843);edge_(-4.488017);	-10.871404647827148
child	grasp	air	N	The child grasped the air .	-5.9321699142456055	handle_(-3.2342937);gun_(-3.8391216);hand_(-4.304393);back_(-4.471843);edge_(-4.488017);	-11.240942001342773
child	grip	bread	P	The child gripped the bread .	-7.923312664031982	handle_(-3.1696353);gun_(-3.6769748);back_(-3.9491305);edge_(-4.264438);arm_(-4.4266467);	-16.563892364501953
child	grip	water	N	The child gripped the water .	-7.276782512664795	handle_(-3.1696353);gun_(-3.6769748);back_(-3.9491305);edge_(-4.264438);arm_(-4.4266467);	-10.135640144348145
child	haul	cat	P	The child hauled the cat .	-6.119543075561523	body_(-3.36286);child_(-3.5633452);girl_(-4.546042);corpse_(-4.5826173);boy_(-4.6080613);	-12.30627727508545
child	haul	ant	N	The child hauled the ant .	-9.278432846069336	body_(-3.36286);child_(-3.5633452);girl_(-4.546042);corpse_(-4.5826173);boy_(-4.6080613);	-10.344440460205078
child	jail	monkey	P	The child jailed the monkey .	-10.811495780944824	day_(-1.5555604);night_(-2.1426728);most_(-2.8791916);week_(-3.6362793);year_(-3.713199);	-19.087749481201172
child	jail	cake	N	The child jailed the cake .	-12.956538200378418	day_(-1.5555604);night_(-2.1426728);most_(-2.8791916);week_(-3.6362793);year_(-3.713199);	-19.470396041870117
child	pack	leaf	P	The child packed the leaf .	-8.87436294555664	bag_(-2.875782);bags_(-3.4048424);suitcase_(-3.5093575);contents_(-4.248745);box_(-4.3260765);	-11.64400863647461
child	pack	truck	N	The child packed the truck .	-6.883563995361328	bag_(-2.875782);bags_(-3.4048424);suitcase_(-3.5093575);contents_(-4.248745);box_(-4.3260765);	-14.293079376220703
child	pull	car	P	The child pulled the car .	-4.498260021209717	trigger_(-2.335075);child_(-2.861808);gun_(-3.3556437);girl_(-3.5593944);knife_(-3.8311229);	-11.726816177368164
child	pull	air	N	The child pulled the air .	-6.9634318351745605	trigger_(-2.335075);child_(-2.861808);gun_(-3.3556437);girl_(-3.5593944);knife_(-3.8311229);	-11.240942001342773
child	roll	wheels	P	The child rolled the wheels .	-6.731159210205078	ball_(-2.9835548);dice_(-3.515583);baby_(-4.1022377);red_(-4.33675);child_(-4.4665413);	-16.317453384399414
child	roll	flour	N	The child rolled the flour .	-10.066272735595703	ball_(-2.9835548);dice_(-3.515583);baby_(-4.1022377);red_(-4.33675);child_(-4.4665413);	-11.126409530639648
child	rotate	ball	P	The child rotated the ball .	-4.595016002655029	wheel_(-3.6285017);camera_(-4.0947566);device_(-4.463241);chair_(-4.497741);ball_(-4.595016);	-11.942694664001465
child	rotate	house	N	The child rotated the house .	-7.805465221405029	wheel_(-3.6285017);camera_(-4.0947566);device_(-4.463241);chair_(-4.497741);ball_(-4.595016);	-13.212278366088867
child	sew	rug	P	The child sewed the rug .	-8.173040390014648	first_(-4.5367723);letter_(-4.5626817);shirt_(-4.720923);clothes_(-4.9338136);dress_(-4.955092);	-20.289979934692383
child	sew	boat	N	The child sewed the boat .	-7.588667392730713	first_(-4.5367723);letter_(-4.5626817);shirt_(-4.720923);clothes_(-4.9338136);dress_(-4.955092);	-14.478645324707031
child	shake	cup	P	The child shook the cup .	-6.073298454284668	hand_(-3.760341);child_(-4.167964);head_(-4.284251);glass_(-4.3820295);chair_(-4.518031);	-10.587074279785156
child	shake	house	N	The child shook the house .	-5.9843549728393555	hand_(-3.760341);child_(-4.167964);head_(-4.284251);glass_(-4.3820295);chair_(-4.518031);	-13.212278366088867
child	shove	book	P	The child shoved the book .	-6.758333206176758	child_(-3.247507);other_(-3.702921);knife_(-3.843233);boy_(-3.9357853);girl_(-4.01108);	-14.262734413146973
child	shove	pond	N	The child shoved the pond .	-10.437952041625977	child_(-3.247507);other_(-3.702921);knife_(-3.843233);boy_(-3.9357853);girl_(-4.01108);	-10.825030326843262
child	slide	cup	P	The child slid the cup .	-6.591400146484375	knife_(-3.392143);gun_(-4.049156);blade_(-4.466667);child_(-4.5276337);door_(-4.5321884);	-10.587074279785156
child	slide	ship	N	The child slid the ship .	-8.164596557617188	knife_(-3.392143);gun_(-4.049156);blade_(-4.466667);child_(-4.5276337);door_(-4.5321884);	-12.797463417053223
child	snatch	spatula	P	The child snatched the spatula .			
child	snatch	car	N	The child snatched the car .	-5.195152282714844	gun_(-3.1357727);knife_(-3.7365263);phone_(-3.9793854);child_(-3.9819944);toy_(-3.9866102);	-11.726816177368164
child	spill	cream	P	The child spilled the cream .	-8.003983497619629	beans_(-1.6947643);contents_(-1.9452755);drink_(-2.9055035);milk_(-3.446626);blood_(-3.777467);	-14.227934837341309
child	spill	apple	N	The child spilled the apple .	-8.313721656799316	beans_(-1.6947643);contents_(-1.9452755);drink_(-2.9055035);milk_(-3.446626);blood_(-3.777467);	-14.592406272888184
child	spin	dog	P	The child spun the dog .	-6.687236785888672	wheel_(-2.769474);ball_(-2.8980522);wheels_(-4.369404);yarn_(-4.6163216);bottle_(-4.6205406);	-16.607742309570312
child	spin	car	N	The child spun the car .	-5.414134979248047	wheel_(-2.769474);ball_(-2.8980522);wheels_(-4.369404);yarn_(-4.6163216);bottle_(-4.6205406);	-11.726816177368164
child	steal	cake	P	The child stole the cake .	-5.392814636230469	car_(-3.2287903);money_(-4.0740128);bike_(-4.5515747);keys_(-4.64489);toy_(-4.6729355);	-19.470396041870117
child	steal	air	N	The child stole the air .	-6.328300476074219	car_(-3.2287903);money_(-4.0740128);bike_(-4.5515747);keys_(-4.64489);toy_(-4.6729355);	-11.240942001342773
child	swallow	pen	P	The child swallowed the pen .	-7.361981391906738	bottle_(-4.0414553);bag_(-4.27995);pills_(-4.2857027);pill_(-4.437711);knife_(-4.5108156);	-10.447233200073242
child	swallow	pillow	N	The child swallowed the pillow .	-6.918927192687988	bottle_(-4.0414553);bag_(-4.27995);pills_(-4.2857027);pill_(-4.437711);knife_(-4.5108156);	-13.936792373657227
child	throw	cup	P	The child threw the cup .	-5.649440765380859	ball_(-3.515255);knife_(-3.5165825);bottle_(-3.7604024);object_(-3.857189);first_(-3.9814873);	-10.587074279785156
child	throw	vapor	N	The child threw the vapor .	-12.986148834228516	ball_(-3.515255);knife_(-3.5165825);bottle_(-3.7604024);object_(-3.857189);first_(-3.9814873);	-14.601744651794434
child	tug	chair	P	The child tugged the chair .	-5.617805004119873	rope_(-3.4004743);leash_(-3.8971326);boat_(-4.2749095);cord_(-4.346458);reins_(-4.5701594);	-12.917765617370605
child	tug	car	N	The child tugged the car .	-5.199043273925781	rope_(-3.4004743);leash_(-3.8971326);boat_(-4.2749095);cord_(-4.346458);reins_(-4.5701594);	-11.823453903198242
child	wear	cloth	P	The child wore the cloth .	-7.07036828994751	same_(-2.902125);shirt_(-3.9805093);uniform_(-4.0431237);mask_(-4.171099);red_(-4.2147317);	-13.947959899902344
child	wear	tent	N	The child wore the tent .	-9.105937004089355	same_(-2.902125);shirt_(-3.9805093);uniform_(-4.0431237);mask_(-4.171099);red_(-4.2147317);	-12.850431442260742
child	whisk	dust	P	The child whisked the dust .	-7.114269733428955	child_(-3.6948667);girl_(-4.0222287);boy_(-4.197766);dog_(-4.3985715);woman_(-4.5327497);	-19.31159782409668
child	whisk	spatula	N	The child whisked the spatula .			
chisel	etch	house	P	The chisel etched the house .	-7.290124893188477	words_(-3.7289982);flesh_(-4.0262394);image_(-4.140398);skin_(-4.1902866);surface_(-4.2669697);	-13.508946418762207
chisel	etch	table	N	The chisel etched the table .	-6.883790969848633	words_(-3.7289982);flesh_(-4.0262394);image_(-4.140398);skin_(-4.1902866);surface_(-4.2669697);	-13.161869049072266
chisel	scrape	table	P	The chisel scraped the table .	-6.449764251708984	skin_(-2.6385615);flesh_(-3.1341364);surface_(-3.3306239);back_(-3.7671244);metal_(-3.9362147);	-13.213333129882812
chisel	scrape	oil	N	The chisel scraped the oil .	-7.002178192138672	skin_(-2.6385615);flesh_(-3.1341364);surface_(-3.3306239);back_(-3.7671244);metal_(-3.9362147);	-13.06912612915039
claw	rip	wool	P	The claw ripped the wool .	-8.253973007202148	flesh_(-2.6282408);skin_(-2.8721144);air_(-3.4528487);back_(-4.324843);roof_(-4.4241166);	-15.2744140625
claw	rip	water	N	The claw ripped the water .	-7.124861240386963	flesh_(-2.6282408);skin_(-2.8721144);air_(-3.4528487);back_(-4.324843);roof_(-4.4241166);	-10.135640144348145
claw	seize	beans	P	The claw seized the beans .	-10.704238891601562	car_(-4.363724);man_(-4.4457326);victim_(-4.474053);back_(-4.803719);body_(-4.807732);	-12.893646240234375
claw	seize	air	N	The claw seized the air .	-5.860924243927002	car_(-4.363724);man_(-4.4457326);victim_(-4.474053);back_(-4.803719);body_(-4.807732);	-11.240942001342773
cloth	absorb	oil	P	The cloth absorbed the oil .	-5.234079837799072	heat_(-2.6093314);energy_(-3.1901343);water_(-4.079394);moisture_(-4.1319146);light_(-4.1585183);	-12.130882263183594
cloth	absorb	concrete	N	The cloth absorbed the concrete .	-8.655908584594727	heat_(-2.6093314);energy_(-3.1901343);water_(-4.079394);moisture_(-4.1319146);light_(-4.1585183);	-12.715691566467285
cloth	erase	cream	P	The cloth erased the cream .	-8.794290542602539	image_(-3.3478184);blood_(-4.2425175);marks_(-4.254137);memory_(-4.294588);scars_(-4.4372044);	-14.227934837341309
cloth	erase	house	N	The cloth erased the house .	-9.066553115844727	image_(-3.3478184);blood_(-4.2425175);marks_(-4.254137);memory_(-4.294588);scars_(-4.4372044);	-13.212278366088867
cloth	mask	table	P	The cloth masked the table .	-8.999557495117188	face_(-3.0830922);eyes_(-3.8462377);faces_(-4.3755803);blood_(-4.4848027);skin_(-4.584763);	-13.001258850097656
cloth	mask	building	N	The cloth masked the building .	-9.280441284179688	face_(-3.0830922);eyes_(-3.8462377);faces_(-4.3755803);blood_(-4.4848027);skin_(-4.584763);	-17.258113861083984
clown	bite	chair	P	The clown bit the chair .	-8.393204689025879	hand_(-2.5744715);dust_(-2.6485224);dog_(-2.9198008);guy_(-3.2087946);head_(-3.650567);	-12.661497116088867
clown	bite	water	N	The clown bit the water .	-9.149407386779785	hand_(-2.5744715);dust_(-2.6485224);dog_(-2.9198008);guy_(-3.2087946);head_(-3.650567);	-10.135640144348145
clown	clean	boat	P	The clown cleaned the boat .	-7.010284900665283	room_(-2.581772);house_(-2.9715428);car_(-3.764969);floor_(-4.0262);place_(-4.056412);	-14.157320976257324
clown	clean	mud	N	The clown cleaned the mud .	-7.3861775398254395	room_(-2.581772);house_(-2.9715428);car_(-3.764969);floor_(-4.0262);place_(-4.056412);	-11.748312950134277
clown	sew	blanket	P	The clown sewed the blanket .	-7.422765731811523	"clown_(-3.7347162);mask_(-4.024824);first_(-4.7692547);curtains_(-4.8041134);""_(-4.9605618);"	-13.593221664428711
clown	sew	paper	N	The clown sewed the paper .	-6.419256210327148	"clown_(-3.7347162);mask_(-4.024824);first_(-4.7692547);curtains_(-4.8041134);""_(-4.9605618);"	-9.05396556854248
club	crush	egg	P	The club crushed the egg .	-11.558197021484375	opposition_(-3.6110995);competition_(-3.9507146);Reds_(-4.2954564);Red_(-4.5070043);record_(-4.520966);	-8.739372253417969
club	crush	water	N	The club crushed the water .	-9.70550537109375	opposition_(-3.6110995);competition_(-3.9507146);Reds_(-4.2954564);Red_(-4.5070043);record_(-4.520966);	-10.135640144348145
cow	open	wardrobe	P	The cow opened the wardrobe .	-10.639364242553711	door_(-0.40714115);gate_(-2.6817079);window_(-4.159186);doors_(-4.175627);gates_(-4.56066);	-19.224504470825195
cow	open	cream	N	The cow opened the cream .	-11.051253318786621	door_(-0.40714115);gate_(-2.6817079);window_(-4.159186);doors_(-4.175627);gates_(-4.56066);	-14.227934837341309
crane	lift	bar	P	The crane lifted the bar .	-6.91258430480957	statue_(-4.172518);flag_(-4.225313);roof_(-4.446474);first_(-4.502627);crane_(-4.6172047);	-11.505311965942383
crane	lift	paper	N	The crane lifted the paper .	-8.208765029907227	statue_(-4.172518);flag_(-4.225313);roof_(-4.446474);first_(-4.502627);crane_(-4.6172047);	-8.96629810333252
crow	snatch	beans	P	The crow snatched the beans .	-8.47333812713623	bag_(-4.5221205);ball_(-4.529826);bird_(-4.632411);phone_(-4.858882);knife_(-4.9754972);	-12.893646240234375
crow	snatch	air	N	The crow snatched the air .	-5.647791862487793	bag_(-4.5221205);ball_(-4.529826);bird_(-4.632411);phone_(-4.858882);knife_(-4.9754972);	-11.240942001342773
cup	pour	rice	P	The cup poured the rice .	-8.091064453125	contents_(-3.5371928);liquid_(-3.6086192);water_(-3.691482);blood_(-4.1037364);last_(-4.333778);	-9.822039604187012
cup	pour	cloud	N	The cup poured the cloud .	-8.684547424316406	contents_(-3.5371928);liquid_(-3.6086192);water_(-3.691482);blood_(-4.1037364);last_(-4.333778);	-10.559389114379883
dagger	mince	paper	P	The dagger minced the paper .	-7.992709636688232	flesh_(-1.195293);air_(-2.5413318);skin_(-3.324741);meat_(-3.9844623);blood_(-4.0267596);	-8.96629810333252
dagger	mince	vapor	N	The dagger minced the vapor .	-10.908672332763672	flesh_(-1.195293);air_(-2.5413318);skin_(-3.324741);meat_(-3.9844623);blood_(-4.0267596);	-14.601744651794434
dentist	chafe	chef	P	The dentist chafed the chef .	-10.913572311401367	skin_(-2.3564584);flesh_(-2.7775857);neck_(-3.6622293);left_(-4.3745704);edges_(-4.3925304);	-12.653462409973145
dentist	chafe	moon	N	The dentist chafed the moon .	-10.331342697143555	skin_(-2.3564584);flesh_(-2.7775857);neck_(-3.6622293);left_(-4.3745704);edges_(-4.3925304);	-11.116670608520508
desert	absorb	water	P	The desert absorbed the water .	-4.649266719818115	sun_(-3.0879953);heat_(-3.157499);world_(-4.23583);entire_(-4.261266);water_(-4.6492667);	-10.135640144348145
desert	absorb	rubber	N	The desert absorbed the rubber .	-10.846296310424805	sun_(-3.0879953);heat_(-3.157499);world_(-4.23583);entire_(-4.261266);water_(-4.6492667);	-10.969858169555664
desk	hit	bowling	P	The desk hit the bowling .	-9.817952156066895	ground_(-1.4324846);floor_(-1.9033098);wall_(-3.2156649);fan_(-3.6814775);jack_(-3.6817904);	-17.295085906982422
desk	hit	cloud	N	The desk hit the cloud .	-9.956089973449707	ground_(-1.4324846);floor_(-1.9033098);wall_(-3.2156649);fan_(-3.6814775);jack_(-3.6817904);	-10.559389114379883
dog	carry	scissors	P	The dog carried the scissors .	-9.82717514038086	body_(-2.7833061);remains_(-2.9924889);dead_(-3.7219353);baby_(-4.1067314);severed_(-4.156269);	-13.83935260772705
dog	carry	house	N	The dog carried the house .	-8.24557113647461	body_(-2.7833061);remains_(-2.9924889);dead_(-3.7219353);baby_(-4.1067314);severed_(-4.156269);	-13.212278366088867
dog	climb	stairs	P	The dog climbed the stairs .	-2.0130739212036133	stairs_(-2.013074);fence_(-2.4548538);ladder_(-2.8590822);tree_(-3.0658312);wall_(-3.08212);	-14.09176254272461
dog	climb	cake	N	The dog climbed the cake .	-9.738408088684082	stairs_(-2.013074);fence_(-2.4548538);ladder_(-2.8590822);tree_(-3.0658312);wall_(-3.08212);	-19.470396041870117
dog	close	door	P	The dog closed the door .	-0.5015312433242798	door_(-0.50153124);gap_(-2.8055549);gate_(-3.345907);window_(-4.1588416);distance_(-4.4403434);	-10.944571495056152
dog	close	chair	N	The dog closed the chair .	-9.957014083862305	door_(-0.50153124);gap_(-2.8055549);gate_(-3.345907);window_(-4.1588416);distance_(-4.4403434);	-12.661497116088867
dog	damage	chair	P	The dog damaged the chair .	-6.660741329193115	car_(-3.5672123);roof_(-3.8745701);front_(-4.020475);fence_(-4.3410773);window_(-4.4919944);	-12.661497116088867
dog	damage	hill	N	The dog damaged the hill .	-9.670567512512207	car_(-3.5672123);roof_(-3.8745701);front_(-4.020475);fence_(-4.3410773);window_(-4.4919944);	-11.521306037902832
dog	destroy	pillow	P	The dog destroyed the pillow .	-9.613255500793457	car_(-3.7256744);house_(-3.9459198);home_(-4.195851);entire_(-4.278645);life_(-4.428601);	-13.936792373657227
dog	destroy	rain	N	The dog destroyed the rain .	-8.632901191711426	car_(-3.7256744);house_(-3.9459198);home_(-4.195851);entire_(-4.278645);life_(-4.428601);	-9.90079402923584
dog	exhale	fume	P	The dog exhaled the fume .			
dog	exhale	feather	N	The dog exhaled the feather .	-10.816332817077637	scent_(-2.594134);smoke_(-2.6792173);air_(-2.8799236);last_(-3.0895872);sound_(-3.5785549);	-19.037677764892578
dog	fold	silk	P	The dog folded the silk .	-8.23144245147705	blanket_(-2.8772016);paper_(-3.0534253);dog_(-4.0393567);towel_(-4.2484326);newspaper_(-4.352589);	-13.185995101928711
dog	fold	table	N	The dog folded the table .	-7.088016986846924	blanket_(-2.8772016);paper_(-3.0534253);dog_(-4.0393567);towel_(-4.2484326);newspaper_(-4.352589);	-13.001258850097656
dog	haul	cat	P	The dog hauled the cat .	-5.079490661621094	body_(-3.5264661);dog_(-3.7558973);carc_(-4.3689265);bag_(-4.5117035);dead_(-4.5419536);	-12.30627727508545
dog	haul	wind	N	The dog hauled the wind .	-7.423896312713623	body_(-3.5264661);dog_(-3.7558973);carc_(-4.3689265);bag_(-4.5117035);dead_(-4.5419536);	-15.008756637573242
dog	lick	tongue	P	The dog licked the tongue .	-6.919162273406982	blood_(-3.1727328);floor_(-3.7591128);dog_(-4.080936);ground_(-4.372104);water_(-4.5248218);	-10.976086616516113
dog	lick	wind	N	The dog licked the wind .	-7.40364408493042	blood_(-3.1727328);floor_(-3.7591128);dog_(-4.080936);ground_(-4.372104);water_(-4.5248218);	-15.533763885498047
dog	puff	vapor	P	The dog puffed the vapor .	-8.7797212600708	air_(-1.1988498);smoke_(-3.1229985);cigarette_(-3.8246431);chest_(-4.140645);gas_(-4.187436);	-14.904704093933105
dog	puff	milk	N	The dog puffed the milk .	-7.626492500305176	air_(-1.1988498);smoke_(-3.1229985);cigarette_(-3.8246431);chest_(-4.140645);gas_(-4.187436);	-12.453999519348145
dog	shake	monkey	P	The dog shook the monkey .	-8.376885414123535	ground_(-3.7343383);air_(-3.7494597);door_(-4.2032104);house_(-4.222284);car_(-4.4402404);	-19.087749481201172
dog	shake	elephant	N	The dog shook the elephant .	-9.101700782775879	ground_(-3.7343383);air_(-3.7494597);door_(-4.2032104);house_(-4.222284);car_(-4.4402404);	-16.02552032470703
dog	steal	pebbles	P	The dog stole the pebbles .			
dog	steal	elephant	N	The dog stole the elephant .	-9.551406860351562	show_(-0.8598708);spotlight_(-2.8757017);lim_(-3.3081357);cake_(-4.7075577);car_(-4.8740234);	-16.02552032470703
dog	stretch	dough	P	The dog stretched the dough .	-6.922029495239258	length_(-3.3811738);air_(-3.7307298);legs_(-3.928484);arms_(-4.413103);leash_(-4.483614);	-15.339056968688965
dog	stretch	table	N	The dog stretched the table .	-7.328157424926758	length_(-3.3811738);air_(-3.7307298);legs_(-3.928484);arms_(-4.413103);leash_(-4.483614);	-13.001258850097656
dog	yank	trash	P	The dog yanked the trash .	-7.032902717590332	leash_(-4.00607);dog_(-4.134099);door_(-4.2066393);man_(-4.4788866);car_(-4.6470385);	-14.501362800598145
dog	yank	butterfly	N	The dog yanked the butterfly .	-9.674633979797363	leash_(-4.00607);dog_(-4.134099);door_(-4.2066393);man_(-4.4788866);car_(-4.6470385);	-16.283815383911133
donkey	kick	sand	P	The donkey kicked the sand .	-5.678158760070801	ball_(-3.4321258);dog_(-3.4337356);door_(-3.6632736);bucket_(-4.064763);horse_(-4.223798);	-13.616877555847168
donkey	kick	milk	N	The donkey kicked the milk .	-7.904369831085205	ball_(-3.4321258);dog_(-3.4337356);door_(-3.6632736);bucket_(-4.064763);horse_(-4.223798);	-12.019743919372559
elephant	haul	truck	P	The elephant hauled the truck .	-5.69292688369751	carc_(-3.7043252);dead_(-4.203654);elephant_(-4.5307717);body_(-4.726443);two_(-4.827357);	-14.293079376220703
elephant	haul	nail	N	The elephant hauled the nail .	-9.220865249633789	carc_(-3.7043252);dead_(-4.203654);elephant_(-4.5307717);body_(-4.726443);two_(-4.827357);	-14.491726875305176
elephant	heave	log	P	The elephant heaved the log .	-6.855701446533203	heavy_(-3.3002052);trunk_(-3.424656);last_(-3.6084023);weight_(-4.0896797);elephant_(-4.140812);	-7.086769104003906
elephant	heave	pen	N	The elephant heaved the pen .	-8.555133819580078	heavy_(-3.3002052);trunk_(-3.424656);last_(-3.6084023);weight_(-4.0896797);elephant_(-4.140812);	-10.59630298614502
elephant	move	horse	P	The elephant moved the horse .	-7.164013385772705	way_(-3.3958557);camera_(-4.5365567);same_(-4.634228);world_(-4.8238187);entire_(-4.831471);	-11.578253746032715
elephant	move	ocean	N	The elephant moved the ocean .	-7.964870929718018	way_(-3.3958557);camera_(-4.5365567);same_(-4.634228);world_(-4.8238187);entire_(-4.831471);	-11.370315551757812
elephant	pull	house	P	The elephant pulled the house .	-8.07077407836914	rope_(-3.319752);car_(-4.1261635);man_(-4.3282743);cable_(-4.568547);plug_(-4.7357674);	-13.212278366088867
elephant	pull	leaf	N	The elephant pulled the leaf .	-7.583912372589111	rope_(-3.319752);car_(-4.1261635);man_(-4.3282743);cable_(-4.568547);plug_(-4.7357674);	-11.64400863647461
elephant	roll	rock	P	The elephant rolled the rock .	-5.4274187088012695	ball_(-3.2590837);dice_(-3.670537);elephant_(-4.5736284);red_(-4.622815);boulder_(-4.6605577);	-12.02351188659668
elephant	roll	house	N	The elephant rolled the house .	-7.418492317199707	ball_(-3.2590837);dice_(-3.670537);elephant_(-4.5736284);red_(-4.622815);boulder_(-4.6605577);	-13.212278366088867
elephant	rotate	car	P	The elephant rotated the car .	-6.2275238037109375	way_(-4.168869);camera_(-4.2158966);entire_(-4.245331);same_(-4.3769073);wheel_(-4.4329376);	-11.726816177368164
elephant	rotate	sand	N	The elephant rotated the sand .	-6.1921234130859375	way_(-4.168869);camera_(-4.2158966);entire_(-4.245331);same_(-4.3769073);wheel_(-4.4329376);	-13.616877555847168
elephant	shake	house	P	The elephant shook the house .	-4.69185733795166	ground_(-3.1915367);tree_(-3.8940666);earth_(-4.0863047);air_(-4.109132);room_(-4.351144);	-13.212278366088867
elephant	shake	air	N	The elephant shook the air .	-4.109131813049316	ground_(-3.1915367);tree_(-3.8940666);earth_(-4.0863047);air_(-4.109132);room_(-4.351144);	-11.240942001342773
elephant	spin	car	P	The elephant spun the car .	-5.937937259674072	wheel_(-3.2590277);ball_(-3.3961127);rope_(-3.4976828);world_(-4.2748895);wheels_(-4.363627);	-11.726816177368164
elephant	spin	air	N	The elephant spun the air .	-6.0467400550842285	wheel_(-3.2590277);ball_(-3.3961127);rope_(-3.4976828);world_(-4.2748895);wheels_(-4.363627);	-11.240942001342773
elephant	squash	bus	P	The elephant squashed the bus .	-6.236185550689697	elephant_(-4.2612557);baby_(-4.6508284);dog_(-4.7532606);crowd_(-4.7657495);car_(-4.834727);	-10.339282989501953
elephant	squash	water	N	The elephant squashed the water .	-5.575907230377197	elephant_(-4.2612557);baby_(-4.6508284);dog_(-4.7532606);crowd_(-4.7657495);car_(-4.834727);	-10.355438232421875
elephant	stomp	girl	P	The elephant stomped the girl .	-7.397786617279053	ground_(-2.309644);floor_(-3.6652882);road_(-4.0874534);dirt_(-4.338308);grass_(-4.38207);	-10.339034080505371
elephant	stomp	air	N	The elephant stomped the air .	-5.2487311363220215	ground_(-2.309644);floor_(-3.6652882);road_(-4.0874534);dirt_(-4.338308);grass_(-4.38207);	-11.560650825500488
elephant	stroke	tree	P	The elephant stroked the tree .	-5.208859443664551	ground_(-3.1904037);grass_(-3.6646929);water_(-3.94328);back_(-4.1652346);floor_(-4.589017);	-9.639859199523926
elephant	stroke	pea	N	The elephant stroked the pea .			
elephant	swallow	girl	P	The elephant swallowed the girl .	-5.670928001403809	elephant_(-4.3005815);man_(-4.3130713);baby_(-4.494323);entire_(-4.5480947);dog_(-4.6229773);	-10.211772918701172
elephant	swallow	skyscraper	N	The elephant swallowed the skyscraper .			
elephant	tug	truck	P	The elephant tugged the truck .	-5.500748157501221	rope_(-3.1370702);boat_(-3.1884847);ship_(-4.659989);water_(-4.6872716);car_(-4.713097);	-14.529011726379395
elephant	tug	pin	N	The elephant tugged the pin .	-8.03151798248291	rope_(-3.1370702);boat_(-3.1884847);ship_(-4.659989);water_(-4.6872716);car_(-4.713097);	-9.81281566619873
elephant	vomit	rabbit	P	The elephant vomited the rabbit .	-8.568167686462402	contents_(-2.4045095);blood_(-3.7456045);first_(-3.981383);elephant_(-4.0016546);water_(-4.0392447);	-20.961227416992188
elephant	vomit	boat	N	The elephant vomited the boat .	-9.386458396911621	contents_(-2.4045095);blood_(-3.7456045);first_(-3.981383);elephant_(-4.0016546);water_(-4.0392447);	-14.478645324707031
eraser	erase	rust	P	The eraser erased the rust .	-9.279723167419434	words_(-3.3876634);last_(-3.622069);image_(-3.6913743);ink_(-4.2064805);word_(-4.2112412);	-14.949061393737793
eraser	erase	water	N	The eraser erased the water .	-7.111158847808838	words_(-3.3876634);last_(-3.622069);image_(-3.6913743);ink_(-4.2064805);word_(-4.2112412);	-10.355438232421875
faucet	squirt	water	P	The faucet squirted the water .	-1.7610418796539307	water_(-1.7610419);contents_(-2.8111823);liquid_(-3.263819);last_(-4.004572);hot_(-4.01742);	-10.975177764892578
faucet	squirt	pumpkin	N	The faucet squirted the pumpkin .	-9.673166275024414	water_(-1.7610419);contents_(-2.8111823);liquid_(-3.263819);last_(-4.004572);hot_(-4.01742);	-12.834539413452148
finger	hang	rabbit	P	The finger hung the rabbit .	-10.104914665222168	door_(-3.5185423);way_(-3.861537);first_(-4.3066816);same_(-4.4706297);length_(-4.4898634);	-20.82135581970215
finger	hang	mud	N	The finger hung the mud .	-9.408122062683105	door_(-3.5185423);way_(-3.861537);first_(-4.3066816);same_(-4.4706297);length_(-4.4898634);	-11.748312950134277
finger	hook	cup	P	The finger hooked the cup .	-8.152837753295898	trigger_(-4.0011425);handle_(-4.2654324);gun_(-4.4578915);needle_(-4.5786343);hook_(-4.633116);	-10.587074279785156
finger	hook	lion	N	The finger hooked the lion .	-9.050054550170898	trigger_(-4.0011425);handle_(-4.2654324);gun_(-4.4578915);needle_(-4.5786343);hook_(-4.633116);	-14.30809497833252
finger	rub	potato	P	The finger rubbed the potato .	-9.819536209106445	back_(-2.5763412);tip_(-3.504518);skin_(-3.7376878);bridge_(-3.7996078);side_(-3.8260207);	-9.249643325805664
finger	rub	air	N	The finger rubbed the air .	-6.840714931488037	back_(-2.5763412);tip_(-3.504518);skin_(-3.7376878);bridge_(-3.7996078);side_(-3.8260207);	-11.240942001342773
finger	scratch	mud	P	The finger scratched the mud .	-8.386810302734375	back_(-2.4362032);surface_(-3.3446658);side_(-3.7120059);skin_(-3.8071902);floor_(-3.8473513);	-11.748312950134277
