SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
air	erase	stain	N	The air erased the stain .	-7.026189804077148	smell_(-3.2682858);sound_(-3.8906002);last_(-4.25086);sm_(-4.4309216);scent_(-4.5798855);	-14.101190567016602
man	erect	building	P	The man erected the building .	-5.9713358879089355	statue_(-2.1427605);monument_(-3.0359948);giant_(-3.375129);wall_(-3.9641564);sign_(-4.059097);	-17.258113861083984
rabbit	erect	building	N	The rabbit erected the building .	-6.5344557762146	fence_(-3.567026);cage_(-3.7232301);barrier_(-4.0245757);wall_(-4.043367);first_(-4.1902328);	-17.258113861083984
student	erect	wall	P	The student erected the wall .	-3.9272024631500244	statue_(-2.7979147);sign_(-2.854029);banner_(-3.5016272);memorial_(-3.7986774);monument_(-3.8435004);	-17.92261505126953
rabbit	erect	wall	N	The rabbit erected the wall .	-4.0433669090271	fence_(-3.567026);cage_(-3.7232301);barrier_(-4.0245757);wall_(-4.043367);first_(-4.1902328);	-17.92261505126953
knife	etch	pebbles	P	The knife etched the pebbles .			
pillow	etch	pebbles	N	The pillow etched the pebbles .			
knife	etch	rock	P	The knife etched the rock .	-5.976751327514648	flesh_(-3.2424834);skin_(-3.628134);air_(-3.959387);ground_(-4.1443844);surface_(-4.1834164);	-12.02351188659668
pillow	etch	rock	N	The pillow etched the rock .	-7.569467067718506	words_(-2.6894848);image_(-2.8432858);word_(-3.6857998);name_(-3.7012722);face_(-3.8204358);	-12.02351188659668
cake	feed	rabbit	P	The cake fed the rabbit .	-6.253462791442871	cake_(-4.43608);dog_(-4.57524);baby_(-4.6911154);cat_(-4.7122717);first_(-4.8443055);	-20.82135581970215
air	feed	rabbit	N	The air fed the rabbit .	-8.871541976928711	fire_(-4.6265464);car_(-5.0281425);water_(-5.131292);flames_(-5.3333335);air_(-5.351064);	-20.82135581970215
monkey	fill	bucket	P	The monkey filled the bucket .	-8.009285926818848	room_(-2.3577814);air_(-3.6660242);house_(-4.2070017);void_(-4.365052);hole_(-4.4434214);	-9.151055335998535
elephant	fill	bucket	N	The elephant filled the bucket .	-9.5996732711792	room_(-2.270083);air_(-3.7488503);space_(-4.345843);sky_(-4.4209924);streets_(-4.644381);	-9.151055335998535
water	fill	cup	P	The water filled the cup .	-5.752215385437012	room_(-2.6264522);air_(-4.051593);house_(-4.3005247);hole_(-4.3565702);tank_(-4.4025373);	-10.587074279785156
car	fill	cup	N	The car filled the cup .	-8.949508666992188	air_(-3.0532458);driveway_(-3.2787783);room_(-3.4785845);parking_(-3.5123522);sky_(-3.8748095);	-10.587074279785156
water	fill	plate	P	The water filled the plate .	-8.263712882995605	room_(-2.6264522);air_(-4.051593);house_(-4.3005247);hole_(-4.3565702);tank_(-4.4025373);	-12.315217971801758
house	fill	plate	N	The house filled the plate .	-8.212868690490723	room_(-2.4614956);entire_(-3.1382535);space_(-3.6141827);air_(-3.678857);sky_(-3.8577511);	-12.315217971801758
mud	fill	sink	P	The mud filled the sink .	-7.490262985229492	air_(-2.4576092);streets_(-3.0380993);room_(-3.055708);street_(-3.4975567);road_(-3.5589733);	-15.892763137817383
car	fill	sink	N	The car filled the sink .	-9.650772094726562	air_(-3.0532458);driveway_(-3.2787783);room_(-3.4785845);parking_(-3.5123522);sky_(-3.8748095);	-15.892763137817383
chef	film	cake	P	The chef filmed the cake .	-8.358366966247559	video_(-2.9051046);scene_(-3.2500296);incident_(-3.3493567);moment_(-3.5191183);meal_(-3.7501974);	-19.470396041870117
lion	film	cake	N	The lion filmed the cake .	-11.431903839111328	lion_(-1.9011114);attack_(-3.1147497);moment_(-3.498615);video_(-3.6258733);incident_(-3.6964757);	-19.470396041870117
chef	film	man	P	The chef filmed the man .	-5.899596214294434	video_(-2.9051046);scene_(-3.2500296);incident_(-3.3493567);moment_(-3.5191183);meal_(-3.7501974);	-13.352785110473633
bug	film	man	N	The bug filmed the man .	-4.670528411865234	moment_(-3.1224859);man_(-4.6705284);entire_(-4.7446785);driver_(-4.76334);scene_(-4.942936);	-13.352785110473633
woman	film	sofa	P	The woman filmed the sofa .	-13.06252384185791	incident_(-1.7696319);attack_(-2.552713);moment_(-2.9124846);horrific_(-3.3372436);alleged_(-3.3923736);	-19.51961326599121
dog	film	sofa	N	The dog filmed the sofa .	-12.304553985595703	moment_(-2.1961865);incident_(-2.202717);attack_(-2.6815073);horrific_(-3.5391047);entire_(-3.7157636);	-19.51961326599121
child	film	water	P	The child filmed the water .	-8.621678352355957	incident_(-2.0781608);attack_(-2.611486);moment_(-2.9473395);horrific_(-2.9541068);abuse_(-2.9862723);	-10.135640144348145
rabbit	film	water	N	The rabbit filmed the water .	-7.720421314239502	moment_(-2.921776);incident_(-3.0003283);video_(-3.1084292);entire_(-3.6477053);scene_(-3.6565173);	-10.135640144348145
wrench	fix	car	P	The wrench fixed the car .	-4.075911045074463	problem_(-1.9710754);issue_(-3.8286119);car_(-4.075911);problems_(-4.741141);engine_(-4.76586);	-11.726816177368164
lion	fix	car	N	The lion fixed the car .	-4.960333347320557	camera_(-3.7137742);door_(-4.06906);lion_(-4.263495);car_(-4.9603333);gun_(-5.0575013);	-11.726816177368164
hammer	flatten	cake	P	The hammer flattened the cake .	-9.203520774841309	door_(-3.8842158);back_(-4.502273);metal_(-4.717071);wall_(-4.7275233);front_(-4.7424006);	-19.470396041870117
paper	flatten	cake	N	The paper flattened the cake .	-6.865281581878662	paper_(-3.2387786);surface_(-4.5790267);top_(-5.087152);envelope_(-5.231607);entire_(-5.233667);	-19.470396041870117
car	flatten	cup	P	The car flattened the cup .	-9.85883903503418	car_(-3.4112527);truck_(-4.0304394);tree_(-4.08914);vehicle_(-4.3703747);front_(-4.4349194);	-10.587074279785156
cloud	flatten	cup	N	The cloud flattened the cup .	-9.305858612060547	sky_(-2.7121925);sun_(-3.0393486);world_(-4.3932);clouds_(-4.463825);city_(-4.4749413);	-10.587074279785156
hand	fold	pillow	P	The hand folded the pillow .	-7.374008655548096	paper_(-3.2654347);letter_(-3.8425298);envelope_(-4.5065312);money_(-4.6325536);folded_(-4.6618657);	-13.936792373657227
bug	fold	pillow	N	The bug folded the pillow .	-7.919317245483398	screen_(-4.5515957);top_(-4.6625957);paper_(-4.6884823);whole_(-4.699499);entire_(-4.8186398);	-13.936792373657227
ice	freeze	pebbles	P	The ice froze the pebbles .			
sun	freeze	pebbles	N	The sun froze the pebbles .			
ice	freeze	rock	P	The ice froze the rock .	-6.757447242736816	air_(-2.662515);night_(-3.0409937);day_(-3.145486);ground_(-3.4663174);moment_(-3.6402142);	-12.02351188659668
sun	freeze	rock	N	The sun froze the rock .	-7.001466751098633	sky_(-2.4637012);ground_(-2.7917728);night_(-3.1157475);air_(-3.196169);day_(-3.534586);	-12.02351188659668
ice	freeze	water	P	The ice froze the water .	-4.089104652404785	air_(-2.662515);night_(-3.0409937);day_(-3.145486);ground_(-3.4663174);moment_(-3.6402142);	-10.135640144348145
smoke	freeze	water	N	The smoke froze the water .	-4.799004554748535	air_(-2.0211344);sky_(-3.0878458);sun_(-3.3025827);night_(-3.3822565);room_(-3.5799723);	-10.135640144348145
man	fry	cake	P	The man fried the cake .	-4.912415981292725	chicken_(-2.1304793);eggs_(-3.908174);egg_(-4.0211196);meat_(-4.2819533);fish_(-4.3103194);	-19.470396041870117
monkey	fry	cake	N	The monkey fried the cake .	-4.937376022338867	chicken_(-2.5847604);egg_(-3.440542);eggs_(-4.1184363);fish_(-4.266432);cat_(-4.3429694);	-19.470396041870117
sign	halt	boat	P	The sign halted the boat .	-7.08242130279541	flow_(-2.5486763);traffic_(-2.7892234);car_(-3.346093);train_(-3.6711128);road_(-3.7778711);	-14.157320976257324
lake	halt	boat	N	The lake halted the boat .	-4.8382248878479	flow_(-2.6516786);train_(-3.7594438);traffic_(-4.2385316);progress_(-4.242064);race_(-4.3210435);	-14.157320976257324
sign	halt	traffic	P	The sign halted the traffic .	-2.7892234325408936	flow_(-2.5486763);traffic_(-2.7892234);car_(-3.346093);train_(-3.6711128);road_(-3.7778711);	-11.926835060119629
air	halt	traffic	N	The air halted the traffic .	-5.803020000457764	day_(-3.6497147);moment_(-4.0334277);morning_(-4.232898);march_(-4.5086017);flow_(-4.5475574);	-11.926835060119629
stove	heat	air	P	The stove heated the air .	-4.305013656616211	water_(-2.5036604);room_(-4.006529);ground_(-4.0507336);meat_(-4.0644665);pot_(-4.096678);	-11.240942001342773
house	heat	air	N	The house heated the air .	-3.322734832763672	night_(-2.9002342);room_(-3.2178612);air_(-3.3227348);fire_(-3.359188);day_(-3.3947794);	-11.240942001342773
oven	heat	food	P	The oven heated the food .	-4.687431812286377	oil_(-3.141953);butter_(-3.1983037);water_(-3.3184667);meat_(-3.470963);chicken_(-3.6852803);	-12.683794021606445
table	heat	food	N	The table heated the food .	-5.102901935577393	room_(-3.2142453);water_(-3.3993194);air_(-3.5400815);fire_(-4.167584);pot_(-4.337109);	-12.683794021606445
fire	heat	man	P	The fire heated the man .	-7.565833568572998	air_(-3.037292);ground_(-3.3381038);building_(-3.3455424);roof_(-3.3817284);house_(-3.9131312);	-13.352785110473633
ice	heat	man	N	The ice heated the man .	-7.461221218109131	air_(-2.796701);water_(-2.8291183);ground_(-3.5114684);room_(-3.863275);surface_(-4.3636413);	-13.352785110473633
fire	heat	sand	P	The fire heated the sand .	-6.422332286834717	air_(-3.037292);ground_(-3.3381038);building_(-3.3455424);roof_(-3.3817284);house_(-3.9131312);	-13.616877555847168
dog	heat	sand	N	The dog heated the sand .	-7.398138046264648	water_(-3.0182095);air_(-3.0252514);room_(-3.3034801);house_(-3.8496532);fire_(-3.877493);	-13.616877555847168
sun	heat	water	P	The sun heated the water .	-3.8996188640594482	air_(-3.3724961);ground_(-3.4298692);earth_(-3.8856492);water_(-3.8996189);sky_(-3.9333177);	-10.135640144348145
oil	heat	water	N	The oil heated the water .	-3.3276290893554688	water_(-3.327629);air_(-3.8357086);ground_(-3.891243);oil_(-3.8983688);room_(-4.140663);	-10.135640144348145
uncle	heave	box	P	The uncle heaved the box .	-6.315848350524902	heavy_(-2.5449972);last_(-3.1691504);sigh_(-3.401206);cigarette_(-4.0626974);door_(-4.35913);	-14.88256549835205
ant	heave	box	N	The ant heaved the box .	-6.49568510055542	heavy_(-3.647785);last_(-3.7704809);metal_(-4.4082675);weight_(-4.6232715);air_(-4.6918674);	-14.88256549835205
tiger	heave	door	P	The tiger heaved the door .	-5.43575382232666	heavy_(-3.3313074);last_(-3.7108088);huge_(-4.4588785);weight_(-4.464631);rope_(-4.7496424);	-11.355052947998047
worm	heave	door	N	The worm heaved the door .	-5.535489082336426	heavy_(-3.58846);last_(-3.6938295);metal_(-4.1922426);air_(-4.3863573);weight_(-4.652135);	-11.355052947998047
ant	heave	pea	P	The ant heaved the pea .			
elephant	heave	pea	N	The elephant heaved the pea .			
car	hit	brother	P	The car hit the brother .	-10.082711219787598	back_(-3.1599965);side_(-3.3712697);wall_(-3.3725975);road_(-3.7999806);tree_(-3.8569264);	-11.285781860351562
air	hit	brother	N	The air hit the brother .	-10.99499797821045	ground_(-1.8043619);roof_(-3.0655618);streets_(-3.373843);floor_(-3.6679788);windows_(-4.0829034);	-11.285781860351562
finger	hit	pillow	P	The finger hit the pillow .	-4.6502485275268555	fan_(-2.9036665);floor_(-2.9298735);ground_(-3.0853987);nail_(-3.2605467);wall_(-3.5744658);	-13.936792373657227
smoke	hit	pillow	N	The smoke hit the pillow .	-10.375133514404297	ground_(-3.159855);air_(-3.1961403);roof_(-3.3577003);house_(-3.750187);windows_(-3.7514992);	-13.936792373657227
policeman	hold	cup	P	The policeman held the cup .	-8.812518119812012	man_(-2.2202637);woman_(-2.7746997);girl_(-3.3684494);suspect_(-3.4261734);gun_(-3.5610995);	-10.587074279785156
ant	hold	cup	N	The ant held the cup .	-6.668537139892578	door_(-4.0615344);knife_(-4.1434283);gun_(-4.177738);key_(-4.8304787);blade_(-4.8312874);	-10.587074279785156
net	hold	dog	P	The net held the dog .	-7.993760108947754	world_(-3.7756205);ball_(-4.048867);line_(-4.2416162);first_(-4.324197);net_(-4.5336466);	-16.607742309570312
bowl	hold	dog	N	The bowl held the dog .	-8.202016830444336	first_(-4.3984284);bowl_(-4.6736817);world_(-4.7646394);remains_(-4.8635774);most_(-4.9275117);	-16.607742309570312
glove	hold	earplug	P	The glove held the earplug .			
ant	hold	earplug	N	The ant held the earplug .			
pin	hook	fish	P	The pin hooked the fish .	-7.82708740234375	pin_(-3.8883362);button_(-4.475197);wire_(-4.5886536);back_(-4.6085815);right_(-4.8953857);	-17.556982040405273
wall	hook	fish	N	The wall hooked the fish .	-6.606935024261475	door_(-4.388147);back_(-4.725435);car_(-4.8281493);wall_(-4.837587);ball_(-4.872499);	-17.556982040405273
rope	hook	stick	P	The rope hooked the stick .	-6.847268104553223	rope_(-3.3309565);car_(-4.3571253);tree_(-4.39499);back_(-4.499215);boat_(-4.526597);	-11.714357376098633
ant	hook	stick	N	The ant hooked the stick .	-6.8358049392700195	ant_(-3.9927266);needle_(-4.0974092);fly_(-4.360013);fish_(-4.582402);tail_(-4.6076784);	-11.714357376098633
rope	hurl	boat	P	The rope hurled the boat .	-5.732513904571533	man_(-3.8274086);two_(-3.8953254);woman_(-4.4014745);first_(-4.572663);girl_(-4.6822367);	-14.157320976257324
hair	hurl	boat	N	The hair hurled the boat .	-7.086124897003174	first_(-4.2727094);man_(-4.3373303);girl_(-4.5633893);other_(-4.593312);ball_(-4.5972486);	-14.157320976257324
rope	hurl	trolley	P	The rope hurled the trolley .			
rock	hurl	trolley	N	The rock hurled the trolley .			
car	hurl	truck	P	The car hurled the truck .	-4.6639628410339355	car_(-3.0270839);driver_(-3.5750728);vehicle_(-3.6043696);woman_(-4.0494304);man_(-4.2739024);	-14.293079376220703
hair	hurl	truck	N	The hair hurled the truck .	-7.312931537628174	first_(-4.2727094);man_(-4.3373303);girl_(-4.5633893);other_(-4.593312);ball_(-4.5972486);	-14.293079376220703
man	hurl	woman	P	The man hurled the woman .	-5.8282599449157715	bottle_(-2.9319892);bomb_(-3.8639042);first_(-3.8999228);stone_(-3.950109);grenade_(-4.016828);	-12.214056015014648
ant	hurl	woman	N	The ant hurled the woman .	-5.516719818115234	ball_(-3.489773);first_(-4.379109);knife_(-4.6082497);spear_(-4.7156034);bird_(-4.7253456);	-12.214056015014648
knife	hurt	foot	P	The knife hurt the foot .	-6.798867702484131	man_(-3.6552825);skin_(-3.6938033);back_(-3.7175841);victim_(-3.7832427);most_(-3.8789608);	-15.30195426940918
cloth	hurt	foot	N	The cloth hurt the foot .	-7.189140796661377	skin_(-2.3820348);eyes_(-3.3420262);back_(-3.5017247);most_(-3.8604436);flesh_(-4.280213);	-15.30195426940918
needle	hurt	head	P	The needle hurt the head .	-5.594006538391113	back_(-3.3889132);skin_(-3.3945742);arm_(-3.7076085);most_(-4.136441);patient_(-4.27641);	-11.662542343139648
pillow	hurt	head	N	The pillow hurt the head .	-5.513835430145264	most_(-2.4656482);back_(-3.6318927);skin_(-3.8001056);worst_(-3.825954);same_(-4.133922);	-11.662542343139648
student	jail	girl	P	The student jailed the girl .	-7.162411212921143	day_(-1.1515622);night_(-1.9243512);week_(-2.9907575);previous_(-3.1761212);year_(-3.3708997);	-10.211772918701172
cat	jail	girl	N	The cat jailed the girl .	-5.661928653717041	day_(-2.3096032);world_(-2.9174752);night_(-3.1907833);man_(-3.4860027);longest_(-3.7520242);	-10.211772918701172
mayor	jail	person	P	The mayor jailed the person .	-6.508007049560547	man_(-2.7766151);former_(-3.3677864);mayor_(-3.6895027);father_(-3.9139595);son_(-4.2348747);	-7.884350776672363
dog	jail	person	N	The dog jailed the person .	-7.760152816772461	day_(-1.5891323);night_(-1.9698696);man_(-3.653143);last_(-3.680273);longest_(-3.691824);	-7.884350776672363
student	jail	woman	P	The student jailed the woman .	-6.653294086456299	day_(-1.1515622);night_(-1.9243512);week_(-2.9907575);previous_(-3.1761212);year_(-3.3708997);	-12.214056015014648
cat	jail	woman	N	The cat jailed the woman .	-4.433420658111572	day_(-2.3096032);world_(-2.9174752);night_(-3.1907833);man_(-3.4860027);longest_(-3.7520242);	-12.214056015014648
horse	kick	chair	P	The horse kicked the chair .	-5.3273606300354	door_(-2.9585326);bucket_(-3.2143843);dog_(-3.2603667);ball_(-3.2990477);tires_(-3.7087157);	-12.661497116088867
tree	kick	chair	N	The tree kicked the chair .	-6.535322189331055	ball_(-2.8657207);dog_(-3.6260586);door_(-3.646391);wind_(-3.7357616);tires_(-3.9297924);	-12.661497116088867
horse	kick	table	P	The horse kicked the table .	-6.312857151031494	door_(-2.9585326);bucket_(-3.2143843);dog_(-3.2603667);ball_(-3.2990477);tires_(-3.7087157);	-13.001258850097656
tree	kick	table	N	The tree kicked the table .	-7.403226852416992	ball_(-2.8657207);dog_(-3.6260586);door_(-3.646391);wind_(-3.7357616);tires_(-3.9297924);	-13.001258850097656
knife	kill	ant	P	The knife killed the ant .	-9.142186164855957	man_(-2.422856);woman_(-3.0666778);dog_(-3.3796508);boy_(-3.4459045);victim_(-3.446347);	-10.344440460205078
air	kill	ant	N	The air killed the ant .	-7.621028900146484	birds_(-2.3401985);fish_(-3.3031197);bees_(-3.756504);animals_(-3.8842812);dog_(-3.8987846);	-10.344440460205078
dolphin	kiss	fish	P	The dolphin kissed the fish .	-4.648054122924805	man_(-3.1612072);woman_(-3.5868435);boy_(-3.866415);girl_(-4.0443707);dolphin_(-4.168684);	-17.556982040405273
ant	kiss	fish	N	The ant kissed the fish .	-7.255622863769531	ant_(-3.6024857);back_(-4.223366);man_(-4.464348);woman_(-4.5403137);ground_(-4.6210556);	-17.556982040405273
women	kiss	girlfriend	P	The women kissed the girlfriend .	-10.119966506958008	men_(-2.225099);man_(-2.652849);boys_(-3.687944);boy_(-3.7834334);ground_(-3.8711028);	-17.78551483154297
ant	kiss	girlfriend	N	The ant kissed the girlfriend .	-8.6549072265625	ant_(-3.6024857);back_(-4.223366);man_(-4.464348);woman_(-4.5403137);ground_(-4.6210556);	-17.78551483154297
ape	kiss	remote	P	The ape kissed the remote .	-9.622591018676758	woman_(-3.0448318);man_(-3.3280504);girl_(-3.4422698);boy_(-3.7205446);human_(-3.890123);	-8.289690971374512
cup	kiss	remote	N	The cup kissed the remote .	-10.377756118774414	floor_(-2.9950576);ground_(-3.0677962);back_(-3.6659865);wall_(-3.7658782);lips_(-4.306459);	-8.289690971374512
ape	kiss	woman	P	The ape kissed the woman .	-3.0448317527770996	woman_(-3.0448318);man_(-3.3280504);girl_(-3.4422698);boy_(-3.7205446);human_(-3.890123);	-12.214056015014648
tree	kiss	woman	N	The tree kissed the woman .	-6.69704532623291	ground_(-2.4785852);sky_(-3.4152994);sun_(-3.543664);tree_(-4.066415);earth_(-4.1857386);	-12.214056015014648
mallet	knead	cake	P	The mallet kneaded the cake .	-5.907295227050781	dough_(-1.4576187);flour_(-4.0521317);ground_(-4.4031906);bread_(-4.4461594);clay_(-4.6335907);	-21.112714767456055
air	knead	cake	N	The air kneaded the cake .	-7.198230743408203	skin_(-4.0019035);ground_(-4.238636);dough_(-4.3957634);fabric_(-4.737919);air_(-4.8784676);	-20.56975555419922
chef	knead	clay	P	The chef kneaded the clay .	-7.0727410316467285	dough_(-0.85591346);bread_(-3.380953);pasta_(-3.989504);flour_(-4.022845);meat_(-4.1453576);	-14.038775444030762
mud	knead	clay	N	The mud kneaded the clay .	-5.566913604736328	dough_(-3.326435);ground_(-4.042042);skin_(-4.0849037);surface_(-4.5096245);fabric_(-4.8141975);	-14.038775444030762
needle	knit	rug	P	The needle knitted the rug .	-6.695077896118164	fabric_(-4.2124653);blanket_(-4.361849);first_(-4.77054);needle_(-4.841219);top_(-4.8845997);	-20.289979934692383
cat	knit	rug	N	The cat knitted the rug .	-4.074958324432373	blanket_(-3.7755659);scarf_(-3.7978818);rug_(-4.0749583);bed_(-4.33844);hat_(-4.54071);	-20.289979934692383
chef	knit	shirt	P	The chef knitted the shirt .	-5.3900885581970215	blanket_(-4.023763);p_(-4.78301);scarf_(-4.7962165);socks_(-4.874685);perfect_(-4.8824515);	-12.856466293334961
horse	knit	shirt	N	The horse knitted the shirt .	-4.8673577308654785	blanket_(-3.3451412);fabric_(-4.415652);rope_(-4.4749703);rug_(-4.6213555);blankets_(-4.7015405);	-12.856466293334961
grandma	knit	wool	P	The grandma knitted the wool .	-6.924205780029297	blanket_(-2.5833702);scarf_(-3.6267204);sweater_(-3.6877403);perfect_(-4.203472);skirt_(-4.267803);	-15.771926879882812
horse	knit	wool	N	The horse knitted the wool .	-4.831561088562012	blanket_(-3.3451412);fabric_(-4.415652);rope_(-4.4749703);rug_(-4.6213555);blankets_(-4.7015405);	-15.771926879882812
house	leak	gas	P	The house leaked the gas .	-5.181732654571533	first_(-2.9068458);second_(-2.9139106);water_(-3.30214);same_(-3.5584114);most_(-3.6895988);	-12.676133155822754
tree	leak	gas	N	The tree leaked the gas .	-4.991397380828857	water_(-3.3349338);most_(-3.4967837);first_(-3.734546);contents_(-3.858974);seeds_(-4.053745);	-12.676133155822754
finger	lengthen	cord	P	The finger lengthened the cord .	-6.259399890899658	time_(-2.7879188);distance_(-2.880959);gap_(-3.3492897);length_(-3.5232244);longer_(-3.6402287);	-12.56851863861084
oil	lengthen	cord	N	The oil lengthened the cord .	-7.072872161865234	time_(-3.1844065);life_(-3.5315897);length_(-4.1378365);distance_(-4.2683907);way_(-4.332218);	-12.56851863861084
hand	lengthen	dough	P	The hand lengthened the dough .	-8.626570701599121	distance_(-2.8819573);length_(-3.0805733);time_(-3.1098626);moment_(-3.9683373);gap_(-4.039657);	-15.625001907348633
ant	lengthen	dough	N	The ant lengthened the dough .	-8.41187858581543	time_(-3.1465585);length_(-3.9578989);gap_(-4.1515484);distance_(-4.1561413);hair_(-4.202879);	-15.625001907348633
lion	lick	frosting	P	The lion licked the frosting .			
tree	lick	frosting	N	The tree licked the frosting .			
helicopter	lift	dumbbell	P	The helicopter lifted the dumbbell .			
ant	lift	dumbbell	N	The ant lifted the dumbbell .			
ant	lift	leaf	P	The ant lifted the leaf .	-6.583966255187988	lid_(-2.9749727);door_(-4.6215334);hood_(-4.8819246);heavy_(-4.9744997);roof_(-5.0315676);	-11.64400863647461
man	lift	leaf	N	The man lifted the leaf .	-9.008537292480469	lid_(-3.7844615);flag_(-4.0903697);glass_(-4.614738);door_(-4.663421);top_(-4.7474284);	-11.64400863647461
helicopter	lift	weight	P	The helicopter lifted the weight .	-6.849402904510498	body_(-3.1642833);flag_(-3.9773936);man_(-4.0456614);bodies_(-4.3014827);remains_(-4.3772426);	-10.428321838378906
ant	lift	weight	N	The ant lifted the weight .	-5.985867500305176	lid_(-2.9749727);door_(-4.6215334);hood_(-4.8819246);heavy_(-4.9744997);roof_(-5.0315676);	-10.428321838378906
smoke	mask	computer	P	The smoke masked the computer .	-9.827152252197266	sound_(-3.4497108);scene_(-3.6500893);sun_(-4.0928);sight_(-4.206501);smell_(-4.268955);	-6.444911956787109
wind	mask	computer	N	The wind masked the computer .	-10.221848487854004	sun_(-2.887475);sound_(-3.4690866);rain_(-3.7979136);noise_(-4.039674);sky_(-4.2443094);	-6.444911956787109
clay	mask	face	P	The clay masked the face .	-3.5400514602661133	face_(-3.5400515);faces_(-4.3193254);sun_(-4.484029);eyes_(-4.607396);image_(-4.8578386);	-8.514102935791016
ant	mask	face	N	The ant masked the face .	-4.200234889984131	man_(-3.9627852);face_(-4.200235);woman_(-4.760965);sun_(-5.0315795);faces_(-5.1418395);	-8.514102935791016
purse	mask	hand	P	The purse masked the hand .	-5.6478424072265625	face_(-3.2141953);identity_(-3.718071);man_(-3.8555298);woman_(-3.9405594);fact_(-4.013466);	-10.871404647827148
water	mask	hand	N	The water masked the hand .	-7.516690254211426	faces_(-3.5451555);face_(-3.6573);scene_(-3.976598);sun_(-4.0580034);sight_(-5.0207872);	-10.871404647827148
smoke	mask	laptop	P	The smoke masked the laptop .	-11.236492156982422	sound_(-3.4497108);scene_(-3.6500893);sun_(-4.0928);sight_(-4.206501);smell_(-4.268955);	-15.532190322875977
wind	mask	laptop	N	The wind masked the laptop .	-11.614136695861816	sun_(-2.887475);sound_(-3.4690866);rain_(-3.7979136);noise_(-4.039674);sky_(-4.2443094);	-15.532190322875977
brick	mince	bread	P	The brick minced the bread .	-5.381193161010742	flesh_(-2.0519164);meat_(-2.408575);air_(-3.2704222);skin_(-3.4410155);fat_(-3.4759579);	-16.563892364501953
shirt	mince	bread	N	The shirt minced the bread .	-6.571536064147949	air_(-2.1681852);words_(-3.4454985);flesh_(-3.644885);life_(-3.8542356);marrow_(-3.918048);	-16.563892364501953
mallet	mince	dough	P	The mallet minced the dough .	-6.254488468170166	meat_(-2.208178);flesh_(-2.6081948);fat_(-3.7687933);skin_(-4.115046);onion_(-4.312014);	-15.523167610168457
hair	mince	dough	N	The hair minced the dough .	-7.388486862182617	air_(-2.9180584);flesh_(-3.1086407);skin_(-3.3176937);hair_(-4.341673);meat_(-4.3529186);	-15.339056968688965
dog	move	cat	P	The dog moved the cat .	-5.021311283111572	camera_(-4.237345);way_(-4.549357);body_(-4.6396737);ball_(-4.7538323);dog_(-4.75503);	-12.30627727508545
worm	move	cat	N	The worm moved the cat .	-6.437886714935303	needle_(-3.8768592);way_(-4.1066337);entire_(-4.926229);body_(-4.9850974);whole_(-5.430021);	-12.30627727508545
man	move	table	P	The man moved the table .	-6.071655750274658	camera_(-4.1864247);body_(-4.455193);car_(-4.5820622);gun_(-4.8846593);ball_(-4.9718633);	-13.001258850097656
ant	move	table	N	The ant moved the table .	-5.884036540985107	needle_(-3.8611484);camera_(-4.465915);way_(-4.514812);ball_(-4.7755466);body_(-5.0671725);	-13.001258850097656
girl	open	door	P	The girl opened the door .	-0.5827735066413879	door_(-0.5827735);box_(-3.4296439);gate_(-4.2392755);window_(-4.2420297);bag_(-4.4322);	-10.944571495056152
ant	open	door	N	The ant opened the door .	-0.5594199895858765	door_(-0.55942);gate_(-3.4209235);window_(-3.9998116);box_(-4.2618814);doors_(-4.4383645);	-10.944571495056152
child	open	window	P	The child opened the window .	-4.528773307800293	door_(-0.60992724);box_(-3.489009);gate_(-4.107806);bag_(-4.4999266);window_(-4.5287733);	-12.539006233215332
cream	open	window	N	The cream opened the window .	-5.427133083343506	door_(-0.9543854);doors_(-3.2602174);flood_(-3.6672454);day_(-3.8946016);way_(-3.9000185);	-12.539006233215332
woman	pack	cake	P	The woman packed the cake .	-8.51613712310791	bag_(-3.1031804);bags_(-3.1551826);suitcase_(-3.4433525);contents_(-4.078095);car_(-4.1295247);	-19.470396041870117
ant	pack	cake	N	The ant packed the cake .	-7.646849155426025	room_(-4.0607743);house_(-4.17269);air_(-4.2880387);whole_(-5.0354295);bag_(-5.037474);	-19.470396041870117
knife	peel	banana	P	The knife peeled the banana .	-7.772071838378906	skin_(-1.2485201);flesh_(-2.3993685);back_(-4.262543);plastic_(-4.6159596);paper_(-4.6882324);	-11.975492477416992
shirt	peel	banana	N	The shirt peeled the banana .	-8.155749320983887	skin_(-2.9758937);back_(-3.4717891);way_(-3.612597);fabric_(-3.8230617);front_(-4.0719857);	-11.975492477416992
monkey	peel	tree	P	The monkey peeled the tree .	-3.944251537322998	skin_(-3.4216685);banana_(-3.51712);leaves_(-3.7513804);fruit_(-3.9145274);tree_(-3.9442515);	-9.485352516174316
air	peel	tree	N	The air peeled the tree .	-6.909826755523682	skin_(-3.5750642);leaves_(-3.9504533);back_(-4.1143937);snow_(-4.5481706);air_(-4.6131425);	-9.485352516174316
infant	pet	cat	P	The infant petted the cat .	-4.2189555168151855	baby_(-2.9427946);dog_(-2.9955366);mother_(-3.9614332);little_(-3.9953535);cat_(-4.2189555);	-12.428709030151367
