SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
child	fix	computer	P	The child fixed the computer .	-6.875960826873779	door_(-2.9313064);glass_(-4.037271);hair_(-4.1750484);wheel_(-4.183503);window_(-4.2210693);	-13.575358390808105
child	fix	man	N	The child fixed the man .	-6.61369514465332	door_(-2.9313064);glass_(-4.037271);hair_(-4.1750484);wheel_(-4.183503);window_(-4.2210693);	-9.141667366027832
child	grasp	hand	P	The child grasped the hand .	-4.376950740814209	handle_(-2.9813213);knife_(-3.0136);wheel_(-3.9910402);book_(-4.1146297);necklace_(-4.2781463);	-11.738458633422852
child	grasp	air	N	The child grasped the air .	-6.939757823944092	handle_(-2.9813213);knife_(-3.0136);wheel_(-3.9910402);book_(-4.1146297);necklace_(-4.2781463);	-13.207496643066406
child	grip	bread	P	The child gripped the bread .	-7.813636302947998	wheel_(-2.7200348);handle_(-2.7464335);knife_(-3.4667141);door_(-3.7536404);rail_(-4.4294677);	-17.45924186706543
child	grip	water	N	The child gripped the water .	-7.846269130706787	wheel_(-2.7200348);handle_(-2.7464335);knife_(-3.4667141);door_(-3.7536404);rail_(-4.4294677);	-14.246530532836914
child	haul	cat	P	The child hauled the cat .	-5.988084316253662	bag_(-3.138091);rope_(-3.305599);cart_(-3.5162437);basket_(-3.6998758);chair_(-3.7952747);	-18.067550659179688
child	haul	ant	N	The child hauled the ant .	-11.93038272857666	bag_(-3.138091);rope_(-3.305599);cart_(-3.5162437);basket_(-3.6998758);chair_(-3.7952747);	-22.73667335510254
child	jail	monkey	P	The child jailed the monkey .	-8.066876411437988	man_(-2.7042482);woman_(-3.150315);mother_(-3.1843174);boy_(-3.3768575);father_(-3.4125345);	-18.065763473510742
child	jail	cake	N	The child jailed the cake .	-12.844585418701172	man_(-2.7042482);woman_(-3.150315);mother_(-3.1843174);boy_(-3.3768575);father_(-3.4125345);	-13.653411865234375
child	pack	leaf	P	The child packed the leaf .	-10.742642402648926	bags_(-1.5647732);bag_(-1.9058062);suitcase_(-3.1023033);basket_(-3.4430242);box_(-3.7793844);	-18.189794540405273
child	pack	truck	N	The child packed the truck .	-6.645242691040039	bags_(-1.5647732);bag_(-1.9058062);suitcase_(-3.1023033);basket_(-3.4430242);box_(-3.7793844);	-12.871650695800781
child	pull	car	P	The child pulled the car .	-8.133246421813965	trigger_(-0.65227616);lever_(-3.2536335);cord_(-3.3900118);strings_(-3.7730427);knife_(-3.9198856);	-10.86610221862793
child	pull	air	N	The child pulled the air .	-9.23201847076416	trigger_(-0.65227616);lever_(-3.2536335);cord_(-3.3900118);strings_(-3.7730427);knife_(-3.9198856);	-13.207496643066406
child	roll	wheels	P	The child rolled the wheels .	-6.303165912628174	dice_(-2.1356668);bottle_(-3.357314);window_(-3.748746);gun_(-3.843071);wheel_(-3.8749151);	-21.464628219604492
child	roll	flour	N	The child rolled the flour .	-9.858525276184082	dice_(-2.1356668);bottle_(-3.357314);window_(-3.748746);gun_(-3.843071);wheel_(-3.8749151);	-15.047619819641113
child	rotate	ball	P	The child rotated the ball .	-4.748341083526611	wheel_(-2.626614);stick_(-3.6660492);chair_(-4.0833306);bottle_(-4.263177);head_(-4.3503656);	-14.912031173706055
child	rotate	house	N	The child rotated the house .	-7.295641899108887	wheel_(-2.626614);stick_(-3.6660492);chair_(-4.0833306);bottle_(-4.263177);head_(-4.3503656);	-12.618318557739258
child	sew	rug	P	The child sewed the rug .	-6.1039509773254395	dress_(-2.9130263);garment_(-3.2293115);doll_(-3.8888526);egg_(-4.1834617);clothes_(-4.2791343);	-19.800230026245117
child	sew	boat	N	The child sewed the boat .	-6.203100204467773	dress_(-2.9130263);garment_(-3.2293115);doll_(-3.8888526);egg_(-4.1834617);clothes_(-4.2791343);	-13.802148818969727
child	shake	cup	P	The child shook the cup .	-3.9692859649658203	head_(-2.8807268);hand_(-3.111888);wheel_(-3.344348);bottle_(-3.5448704);boy_(-3.5759468);	-17.25587272644043
child	shake	house	N	The child shook the house .	-5.49669075012207	head_(-2.8807268);hand_(-3.111888);wheel_(-3.344348);bottle_(-3.5448704);boy_(-3.5759468);	-12.618318557739258
child	shove	book	P	The child shoved the book .	-6.063745021820068	door_(-2.2073848);boy_(-2.780112);wall_(-3.2022417);girl_(-3.2363412);man_(-3.5677123);	-10.731593132019043
child	shove	pond	N	The child shoved the pond .	-11.183768272399902	door_(-2.2073848);boy_(-2.780112);wall_(-3.2022417);girl_(-3.2363412);man_(-3.5677123);	-18.989280700683594
child	slide	cup	P	The child slid the cup .	-4.5458807945251465	lever_(-3.1313727);button_(-3.1526318);door_(-3.2171488);handle_(-3.3775778);knife_(-3.5688467);	-17.25587272644043
child	slide	ship	N	The child slid the ship .	-8.407449722290039	lever_(-3.1313727);button_(-3.1526318);door_(-3.2171488);handle_(-3.3775778);knife_(-3.5688467);	-13.980015754699707
child	snatch	spatula	P	The child snatched the spatula .			
child	snatch	car	N	The child snatched the car .	-7.758510589599609	knife_(-2.9490662);paper_(-3.7867498);bag_(-3.9096594);book_(-4.0596304);bottle_(-4.1674433);	-10.86610221862793
child	spill	cream	P	The child spilled the cream .	-5.732143878936768	wine_(-2.2968507);milk_(-2.3331027);contents_(-2.858255);beans_(-3.026751);blood_(-3.0270257);	-18.83336639404297
child	spill	apple	N	The child spilled the apple .	-6.182471752166748	wine_(-2.2968507);milk_(-2.3331027);contents_(-2.858255);beans_(-3.026751);blood_(-3.0270257);	-18.791563034057617
child	spin	dog	P	The child spun the dog .	-7.838115692138672	wheel_(-1.8121953);knife_(-3.6900153);blade_(-3.7956548);pages_(-4.055906);page_(-4.0814433);	-15.336135864257812
child	spin	car	N	The child spun the car .	-6.16740083694458	wheel_(-1.8121953);knife_(-3.6900153);blade_(-3.7956548);pages_(-4.055906);page_(-4.0814433);	-10.86610221862793
child	steal	cake	P	The child stole the cake .	-5.947293758392334	money_(-3.3902457);child_(-3.8051617);necklace_(-3.879196);book_(-4.0433517);knife_(-4.117344);	-13.653411865234375
child	steal	air	N	The child stole the air .	-9.185710906982422	money_(-3.3902457);child_(-3.8051617);necklace_(-3.879196);book_(-4.0433517);knife_(-4.117344);	-13.207496643066406
child	swallow	pen	P	The child swallowed the pen .	-8.043381690979004	words_(-2.554277);word_(-3.210485);last_(-3.8488936);blood_(-3.996513);tears_(-4.0099854);	-16.344783782958984
child	swallow	pillow	N	The child swallowed the pillow .	-7.204645156860352	words_(-2.554277);word_(-3.210485);last_(-3.8488936);blood_(-3.996513);tears_(-4.0099854);	-20.379941940307617
child	throw	cup	P	The child threw the cup .	-5.070318698883057	knife_(-2.7361782);ball_(-2.9455252);rock_(-3.5186136);stone_(-3.794298);child_(-4.146185);	-17.25587272644043
child	throw	vapor	N	The child threw the vapor .	-12.066994667053223	knife_(-2.7361782);ball_(-2.9455252);rock_(-3.5186136);stone_(-3.794298);child_(-4.146185);	-16.03382682800293
child	tug	chair	P	The child tugged the chair .	-6.546547889709473	handle_(-2.616441);trigger_(-2.7564156);cord_(-2.8769066);strings_(-3.1392577);reins_(-3.2306473);	-18.137908935546875
child	tug	car	N	The child tugged the car .	-8.226164817810059	handle_(-2.616441);trigger_(-2.7564156);cord_(-2.8769066);strings_(-3.1392577);reins_(-3.2306473);	-10.86610221862793
child	wear	cloth	P	The child wore the cloth .	-5.634993076324463	mask_(-2.346383);necklace_(-3.255578);hat_(-3.3453407);dress_(-3.488105);robe_(-3.5340245);	-16.99536895751953
child	wear	tent	N	The child wore the tent .	-8.180536270141602	mask_(-2.346383);necklace_(-3.255578);hat_(-3.3453407);dress_(-3.488105);robe_(-3.5340245);	-18.81044578552246
child	whisk	dust	P	The child whisked the dust .	-7.5816826820373535	child_(-2.8909318);boy_(-3.064079);girl_(-3.2281222);woman_(-3.7719333);dog_(-3.8384356);	-16.685596466064453
child	whisk	spatula	N	The child whisked the spatula .			
chisel	etch	house	P	The chisel etched the house .	-6.735374927520752	stone_(-2.481916);words_(-2.8292384);surface_(-3.2997584);wood_(-3.3387036);blade_(-3.425654);	-13.760979652404785
chisel	etch	table	N	The chisel etched the table .	-6.166572570800781	stone_(-2.481916);words_(-2.8292384);surface_(-3.2997584);wood_(-3.3387036);blade_(-3.425654);	-14.198097229003906
chisel	scrape	table	P	The chisel scraped the table .	-4.64021110534668	floor_(-2.091631);wood_(-2.2185984);ground_(-2.559044);stone_(-2.9573698);metal_(-3.295724);	-14.198097229003906
chisel	scrape	oil	N	The chisel scraped the oil .	-9.339941024780273	floor_(-2.091631);wood_(-2.2185984);ground_(-2.559044);stone_(-2.9573698);metal_(-3.295724);	-15.952242851257324
claw	rip	wool	P	The claw ripped the wool .	-7.960795879364014	skin_(-1.5574456);flesh_(-1.712907);air_(-2.2414694);wood_(-3.4875011);fabric_(-3.6351795);	-19.956384658813477
claw	rip	water	N	The claw ripped the water .	-7.314261436462402	skin_(-1.5574456);flesh_(-1.712907);air_(-2.2414694);wood_(-3.4875011);fabric_(-3.6351795);	-14.246530532836914
claw	seize	beans	P	The claw seized the beans .	-11.29660701751709	air_(-2.6477053);knife_(-3.1874774);blade_(-3.567304);flesh_(-3.8767998);throat_(-4.100504);	-17.37679100036621
claw	seize	air	N	The claw seized the air .	-2.647705316543579	air_(-2.6477053);knife_(-3.1874774);blade_(-3.567304);flesh_(-3.8767998);throat_(-4.100504);	-13.207496643066406
cloth	absorb	oil	P	The cloth absorbed the oil .	-8.03056812286377	light_(-2.5290065);pain_(-2.6672807);heat_(-3.2466922);darkness_(-3.887672);sunlight_(-3.9444022);	-14.616373062133789
cloth	absorb	concrete	N	The cloth absorbed the concrete .	-9.783772468566895	light_(-2.5290065);pain_(-2.6672807);heat_(-3.2466922);darkness_(-3.887672);sunlight_(-3.9444022);	-14.351884841918945
cloth	erase	cream	P	The cloth erased the cream .	-9.544798851013184	memory_(-1.7550967);image_(-2.7194445);memories_(-3.2454045);pain_(-3.3011076);past_(-4.099079);	-18.83336639404297
cloth	erase	house	N	The cloth erased the house .	-8.589238166809082	memory_(-1.7550967);image_(-2.7194445);memories_(-3.2454045);pain_(-3.3011076);past_(-4.099079);	-12.618318557739258
cloth	mask	table	P	The cloth masked the table .	-8.891645431518555	face_(-2.4792552);blood_(-3.7965894);eyes_(-3.8640437);pain_(-3.9055967);body_(-4.2279863);	-12.572300910949707
cloth	mask	building	N	The cloth masked the building .	-8.286105155944824	face_(-2.4792552);blood_(-3.7965894);eyes_(-3.8640437);pain_(-3.9055967);body_(-4.2279863);	-13.00113582611084
clown	bite	chair	P	The clown bit the chair .	-6.622377872467041	trigger_(-2.6245372);lip_(-3.3128288);floor_(-3.7283533);ground_(-4.070228);tongue_(-4.276307);	-18.137908935546875
clown	bite	water	N	The clown bit the water .	-7.87641716003418	trigger_(-2.6245372);lip_(-3.3128288);floor_(-3.7283533);ground_(-4.070228);tongue_(-4.276307);	-14.246530532836914
clown	clean	boat	P	The clown cleaned the boat .	-5.7245259284973145	table_(-2.5952256);floor_(-2.8184493);dishes_(-3.1999266);room_(-3.215996);door_(-4.0800858);	-14.751797676086426
clown	clean	mud	N	The clown cleaned the mud .	-8.124554634094238	table_(-2.5952256);floor_(-2.8184493);dishes_(-3.1999266);room_(-3.215996);door_(-4.0800858);	-15.105541229248047
clown	sew	blanket	P	The clown sewed the blanket .	-5.147397518157959	dress_(-3.220802);hat_(-4.1500335);fabric_(-4.16773);shirt_(-4.289182);curtains_(-4.311566);	-17.362825393676758
clown	sew	paper	N	The clown sewed the paper .	-5.017691135406494	dress_(-3.220802);hat_(-4.1500335);fabric_(-4.16773);shirt_(-4.289182);curtains_(-4.311566);	-17.56072998046875
club	crush	egg	P	The club crushed the egg .	-7.759491443634033	man_(-2.5638351);girl_(-3.8215842);body_(-3.8534355);woman_(-3.8658237);boy_(-3.9307446);	-21.270719528198242
club	crush	water	N	The club crushed the water .	-7.421085357666016	man_(-2.5638351);girl_(-3.8215842);body_(-3.8534355);woman_(-3.8658237);boy_(-3.9307446);	-14.246530532836914
cow	open	wardrobe	P	The cow opened the wardrobe .	-9.008284568786621	door_(-0.49621105);gate_(-3.1963606);lid_(-3.6099453);hatch_(-3.9004116);doors_(-3.9032364);	-16.053251266479492
cow	open	cream	N	The cow opened the cream .	-11.533669471740723	door_(-0.49621105);gate_(-3.1963606);lid_(-3.6099453);hatch_(-3.9004116);doors_(-3.9032364);	-18.83336639404297
crane	lift	bar	P	The crane lifted the bar .	-5.570831775665283	lid_(-2.6888213);body_(-3.7158904);box_(-3.7717462);car_(-4.1782556);bag_(-4.382241);	-15.731914520263672
crane	lift	paper	N	The crane lifted the paper .	-5.943089962005615	lid_(-2.6888213);body_(-3.7158904);box_(-3.7717462);car_(-4.1782556);bag_(-4.382241);	-18.655248641967773
crow	snatch	beans	P	The crow snatched the beans .	-9.279753684997559	knife_(-3.2099776);paper_(-3.5192952);bird_(-3.603767);sword_(-4.0988803);ball_(-4.1490226);	-17.37679100036621
crow	snatch	air	N	The crow snatched the air .	-6.337555885314941	knife_(-3.2099776);paper_(-3.5192952);bird_(-3.603767);sword_(-4.0988803);ball_(-4.1490226);	-13.207496643066406
cup	pour	rice	P	The cup poured the rice .	-7.471463203430176	wine_(-2.1733792);tea_(-2.9873087);contents_(-3.1012459);liquid_(-3.2187922);coffee_(-3.2216904);	-18.33376121520996
cup	pour	cloud	N	The cup poured the cloud .	-10.795821189880371	wine_(-2.1733792);tea_(-2.9873087);contents_(-3.1012459);liquid_(-3.2187922);coffee_(-3.2216904);	-20.984716415405273
dagger	mince	paper	P	The dagger minced the paper .	-7.715399265289307	words_(-1.2599299);sound_(-1.8246481);air_(-2.0223334);syllables_(-3.3812525);metal_(-3.750316);	-17.56072998046875
dagger	mince	vapor	N	The dagger minced the vapor .	-11.008347511291504	words_(-1.2599283);sound_(-1.8246485);air_(-2.0223377);syllables_(-3.38125);metal_(-3.7503161);	-15.34240436553955
dentist	chafe	chef	P	The dentist chafed the chef .	-8.436537742614746	teeth_(-2.6440449);toilet_(-3.61866);air_(-3.7613811);food_(-3.8068867);tooth_(-3.8577805);	-17.324979782104492
dentist	chafe	moon	N	The dentist chafed the moon .	-11.184735298156738	teeth_(-2.6440449);toilet_(-3.61866);air_(-3.7613811);food_(-3.8068867);tooth_(-3.8577805);	-19.952255249023438
desert	absorb	water	P	The desert absorbed the water .	-4.725208759307861	sun_(-2.1794848);light_(-2.7939475);sunlight_(-3.1054177);sound_(-3.7927995);darkness_(-3.810183);	-14.246530532836914
desert	absorb	rubber	N	The desert absorbed the rubber .	-12.066957473754883	sun_(-2.1794848);light_(-2.7939475);sunlight_(-3.1054177);sound_(-3.7927995);darkness_(-3.810183);	-22.176122665405273
desk	hit	bowling	P	The desk hit the bowling .	-13.654265403747559	floor_(-0.31933102);ground_(-2.3904607);wall_(-3.0200272);carpet_(-4.4942665);concrete_(-4.9168634);	-21.132726669311523
desk	hit	cloud	N	The desk hit the cloud .	-12.466184616088867	floor_(-0.31933102);ground_(-2.3904607);wall_(-3.0200272);carpet_(-4.4942665);concrete_(-4.9168634);	-20.984716415405273
dog	carry	scissors	P	The dog carried the scissors .			
dog	carry	house	N	The dog carried the house .	-6.592933177947998	bag_(-3.0055964);baby_(-3.321174);gun_(-3.5567448);knife_(-3.6515505);body_(-3.7922022);	-12.618318557739258
dog	climb	stairs	P	The dog climbed the stairs .	-0.8973066806793213	stairs_(-0.8973067);steps_(-1.276915);ladder_(-1.8809407);hill_(-3.6890032);staircase_(-4.3631806);	-17.68585205078125
dog	climb	cake	N	The dog climbed the cake .	-11.796024322509766	stairs_(-0.8973067);steps_(-1.276915);ladder_(-1.8809407);hill_(-3.6890032);staircase_(-4.3631806);	-13.653411865234375
dog	close	door	P	The dog closed the door .	-0.24733313918113708	door_(-0.24733314);window_(-3.6804616);lid_(-4.0450187);gate_(-4.1022477);distance_(-4.367618);	-10.83526611328125
dog	close	chair	N	The dog closed the chair .	-10.389781951904297	door_(-0.24733314);window_(-3.6804616);lid_(-4.0450187);gate_(-4.1022477);distance_(-4.367618);	-18.137908935546875
dog	damage	chair	P	The dog damaged the chair .	-5.516612529754639	car_(-2.5077589);engine_(-3.6070402);windshield_(-3.6675785);vehicle_(-4.056987);window_(-4.220195);	-18.137908935546875
dog	damage	hill	N	The dog damaged the hill .	-8.938684463500977	car_(-2.5077589);engine_(-3.6070402);windshield_(-3.6675785);vehicle_(-4.056987);window_(-4.220195);	-17.67850112915039
dog	destroy	pillow	P	The dog destroyed the pillow .	-7.709907531738281	car_(-3.0065844);house_(-3.3695478);machine_(-4.3784733);truck_(-4.751069);vehicle_(-4.857342);	-20.379941940307617
dog	destroy	rain	N	The dog destroyed the rain .	-9.00002670288086	car_(-3.0065844);house_(-3.3695478);machine_(-4.3784733);truck_(-4.751069);vehicle_(-4.857342);	-16.31743621826172
dog	exhale	fume	P	The dog exhaled the fume .			
dog	exhale	feather	N	The dog exhaled the feather .	-10.879249572753906	smoke_(-1.6964008);air_(-2.2535336);breath_(-2.3129225);scent_(-3.1531363);word_(-3.353613);	-22.90834617614746
dog	fold	silk	P	The dog folded the silk .	-9.383146286010742	paper_(-1.0508173);papers_(-3.0453565);newspaper_(-3.094941);blanket_(-3.1948812);pages_(-3.5739343);	-23.256248474121094
dog	fold	table	N	The dog folded the table .	-8.212117195129395	paper_(-1.0508173);papers_(-3.0453565);newspaper_(-3.094941);blanket_(-3.1948812);pages_(-3.5739343);	-12.572300910949707
dog	haul	cat	P	The dog hauled the cat .	-4.918084144592285	bag_(-3.243629);rope_(-3.413032);dog_(-3.625877);chair_(-3.806603);cart_(-3.9178329);	-18.067550659179688
dog	haul	wind	N	The dog hauled the wind .	-8.521536827087402	bag_(-3.243629);rope_(-3.413032);dog_(-3.625877);chair_(-3.806603);cart_(-3.9178329);	-15.456252098083496
dog	lick	tongue	P	The dog licked the tongue .	-5.593986988067627	air_(-2.9689808);grass_(-3.3915854);dirt_(-3.833393);tip_(-3.9382372);ground_(-4.0091324);	-12.136895179748535
dog	lick	wind	N	The dog licked the wind .	-7.366168975830078	air_(-2.9689808);grass_(-3.3915854);dirt_(-3.833393);tip_(-3.9382372);ground_(-4.0091324);	-15.456252098083496
dog	puff	vapor	P	The dog puffed the vapor .	-9.828980445861816	air_(-1.0740682);gas_(-2.9037716);cigarette_(-3.110923);horn_(-3.1939993);cigar_(-3.3299716);	-15.34240436553955
dog	puff	milk	N	The dog puffed the milk .	-6.8996477127075195	air_(-1.0740682);gas_(-2.9037716);cigarette_(-3.110923);horn_(-3.1939993);cigar_(-3.3299716);	-17.631406784057617
dog	shake	monkey	P	The dog shook the monkey .	-9.641624450683594	dog_(-2.888875);bottle_(-3.1992884);reins_(-3.2070446);wheel_(-3.2675323);head_(-3.2828436);	-18.065763473510742
dog	shake	elephant	N	The dog shook the elephant .	-10.032123565673828	dog_(-2.888875);bottle_(-3.1992884);reins_(-3.2070446);wheel_(-3.2675323);head_(-3.2828436);	-17.998533248901367
dog	steal	pebbles	P	The dog stole the pebbles .			
dog	steal	elephant	N	The dog stole the elephant .	-7.543785095214844	money_(-3.5002706);car_(-3.8973176);knife_(-4.0877337);gun_(-4.1897407);key_(-4.3258758);	-17.998533248901367
dog	stretch	dough	P	The dog stretched the dough .	-10.76819133758545	air_(-2.2554507);dog_(-3.1148887);distance_(-3.3709264);neck_(-3.5769973);silence_(-3.647447);	-18.00105094909668
dog	stretch	table	N	The dog stretched the table .	-7.190145015716553	air_(-2.2554507);dog_(-3.1148887);distance_(-3.3709264);neck_(-3.5769973);silence_(-3.647447);	-12.572300910949707
dog	yank	trash	P	The dog yanked the trash .	-10.58017635345459	trigger_(-1.5065972);handle_(-2.2303843);reins_(-3.0557742);chain_(-3.2778115);cord_(-3.4517667);	-16.653047561645508
dog	yank	butterfly	N	The dog yanked the butterfly .	-11.46920108795166	trigger_(-1.5065972);handle_(-2.2303843);reins_(-3.0557742);chain_(-3.2778115);cord_(-3.4517667);	-16.983070373535156
donkey	kick	sand	P	The donkey kicked the sand .	-4.417557716369629	ground_(-2.603347);dirt_(-3.2942908);reins_(-3.4990914);wheel_(-3.5195029);wall_(-3.5533934);	-15.27847671508789
donkey	kick	milk	N	The donkey kicked the milk .	-6.948824882507324	ground_(-2.603347);dirt_(-3.2942908);reins_(-3.4990914);wheel_(-3.5195029);wall_(-3.5533934);	-17.631406784057617
elephant	haul	truck	P	The elephant hauled the truck .	-6.726465225219727	cart_(-2.4094844);weight_(-3.3971171);rope_(-3.500773);load_(-3.637443);horse_(-3.6486535);	-12.871650695800781
elephant	haul	nail	N	The elephant hauled the nail .	-9.878717422485352	cart_(-2.4094844);weight_(-3.3971171);rope_(-3.500773);load_(-3.637443);horse_(-3.6486535);	-13.437126159667969
elephant	heave	log	P	The elephant heaved the log .	-8.001447677612305	lid_(-3.3259313);trunk_(-3.3720214);cart_(-3.5071247);bag_(-3.8247526);bucket_(-3.853298);	-14.858430862426758
elephant	heave	pen	N	The elephant heaved the pen .	-9.107185363769531	lid_(-3.3259313);trunk_(-3.3720214);cart_(-3.5071247);bag_(-3.8247526);bucket_(-3.853298);	-16.344783782958984
elephant	move	horse	P	The elephant moved the horse .	-4.884272575378418	stick_(-3.9507723);cart_(-4.0421143);body_(-4.188956);way_(-4.556538);chair_(-4.6414638);	-14.655344009399414
elephant	move	ocean	N	The elephant moved the ocean .	-10.08244800567627	stick_(-3.9507723);cart_(-4.0421143);body_(-4.188956);way_(-4.556538);chair_(-4.6414638);	-17.915267944335938
elephant	pull	house	P	The elephant pulled the house .	-9.984578132629395	trigger_(-0.8775951);reins_(-2.4046013);lever_(-3.0022013);strings_(-3.082434);cart_(-3.7798665);	-12.618318557739258
elephant	pull	leaf	N	The elephant pulled the leaf .	-9.856978416442871	trigger_(-0.8775951);reins_(-2.4046013);lever_(-3.0022013);strings_(-3.082434);cart_(-3.7798665);	-18.189794540405273
elephant	roll	rock	P	The elephant rolled the rock .	-7.098869323730469	dice_(-2.7204807);cart_(-2.867318);wheel_(-3.4007118);barrel_(-3.800986);horse_(-4.2250824);	-13.198320388793945
elephant	roll	house	N	The elephant rolled the house .	-6.731779098510742	dice_(-2.7204807);cart_(-2.867318);wheel_(-3.4007118);barrel_(-3.800986);horse_(-4.2250824);	-12.618318557739258
elephant	rotate	car	P	The elephant rotated the car .	-5.668499946594238	wheel_(-2.4892645);stick_(-3.660365);handle_(-4.131873);cart_(-4.292366);head_(-4.310415);	-10.86610221862793
elephant	rotate	sand	N	The elephant rotated the sand .	-8.787702560424805	wheel_(-2.4892645);stick_(-3.660365);handle_(-4.131873);cart_(-4.292366);head_(-4.310415);	-16.368167877197266
elephant	shake	house	P	The elephant shook the house .	-4.267075061798096	ground_(-1.8933442);earth_(-2.9720356);room_(-3.5081856);cage_(-3.5820925);air_(-3.7157834);	-12.618318557739258
elephant	shake	air	N	The elephant shook the air .	-3.7157833576202393	ground_(-1.8933442);earth_(-2.9720356);room_(-3.5081856);cage_(-3.5820925);air_(-3.7157834);	-13.207496643066406
elephant	spin	car	P	The elephant spun the car .	-5.110873699188232	wheel_(-2.089045);cart_(-3.3030524);world_(-3.509544);circle_(-3.5601125);room_(-3.7138333);	-10.86610221862793
elephant	spin	air	N	The elephant spun the air .	-5.955785751342773	wheel_(-2.089045);cart_(-3.3030524);world_(-3.509544);circle_(-3.5601125);room_(-3.7138333);	-13.207496643066406
elephant	squash	bus	P	The elephant squashed the bus .	-7.189319133758545	man_(-3.4823084);beast_(-3.5044136);cat_(-4.1234283);ball_(-4.151397);creature_(-4.2001634);	-14.714205741882324
elephant	squash	water	N	The elephant squashed the water .	-7.124366760253906	man_(-3.4823084);beast_(-3.5044136);cat_(-4.1234283);ball_(-4.151397);creature_(-4.2001634);	-13.92038631439209
elephant	stomp	girl	P	The elephant stomped the girl .	-9.692770957946777	ground_(-1.1671002);floor_(-2.1807024);dirt_(-3.0318587);earth_(-4.020383);grass_(-4.033344);	-8.59033489227295
elephant	stomp	air	N	The elephant stomped the air .	-4.771997928619385	ground_(-1.1671002);floor_(-2.1807024);dirt_(-3.0318587);earth_(-4.020383);grass_(-4.033344);	-13.207496643066406
elephant	stroke	tree	P	The elephant stroked the tree .	-4.885907173156738	reins_(-3.0793695);head_(-3.4052458);tail_(-3.4433622);horn_(-3.4521618);elephant_(-3.7190914);	-10.726229667663574
elephant	stroke	pea	N	The elephant stroked the pea .			
elephant	swallow	girl	P	The elephant swallowed the girl .	-6.129201412200928	rest_(-3.49506);sound_(-3.6978407);bullet_(-3.9069142);food_(-4.5241776);water_(-4.571883);	-8.59033489227295
elephant	swallow	skyscraper	N	The elephant swallowed the skyscraper .			
elephant	tug	truck	P	The elephant tugged the truck .	-8.486454963684082	trigger_(-2.268067);reins_(-2.3334813);strings_(-2.4304767);handle_(-2.7922606);string_(-2.9273696);	-12.871650695800781
elephant	tug	pin	N	The elephant tugged the pin .	-5.625491619110107	trigger_(-2.268067);reins_(-2.3334813);strings_(-2.4304767);handle_(-2.7922606);string_(-2.9273696);	-16.210752487182617
elephant	vomit	rabbit	P	The elephant vomited the rabbit .	-6.417824745178223	food_(-2.4570286);blood_(-2.49978);water_(-3.104911);contents_(-3.2184508);milk_(-3.654957);	-15.92467975616455
elephant	vomit	boat	N	The elephant vomited the boat .	-9.464034080505371	food_(-2.4570286);blood_(-2.49978);water_(-3.104911);contents_(-3.2184508);milk_(-3.654957);	-13.802148818969727
eraser	erase	rust	P	The eraser erased the rust .			
eraser	erase	water	N	The eraser erased the water .	-8.395730972290039	memory_(-1.0870937);image_(-3.0133595);memories_(-3.3153949);words_(-3.7892995);images_(-4.25933);	-13.92038631439209
faucet	squirt	water	P	The faucet squirted the water .	-0.555298388004303	water_(-0.5552984);bubbles_(-3.2630544);liquid_(-3.4184537);soap_(-3.6491694);oil_(-3.842462);	-14.69512939453125
faucet	squirt	pumpkin	N	The faucet squirted the pumpkin .			
finger	hang	rabbit	P	The finger hung the rabbit .	-10.757733345031738	other_(-3.3366332);last_(-3.834556);same_(-3.8933883);knife_(-4.198648);message_(-4.286835);	-17.39076805114746
finger	hang	mud	N	The finger hung the mud .	-12.469321250915527	other_(-3.3366332);last_(-3.834556);same_(-3.8933883);knife_(-4.198648);message_(-4.286835);	-15.105541229248047
finger	hook	cup	P	The finger hooked the cup .	-7.5346598625183105	trigger_(-1.7483594);handle_(-3.1766002);knob_(-3.4918869);chain_(-4.000534);end_(-4.0153747);	-17.25587272644043
finger	hook	lion	N	The finger hooked the lion .	-11.948858261108398	trigger_(-1.7483594);handle_(-3.1766002);knob_(-3.4918869);chain_(-4.000534);end_(-4.0153747);	-19.892202377319336
finger	rub	potato	P	The finger rubbed the potato .	-8.991325378417969	wound_(-3.3213704);trigger_(-3.5024645);skin_(-3.6528428);surface_(-4.0652714);spot_(-4.143368);	-15.58397102355957
finger	rub	air	N	The finger rubbed the air .	-6.306006908416748	wound_(-3.3213704);trigger_(-3.5024645);skin_(-3.6528428);surface_(-4.0652714);spot_(-4.143368);	-13.207496643066406
finger	scratch	mud	P	The finger scratched the mud .	-7.802798748016357	floor_(-3.4719748);glass_(-3.6122203);screen_(-3.6397443);wall_(-3.6713967);paper_(-3.8116307);	-15.105541229248047
finger	scratch	milk	N	The finger scratched the milk .	-8.651573181152344	floor_(-3.4719748);glass_(-3.6122203);screen_(-3.6397443);wall_(-3.6713967);paper_(-3.8116307);	-18.468849182128906
finger	stroke	cup	P	The finger stroked the cup .	-5.382626056671143	trigger_(-3.778133);wound_(-3.8432956);skin_(-3.9392362);ring_(-3.980617);scar_(-4.097645);	-17.25587272644043
finger	stroke	vapor	N	The finger stroked the vapor .	-11.376433372497559	trigger_(-3.778133);wound_(-3.8432956);skin_(-3.9392362);ring_(-3.980617);scar_(-4.097645);	-16.03382682800293
